seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_12964003||full	0.193	0.300	0.050	0.007	0.500	0.500	lavidaviridae	6948	0	28.600	0.000
k141_28243829||full	0.113	0.587	0.010	0.013	0.007	0.587	NCLDV	5374	0	40.000	0.000
k141_3248929||full	0.773	0.507	0.045	0.280	0.073	0.773	dsDNAphage	9265	0	22.700	0.000
k141_10191201||full	0.153	0.853	0.110	0.020	0.387	0.853	NCLDV	5314	0	20.000	0.000
k141_29629577||full	0.140	0.773	0.135	0.007	0.247	0.773	NCLDV	5039	0	16.700	0.000
k141_17135494||full	0.080	0.560	0.080	0.007	0.133	0.560	NCLDV	5752	0	20.000	0.000
k141_18522794||full	0.920	0.267	0.260	0.507	0.720	0.920	dsDNAphage	8073	0	55.600	0.000
k141_15743651||full	0.033	0.660	0.000	0.000	0.000	0.660	NCLDV	11922	0	14.300	0.000
k141_25468322||full	0.120	0.547	0.000	0.000	0.000	0.547	NCLDV	5067	0	25.000	0.000
k141_8801771||full	0.087	0.793	0.005	0.000	0.013	0.793	NCLDV	5377	0	25.000	0.000
k141_10193280||full	1.000	0.113	0.155	0.787	0.447	1.000	dsDNAphage	5214	1	33.300	0.000
k141_29631336||full	1.000	0.480	0.040	0.393	0.740	1.000	dsDNAphage	15891	4	47.100	0.000
k141_28247274||full	0.980	0.300	0.025	0.107	0.200	0.980	dsDNAphage	40891	7	42.500	0.000
k141_8803463||full	0.033	0.947	0.030	0.000	0.140	0.947	NCLDV	4978	0	25.000	0.000
k141_21303136||full	0.200	0.747	0.230	0.020	0.740	0.747	NCLDV	7877	0	33.300	0.000
k141_7417963||full	0.100	0.847	0.150	0.000	0.120	0.847	NCLDV	6513	0	12.500	0.000
k141_25470615||full	0.593	0.407	0.560	0.840	0.760	0.840	ssDNA	5529	0	66.700	0.000
k141_29633580||full	0.053	0.693	0.125	0.007	0.167	0.693	NCLDV	5441	0	33.300	0.000
k141_10195485||full	0.067	0.580	0.030	0.053	0.187	0.580	NCLDV	7005	0	33.300	0.000
k141_29633649||full	0.740	0.873	0.010	0.060	0.053	0.873	NCLDV	3995	0	57.100	14.300
k141_31028265||full	0.873	0.053	0.295	0.460	0.433	0.873	dsDNAphage	5149	0	16.700	0.000
k141_6029634||full	0.293	0.627	0.165	0.013	0.740	0.740	lavidaviridae	5729	0	25.000	0.000
k141_3254095||full	0.780	0.367	0.050	0.687	0.187	0.780	dsDNAphage	5093	0	44.400	0.000
k141_22693838||full	0.707	0.873	0.060	0.513	0.373	0.873	NCLDV	7018	0	50.000	0.000
k141_26862301||full	1.000	0.267	0.095	0.400	0.387	1.000	dsDNAphage	23618	4	39.500	0.000
k141_18527200||full	0.040	0.707	0.000	0.000	0.020	0.707	NCLDV	9803	0	25.000	0.000
k141_21304990||full	0.000	0.507	0.000	0.000	0.000	0.507	NCLDV	12537	0	8.300	0.000
k141_24083136||full	0.980	0.653	0.015	0.093	0.347	0.980	dsDNAphage	43698	8	60.000	0.000
k141_21305611||full	0.067	0.513	0.100	0.000	0.200	0.513	NCLDV	6901	0	14.300	0.000
k141_32419061||full	0.173	0.520	0.385	0.007	0.733	0.733	lavidaviridae	5474	0	20.000	0.000
k141_32419093||full	0.607	nan	0.300	0.453	0.533	0.607	dsDNAphage	5081	0	66.700	0.000
k141_12971273||full	1.000	0.293	0.190	0.320	0.227	1.000	dsDNAphage	6377	1	40.000	0.000
k141_11585364||full	0.640	0.947	0.155	0.627	0.647	0.947	NCLDV	5387	0	42.900	0.000
k141_11585382||full	0.433	0.973	0.165	0.060	0.587	0.973	NCLDV	5004	0	33.300	0.000
k141_24083701||full	0.587	nan	0.485	0.493	0.987	0.987	lavidaviridae	4507	0	50.000	0.000
k141_3256186||full	0.247	0.667	0.230	0.040	0.580	0.667	NCLDV	7549	0	33.300	0.000
k141_32419921||full	0.067	0.633	0.000	0.000	0.073	0.633	NCLDV	8233	0	37.500	12.500
k141_6032556||full	0.907	0.400	0.995	0.207	0.993	0.995	RNA	6042	0	25.000	0.000
k141_22696635||full	0.027	0.500	0.065	0.007	0.267	0.500	NCLDV	7000	0	25.000	0.000
k141_480719||full	1.000	0.207	0.025	0.113	0.107	1.000	dsDNAphage	22947	7	41.200	0.000
k141_25474595||full	0.920	0.040	0.030	0.047	0.140	0.920	dsDNAphage	8145	0	26.700	6.700
k141_24085400||full	0.013	0.687	0.000	0.000	0.000	0.687	NCLDV	7425	0	12.500	0.000
k141_4646796||full	0.120	0.633	0.090	0.047	0.220	0.633	NCLDV	4537	0	33.300	0.000
k141_481896||full	0.107	0.713	0.080	0.007	0.200	0.713	NCLDV	5769	0	25.000	0.000
k141_6034798||full	0.113	0.567	0.065	0.080	0.227	0.567	NCLDV	5795	0	40.000	0.000
k141_1866408||full	0.927	0.180	0.525	0.733	0.213	0.927	dsDNAphage	6843	0	30.800	0.000
k141_28254976||full	0.933	0.513	0.010	0.047	0.713	0.933	dsDNAphage	6218	0	38.500	7.700
k141_3260299||full	0.987	0.713	0.350	0.613	0.920	0.987	dsDNAphage	6355	2	66.700	0.000
k141_10201696||full	0.247	0.773	0.115	0.087	0.280	0.773	NCLDV	7071	0	33.300	0.000
k141_3260695||full	0.113	0.527	0.135	0.007	0.220	0.527	NCLDV	6087	0	25.000	0.000
k141_32424552||full	0.733	0.107	0.120	0.527	0.200	0.733	dsDNAphage	11698	0	50.000	0.000
k141_15753811||full	0.960	0.413	0.710	0.727	0.700	0.960	dsDNAphage	5831	0	7.100	0.000
k141_10202534||full	0.293	0.793	0.085	0.047	0.480	0.793	NCLDV	10615	0	33.300	0.000
k141_28255734||full	1.000	0.480	0.090	0.360	0.620	1.000	dsDNAphage	48553	6	40.000	0.000
k141_1868194||full	0.607	0.153	0.070	0.040	0.213	0.607	dsDNAphage	4602	1	25.000	0.000
k141_14367490||full	0.173	0.947	0.015	0.000	0.313	0.947	NCLDV	9849	0	7.100	0.000
k141_21312284||full	0.980	0.627	0.135	0.047	0.307	0.980	dsDNAphage	10066	2	40.000	0.000
k141_17148638||full	0.820	0.447	0.090	0.220	0.073	0.820	dsDNAphage	5000	0	11.100	0.000
k141_32427477||full	0.020	0.680	0.005	0.000	0.113	0.680	NCLDV	5134	0	25.000	0.000
k141_14370054||full	0.400	0.653	0.420	0.007	0.687	0.687	lavidaviridae	4223	0	25.000	0.000
k141_11593959||full	0.147	0.673	0.000	0.013	0.040	0.673	NCLDV	5459	0	66.700	0.000
k141_28259349||full	0.307	0.540	0.070	0.067	0.340	0.540	NCLDV	6775	0	50.000	0.000
k141_11594219||full	1.000	0.127	0.250	0.300	0.593	1.000	dsDNAphage	7389	1	33.300	0.000
k141_25482106||full	0.127	0.660	0.010	0.007	0.080	0.660	NCLDV	5023	0	28.600	14.300
k141_11595121||full	0.387	0.667	0.055	0.080	0.320	0.667	NCLDV	5184	0	42.900	0.000
k141_4654369||full	0.000	0.580	0.000	0.000	0.000	0.580	NCLDV	11164	0	10.000	0.000
k141_10207490||full	0.067	0.587	0.000	0.000	0.000	0.587	NCLDV	5714	0	40.000	0.000
k141_26874222||full	0.307	0.380	0.250	0.047	0.513	0.513	lavidaviridae	5530	0	25.000	0.000
k141_4654927||full	0.067	0.507	0.000	0.000	0.040	0.507	NCLDV	13167	0	25.000	0.000
k141_1872994||full	0.027	0.580	0.030	0.007	0.187	0.580	NCLDV	5541	0	14.300	0.000
k141_24094681||full	0.993	0.480	0.010	0.053	0.067	0.993	dsDNAphage	10958	1	35.000	5.000
k141_32430120||full	0.507	0.120	0.095	0.220	0.547	0.547	lavidaviridae	4445	0	60.000	20.000
k141_1873415||full	0.260	0.360	0.270	0.027	0.820	0.820	lavidaviridae	6630	0	25.000	0.000
k141_3267125||full	0.120	0.520	0.055	0.000	0.227	0.520	NCLDV	9441	0	14.300	0.000
k141_8817658||full	0.160	0.560	0.240	0.000	0.453	0.560	NCLDV	10772	0	25.000	0.000
k141_14373424||full	0.900	0.540	0.015	0.147	0.020	0.900	dsDNAphage	6202	0	7.700	0.000
k141_25484609||full	0.267	nan	0.465	0.413	0.633	0.633	lavidaviridae	6369	0	33.300	0.000
k141_7433143||full	0.000	0.733	0.000	0.000	0.007	0.733	NCLDV	13694	0	9.100	0.000
k141_14374579||full	0.320	0.713	0.555	0.020	0.567	0.713	NCLDV	6836	0	20.000	0.000
k141_29649274||full	0.653	0.433	0.315	0.320	0.960	0.960	lavidaviridae	5790	0	40.000	0.000
k141_31043861||full	0.913	0.747	0.445	0.767	0.353	0.913	dsDNAphage	7262	0	13.300	0.000
k141_28264803||full	0.160	0.560	0.035	0.007	0.140	0.560	NCLDV	5514	0	16.700	0.000
k141_10211921||full	0.093	0.773	0.005	0.000	0.027	0.773	NCLDV	6116	0	28.600	14.300
k141_25487493||full	0.187	0.873	0.005	0.013	0.220	0.873	NCLDV	10011	0	50.000	0.000
k141_29650848||full	1.000	0.260	0.255	0.647	0.567	1.000	dsDNAphage	8303	1	40.000	0.000
k141_8822050||full	0.167	0.507	0.085	0.000	0.180	0.507	NCLDV	5706	0	20.000	0.000
k141_3271955||full	0.167	0.840	0.080	0.040	0.673	0.840	NCLDV	9869	0	33.300	0.000
k141_496039||full	0.987	0.840	0.325	0.893	0.780	0.987	dsDNAphage	7118	2	70.000	0.000
k141_3272503||full	0.353	0.420	0.260	0.047	0.527	0.527	lavidaviridae	12903	0	16.700	0.000
k141_1879455||full	0.373	0.013	0.130	0.067	0.653	0.653	lavidaviridae	5985	0	50.000	0.000
k141_11602730||full	0.473	0.300	0.235	0.047	0.513	0.513	lavidaviridae	4608	0	28.600	0.000
k141_10214985||full	0.240	0.907	0.155	0.147	0.533	0.907	NCLDV	4858	0	25.000	0.000
k141_7438327||full	0.147	0.627	0.000	0.000	0.000	0.627	NCLDV	7983	0	37.500	0.000
k141_14379224||full	0.213	0.747	0.050	0.020	0.333	0.747	NCLDV	8918	0	28.600	0.000
k141_7438601||full	0.860	0.513	0.070	0.580	0.113	0.860	dsDNAphage	5559	0	18.200	0.000
k141_17159067||full	0.407	0.620	0.230	0.067	0.860	0.860	lavidaviridae	11886	0	22.200	0.000
k141_29654211||full	0.127	0.733	0.010	0.000	0.253	0.733	NCLDV	6241	0	22.200	11.100
k141_3274418||full	0.860	0.760	0.190	0.720	0.960	0.960	lavidaviridae	5990	0	80.000	0.000
k141_26882643||full	0.747	0.627	0.145	0.393	0.333	0.747	dsDNAphage	11206	0	26.700	0.000
k141_8825301||full	0.967	0.580	0.425	0.780	0.460	0.967	dsDNAphage	8512	0	27.800	0.000
k141_31049140||full	1.000	0.127	0.015	0.040	0.080	1.000	dsDNAphage	9987	5	69.200	7.700
k141_4663907||full	1.000	0.827	0.100	0.627	0.333	1.000	dsDNAphage	10002	1	40.000	0.000
k141_499812||full	0.500	0.233	0.050	0.080	0.153	0.500	dsDNAphage	5024	0	57.100	0.000
k141_31050139||full	0.300	0.753	0.070	0.027	0.087	0.753	NCLDV	4663	0	33.300	0.000
k141_29655790||full	0.227	0.740	0.095	0.000	0.227	0.740	NCLDV	9099	0	28.600	0.000
k141_18549441||full	0.080	0.513	0.000	0.000	0.000	0.513	NCLDV	7741	0	14.300	0.000
k141_11606430||full	0.993	0.040	0.030	0.013	0.020	0.993	dsDNAphage	5640	1	22.200	11.100
k141_12992638||full	0.987	0.127	0.070	0.340	0.200	0.987	dsDNAphage	11602	2	81.200	0.000
k141_22716068||full	1.000	0.313	0.005	0.033	0.053	1.000	dsDNAphage	65359	4	38.400	1.200
k141_26884994||full	0.113	0.767	0.005	0.000	0.173	0.767	NCLDV	13022	0	25.000	0.000
k141_18550364||full	0.420	0.607	0.000	0.000	0.000	0.607	NCLDV	14269	0	23.100	0.000
k141_15770663||full	0.947	0.440	0.075	0.300	0.160	0.947	dsDNAphage	5396	0	25.000	0.000
k141_6053752||full	0.927	0.720	0.000	0.000	0.047	0.927	dsDNAphage	10708	1	38.500	7.700
k141_4667657||full	1.000	0.333	0.050	0.120	0.387	1.000	dsDNAphage	10345	2	72.700	0.000
k141_32443049||full	0.053	0.693	0.000	0.000	0.013	0.693	NCLDV	7783	0	25.000	12.500
k141_3279258||full	0.793	0.453	0.155	0.367	0.740	0.793	dsDNAphage	4916	0	100.000	0.000
k141_10221440||full	0.300	0.947	0.425	0.133	0.867	0.947	NCLDV	5529	0	20.000	0.000
k141_17164930||full	0.913	0.067	0.005	0.000	0.007	0.913	dsDNAphage	6337	3	33.300	22.200
k141_7445027||full	0.553	0.593	0.720	0.247	1.000	1.000	lavidaviridae	5226	0	25.000	0.000
k141_25497388||full	0.653	0.060	0.000	0.000	0.093	0.653	dsDNAphage	12901	1	18.200	9.100
k141_11610278||full	0.093	0.913	0.120	0.000	0.320	0.913	NCLDV	5033	0	20.000	0.000
k141_8831442||full	1.000	0.293	0.020	0.007	0.353	1.000	dsDNAphage	44447	2	21.300	1.600
k141_10222829||full	0.993	0.680	0.000	0.013	0.020	0.993	dsDNAphage	52304	3	36.000	3.500
k141_18554213||full	0.860	0.107	0.000	0.013	0.067	0.860	dsDNAphage	5438	1	28.600	14.300
k141_10223220||full	0.100	0.613	0.085	0.000	0.160	0.613	NCLDV	8765	0	37.500	0.000
k141_26889661||full	0.960	0.327	0.160	0.313	0.767	0.960	dsDNAphage	5034	1	60.000	0.000
k141_11611377||full	0.393	0.507	0.380	0.587	0.973	0.973	lavidaviridae	5168	0	33.300	0.000
k141_28276415||full	1.000	0.933	0.235	0.707	0.987	1.000	dsDNAphage	9769	1	57.100	0.000
k141_24109919||full	0.427	0.860	0.040	0.040	0.373	0.860	NCLDV	5210	0	33.300	0.000
k141_17167322||full	0.993	0.420	0.295	0.607	0.713	0.993	dsDNAphage	5215	1	28.600	0.000
k141_12998393||full	0.753	0.333	0.730	0.453	0.613	0.753	dsDNAphage	5432	0	33.300	0.000
k141_32445980||full	0.020	0.567	0.000	0.000	0.000	0.567	NCLDV	6206	0	16.700	0.000
k141_1889120||full	0.927	0.200	0.535	0.527	0.047	0.927	dsDNAphage	7362	0	9.100	0.000
k141_31056599||full	0.247	0.520	0.235	0.020	0.173	0.520	NCLDV	5560	0	16.700	0.000
k141_3282294||full	0.047	0.520	0.000	0.000	0.007	0.520	NCLDV	9179	0	11.100	0.000
k141_29663124||full	0.187	0.513	0.020	0.007	0.080	0.513	NCLDV	8526	0	22.200	0.000
k141_10225384||full	0.767	0.300	0.300	0.767	0.487	0.767	dsDNAphage	4233	0	60.000	0.000
k141_8834323||full	0.960	0.080	0.000	0.007	0.073	0.960	dsDNAphage	10206	2	29.400	5.900
k141_31058235||full	0.893	0.013	0.015	0.000	0.053	0.893	dsDNAphage	13043	2	25.000	8.300
k141_14389985||full	0.033	0.787	0.000	0.000	0.000	0.787	NCLDV	7935	0	12.500	0.000
k141_21335250||full	0.700	0.033	0.050	0.000	0.120	0.700	dsDNAphage	9905	1	20.000	0.000
k141_4673808||full	0.073	0.900	0.000	0.000	0.000	0.900	NCLDV	7781	0	28.600	0.000
k141_17170433||full	0.927	0.020	0.020	0.007	0.047	0.927	dsDNAphage	6298	1	28.600	14.300
k141_3285753||full	0.153	0.020	0.060	0.040	0.507	0.507	lavidaviridae	7413	0	16.700	0.000
k141_11615727||full	0.173	0.793	0.045	0.000	0.107	0.793	NCLDV	8025	0	12.500	0.000
k141_7451243||full	0.280	0.827	0.405	0.013	0.767	0.827	NCLDV	5166	0	25.000	0.000
k141_510588||full	0.100	0.747	0.000	0.000	0.000	0.747	NCLDV	5686	0	16.700	0.000
k141_8837104||full	0.027	0.613	0.005	0.000	0.027	0.613	NCLDV	5159	0	33.300	0.000
k141_17171918||full	0.040	0.547	0.020	0.013	0.073	0.547	NCLDV	8464	0	9.100	0.000
k141_25503852||full	0.787	0.473	0.000	0.013	0.213	0.787	dsDNAphage	10387	0	31.200	6.200
k141_11616692||full	0.993	0.427	0.215	0.193	0.460	0.993	dsDNAphage	18499	2	47.100	0.000
k141_22726259||full	0.153	0.873	0.025	0.013	0.193	0.873	NCLDV	4937	0	28.600	0.000
k141_22727204||full	0.900	0.553	0.000	0.000	0.033	0.900	dsDNAphage	7465	1	44.400	11.100
k141_6063319||full	0.300	0.053	0.380	0.167	0.533	0.533	lavidaviridae	5166	0	20.000	0.000
k141_6063875||full	0.020	0.500	0.000	0.000	0.013	0.500	NCLDV	8816	0	25.000	0.000
k141_7453539||full	0.700	0.527	0.085	0.300	0.247	0.700	dsDNAphage	4877	0	18.200	0.000
k141_29668772||full	1.000	0.513	0.065	0.193	0.213	1.000	dsDNAphage	7386	2	55.600	0.000
k141_31063146||full	0.167	0.287	0.160	0.020	0.687	0.687	lavidaviridae	5773	0	16.700	0.000
k141_22728504||full	0.500	0.887	0.385	0.600	0.840	0.887	NCLDV	5616	0	50.000	0.000
k141_24117315||full	0.993	0.020	0.165	0.507	0.260	0.993	dsDNAphage	4432	2	57.100	0.000
k141_31064051||full	0.087	0.693	0.000	0.000	0.060	0.693	NCLDV	6669	0	50.000	0.000
k141_3290421||full	0.180	0.560	0.040	0.140	0.233	0.560	NCLDV	5578	0	60.000	0.000
k141_15783500||full	0.020	0.693	0.000	0.000	0.007	0.693	NCLDV	9304	0	14.300	0.000
k141_1897821||full	0.160	0.640	0.020	0.000	0.153	0.640	NCLDV	5121	0	40.000	0.000
k141_28285714||full	0.160	0.793	0.120	0.000	0.500	0.793	NCLDV	8536	0	16.700	0.000
k141_14396816||full	0.327	0.653	0.375	0.007	0.193	0.653	NCLDV	5742	0	20.000	0.000
k141_32455043||full	0.013	0.767	0.000	0.000	0.000	0.767	NCLDV	7651	0	16.700	0.000
k141_515815||full	0.993	0.547	0.330	0.107	0.580	0.993	dsDNAphage	7261	2	50.000	0.000
k141_25508637||full	0.967	0.493	0.225	0.067	0.933	0.967	dsDNAphage	5243	2	25.000	0.000
k141_15784497||full	0.953	0.147	0.040	0.213	0.087	0.953	dsDNAphage	6600	0	28.600	0.000
k141_21342362||full	0.140	0.533	0.220	0.007	0.107	0.533	NCLDV	5478	0	20.000	0.000
k141_15785065||full	1.000	0.380	0.015	0.073	0.193	1.000	dsDNAphage	33802	1	42.600	0.000
k141_13008731||full	0.100	0.700	0.030	0.007	0.200	0.700	NCLDV	5451	0	16.700	0.000
k141_28287112||full	0.147	0.847	0.050	0.007	0.140	0.847	NCLDV	8640	0	11.100	0.000
k141_31066703||full	0.607	0.547	0.345	0.093	0.480	0.607	dsDNAphage	8903	0	16.700	0.000
k141_4681809||full	0.753	0.693	0.130	0.087	0.727	0.753	dsDNAphage	5202	0	50.000	0.000
k141_3293938||full	0.427	0.560	0.410	0.287	0.487	0.560	NCLDV	5573	0	33.300	0.000
k141_14399189||full	0.080	0.533	0.025	0.000	0.080	0.533	NCLDV	8637	0	11.100	0.000
k141_1901041||full	0.987	0.207	0.090	0.373	0.713	0.987	dsDNAphage	27340	4	58.800	0.000
k141_18567882||full	0.513	0.400	0.190	0.033	0.880	0.880	lavidaviridae	6579	0	20.000	10.000
k141_18568171||full	0.987	0.207	0.000	0.033	0.073	0.987	dsDNAphage	96717	8	32.000	1.800
k141_10237969||full	1.000	0.720	0.360	0.947	1.000	1.000	dsDNAphage	5752	2	66.700	0.000
k141_10238254||full	0.120	0.087	0.130	0.007	0.660	0.660	lavidaviridae	5868	0	20.000	0.000
k141_1903233||full	0.020	0.787	0.000	0.000	0.000	0.787	NCLDV	7782	0	14.300	0.000
k141_14401443||full	0.207	0.607	0.175	0.007	0.133	0.607	NCLDV	5128	0	25.000	0.000
k141_25513760||full	0.073	0.547	0.060	0.000	0.500	0.547	NCLDV	5195	0	20.000	0.000
k141_6072112||full	0.567	0.173	0.515	0.267	0.793	0.793	lavidaviridae	6108	0	50.000	0.000
k141_24125145||full	0.053	0.580	0.000	0.000	0.000	0.580	NCLDV	5207	0	20.000	0.000
k141_25514870||full	0.913	0.767	0.160	0.420	0.373	0.913	dsDNAphage	6040	0	62.500	0.000
k141_24125723||full	0.173	0.780	0.000	0.007	0.307	0.780	NCLDV	5633	0	20.000	0.000
k141_26906024||full	0.633	0.607	0.720	0.487	0.933	0.933	lavidaviridae	6328	0	10.000	0.000
k141_4686837||full	1.000	0.207	0.085	0.140	0.147	1.000	dsDNAphage	18187	6	61.500	0.000
k141_18570966||full	0.700	0.120	0.000	0.000	0.040	0.700	dsDNAphage	5441	1	40.000	20.000
k141_7463977||full	0.640	0.693	0.210	0.253	0.333	0.693	NCLDV	5433	0	66.700	0.000
k141_11628658||full	0.727	0.567	0.140	0.987	0.327	0.987	ssDNA	4302	0	100.000	0.000
k141_29679300||full	1.000	0.680	0.405	0.720	0.953	1.000	dsDNAphage	5661	1	66.700	0.000
k141_4687866||full	0.547	0.667	0.210	0.527	0.680	0.680	lavidaviridae	5259	0	33.300	0.000
k141_24127656||full	0.553	0.780	0.330	0.687	0.827	0.827	lavidaviridae	5643	0	66.700	0.000
k141_32463874||full	0.600	0.487	0.500	0.240	0.853	0.853	lavidaviridae	5131	0	20.000	0.000
k141_17185592||full	0.707	0.533	0.025	0.007	0.473	0.707	dsDNAphage	7762	0	42.900	0.000
k141_14405591||full	0.340	0.907	0.120	0.193	0.707	0.907	NCLDV	4854	0	60.000	0.000
k141_14405670||full	0.993	0.247	0.340	0.393	0.320	0.993	dsDNAphage	8483	1	25.000	0.000
k141_13017701||full	0.347	0.467	0.090	0.073	0.713	0.713	lavidaviridae	8459	0	50.000	0.000
k141_13017853||full	0.300	0.527	0.240	0.020	0.087	0.527	NCLDV	5818	0	25.000	0.000
k141_7467111||full	0.253	0.640	0.090	0.033	0.493	0.640	NCLDV	6087	0	33.300	16.700
k141_28296728||full	0.100	0.840	0.080	0.007	0.187	0.840	NCLDV	6045	0	12.500	0.000
k141_4690659||full	0.593	0.067	0.170	0.000	0.327	0.593	dsDNAphage	6189	0	16.700	0.000
k141_11631673||full	0.660	0.327	0.230	0.073	0.240	0.660	dsDNAphage	4984	0	37.500	0.000
k141_17187254||full	0.120	0.580	0.020	0.000	0.240	0.580	NCLDV	5926	0	14.300	0.000
k141_28297084||full	0.953	0.480	0.155	0.640	0.087	0.953	dsDNAphage	5315	0	14.300	0.000
k141_4691138||full	0.260	0.500	0.165	0.060	0.747	0.747	lavidaviridae	6294	0	40.000	0.000
k141_31076713||full	0.947	0.200	0.055	0.347	0.227	0.947	dsDNAphage	10081	0	28.600	0.000
k141_7468133||full	0.673	0.587	0.850	0.080	0.860	0.860	lavidaviridae	6769	0	11.100	0.000
k141_21352844||full	0.153	0.707	0.060	0.007	0.513	0.707	NCLDV	5259	0	14.300	0.000
k141_29682984||full	0.187	0.513	0.090	0.000	0.413	0.513	NCLDV	5382	0	25.000	0.000
k141_13019235||full	0.047	0.780	0.025	0.000	0.020	0.780	NCLDV	5229	0	20.000	0.000
k141_19966766||full	1.000	0.133	0.170	0.627	0.300	1.000	dsDNAphage	8259	5	71.400	0.000
k141_22742432||full	0.087	0.847	0.005	0.000	0.027	0.847	NCLDV	5069	0	33.300	0.000
k141_6078883||full	0.920	0.073	0.000	0.067	0.007	0.920	dsDNAphage	33278	0	25.400	3.400
k141_24131324||full	0.040	0.607	0.000	0.000	0.000	0.607	NCLDV	6517	0	16.700	0.000
k141_528849||full	0.927	0.073	0.005	0.040	0.040	0.927	dsDNAphage	6080	0	29.400	5.900
k141_10246664||full	0.027	0.527	0.000	0.000	0.007	0.527	NCLDV	5152	0	14.300	0.000
k141_22743229||full	0.147	0.593	0.005	0.007	0.020	0.593	NCLDV	7176	0	14.300	0.000
k141_13020594||full	0.987	0.147	0.225	0.607	0.260	0.987	dsDNAphage	5945	0	41.700	0.000
k141_22743291||full	0.080	0.820	0.110	0.027	0.393	0.820	NCLDV	6383	0	20.000	0.000
k141_4692872||full	0.307	0.607	0.170	0.027	0.200	0.607	NCLDV	5530	0	40.000	0.000
k141_6081181||full	0.153	0.740	0.160	0.033	0.227	0.740	NCLDV	5604	0	25.000	0.000
k141_15799625||full	0.773	0.100	0.075	0.213	0.353	0.773	dsDNAphage	5089	1	66.700	0.000
k141_15800126||full	0.580	0.413	0.720	0.153	0.860	0.860	lavidaviridae	8731	0	12.500	0.000
k141_25524635||full	0.187	0.853	0.000	0.013	0.007	0.853	NCLDV	5748	0	33.300	16.700
k141_28302257||full	0.047	0.773	0.005	0.007	0.160	0.773	NCLDV	8333	0	28.600	0.000
k141_17193836||full	0.467	0.473	0.205	0.060	0.500	0.500	lavidaviridae	5670	0	33.300	0.000
k141_31082624||full	0.787	0.167	0.135	0.000	0.087	0.787	dsDNAphage	10737	1	14.300	0.000
k141_7474085||full	0.047	0.840	0.005	0.013	0.073	0.840	NCLDV	4665	0	66.700	0.000
k141_13025461||full	1.000	0.440	0.295	0.453	0.373	1.000	dsDNAphage	9375	5	46.200	0.000
k141_1916138||full	0.180	0.633	0.060	0.013	0.280	0.633	NCLDV	5500	0	20.000	0.000
k141_4698228||full	1.000	0.067	0.000	0.027	0.013	1.000	dsDNAphage	14677	1	37.900	6.900
k141_28305025||full	0.533	0.273	0.590	0.240	1.000	1.000	lavidaviridae	5419	0	20.000	0.000
k141_10252716||full	0.320	0.847	0.235	0.060	0.447	0.847	NCLDV	5641	0	33.300	0.000
k141_25527679||full	0.160	0.867	0.055	0.020	0.340	0.867	NCLDV	6920	0	28.600	0.000
k141_28305304||full	0.620	0.160	0.000	0.000	0.027	0.620	dsDNAphage	11153	0	23.500	5.900
k141_11640753||full	0.087	0.880	0.005	0.000	0.100	0.880	NCLDV	8447	0	25.000	0.000
k141_31084809||full	0.993	0.267	0.170	0.547	0.680	0.993	dsDNAphage	6229	2	62.500	0.000
k141_17197166||full	0.080	1.000	0.025	0.000	0.160	1.000	NCLDV	5489	0	14.300	0.000
k141_8862851||full	0.267	0.513	0.060	0.053	0.173	0.513	NCLDV	5265	0	40.000	0.000
k141_10255092||full	0.580	0.340	0.660	0.000	0.653	0.660	RNA	5503	0	20.000	0.000
k141_19975615||full	0.640	0.267	0.250	0.107	0.573	0.640	dsDNAphage	7148	0	14.300	0.000
k141_26920892||full	0.180	0.600	0.005	0.013	0.040	0.600	NCLDV	5412	0	40.000	20.000
k141_10255176||full	0.567	0.333	0.790	0.013	0.773	0.790	RNA	5395	0	20.000	0.000
k141_17198120||full	0.920	0.387	0.275	0.220	0.033	0.920	dsDNAphage	12835	0	10.700	0.000
k141_32477369||full	0.987	0.233	0.150	0.060	0.033	0.987	dsDNAphage	6925	1	20.000	0.000
k141_25531818||full	1.000	0.160	0.000	0.000	0.013	1.000	dsDNAphage	110401	6	31.900	4.300
k141_25532329||full	0.867	0.213	0.275	0.707	0.107	0.867	dsDNAphage	5567	0	6.700	0.000
k141_14420026||full	1.000	0.387	0.000	0.033	0.027	1.000	dsDNAphage	16564	3	32.100	3.600
k141_29695205||full	0.767	0.567	0.195	0.013	0.633	0.767	dsDNAphage	5821	1	25.000	0.000
k141_14420216||full	0.140	0.567	0.035	0.027	0.073	0.567	NCLDV	5031	0	14.300	0.000
k141_10258054||full	0.793	0.227	0.455	0.220	0.687	0.793	dsDNAphage	5036	0	16.700	0.000
k141_18587957||full	1.000	0.593	0.100	0.407	0.593	1.000	dsDNAphage	9889	3	75.000	0.000
k141_31089485||full	0.113	0.713	0.025	0.007	0.013	0.713	NCLDV	5473	0	33.300	0.000
k141_25533238||full	0.087	0.873	0.130	0.013	0.413	0.873	NCLDV	7192	0	16.700	0.000
k141_4704873||full	0.573	0.093	0.050	0.000	0.087	0.573	dsDNAphage	5636	1	16.700	0.000
k141_15809816||full	0.027	0.600	0.005	0.000	0.047	0.600	NCLDV	11134	0	9.100	0.000
k141_15810334||full	0.080	0.613	0.045	0.000	0.160	0.613	NCLDV	10062	0	20.000	0.000
