seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_3628590||full	0.667	0.153	0.000	0.013	0.047	0.667	dsDNAphage	21656	1	35.300	23.500
k141_592253||full	0.120	0.527	0.115	0.047	0.220	0.527	NCLDV	5138	0	25.000	0.000
k141_35557876||full	0.993	0.160	0.175	0.460	0.067	0.993	dsDNAphage	4429	0	6.200	0.000
k141_35558128||full	0.087	0.633	0.030	0.000	0.180	0.633	NCLDV	11467	0	9.100	0.000
k141_32508695||full	0.093	0.707	0.130	0.007	0.480	0.707	NCLDV	4940	0	25.000	0.000
k141_18843255||full	0.873	0.320	0.575	0.840	0.720	0.873	dsDNAphage	8526	0	33.300	0.000
k141_32510495||full	0.113	0.613	0.070	0.047	0.093	0.613	NCLDV	5168	0	20.000	0.000
k141_21851690||full	0.673	0.060	0.085	0.033	0.287	0.673	dsDNAphage	7557	0	40.000	10.000
k141_11218813||full	0.920	0.280	0.555	0.780	0.067	0.920	dsDNAphage	5985	0	20.000	0.000
k141_20375280||full	1.000	0.207	0.160	0.267	0.147	1.000	dsDNAphage	6467	1	17.600	0.000
k141_29477716||full	0.693	0.020	0.015	0.000	0.027	0.693	dsDNAphage	5414	0	21.400	14.300
k141_18847762||full	0.233	0.600	0.145	0.000	0.213	0.600	NCLDV	5037	0	20.000	0.000
k141_24940330||full	0.127	0.593	0.215	0.007	0.593	0.593	NCLDV	7314	0	20.000	0.000
k141_6641603||full	0.947	0.580	0.060	0.013	0.047	0.947	dsDNAphage	6849	1	40.000	10.000
k141_29479916||full	0.320	0.273	0.175	0.140	0.513	0.513	lavidaviridae	5001	0	33.300	0.000
k141_27986008||full	0.500	0.620	0.000	0.000	0.300	0.620	NCLDV	5214	0	25.000	12.500
k141_2092076||full	1.000	0.367	0.035	0.767	0.367	1.000	dsDNAphage	5308	0	36.400	0.000
k141_2092189||full	0.113	0.773	0.250	0.000	0.213	0.773	NCLDV	5624	0	14.300	0.000
k141_26433129||full	0.827	0.053	0.020	0.000	0.000	0.827	dsDNAphage	6980	2	25.000	25.000
k141_27988429||full	0.980	0.087	0.010	0.007	0.047	0.980	dsDNAphage	12396	6	42.900	28.600
k141_15810169||full	0.820	0.753	0.180	0.593	0.347	0.820	dsDNAphage	5740	0	50.000	0.000
k141_2093579||full	0.180	0.887	0.015	0.000	0.193	0.887	NCLDV	11254	0	27.300	0.000
k141_18853978||full	0.047	0.573	0.005	0.000	0.020	0.573	NCLDV	7128	0	16.700	0.000
k141_35571347||full	1.000	0.333	0.045	0.253	0.253	1.000	dsDNAphage	11989	1	21.100	0.000
k141_32521401||full	0.927	0.373	0.760	0.027	0.173	0.927	dsDNAphage	8066	1	12.500	0.000
k141_12778615||full	1.000	0.753	0.175	0.087	0.220	1.000	dsDNAphage	6894	3	44.400	0.000
k141_17314658||full	0.953	0.227	0.080	0.587	0.067	0.953	dsDNAphage	5159	0	33.300	0.000
k141_29489776||full	0.893	0.793	0.095	0.713	0.927	0.927	lavidaviridae	8203	0	81.800	0.000
k141_26440796||full	1.000	0.340	0.005	0.013	0.073	1.000	dsDNAphage	7964	1	35.700	7.100
k141_18859354||full	0.147	0.893	0.185	0.060	0.080	0.893	NCLDV	4347	0	20.000	0.000
k141_34037954||full	0.973	0.213	0.525	0.427	0.060	0.973	dsDNAphage	5868	0	15.800	0.000
k141_6652713||full	0.553	0.267	0.230	0.067	0.533	0.553	dsDNAphage	6813	0	40.000	0.000
k141_26444443||full	0.080	0.607	0.095	0.073	0.393	0.607	NCLDV	5788	0	50.000	0.000
k141_15822814||full	0.927	0.727	0.240	0.507	0.287	0.927	dsDNAphage	6057	0	66.700	0.000
k141_6657281||full	0.160	0.860	0.000	0.000	0.013	0.860	NCLDV	7987	0	20.000	10.000
k141_35581617||full	0.993	0.460	0.285	0.633	0.473	0.993	dsDNAphage	5990	1	42.900	0.000
k141_11238029||full	1.000	0.913	0.130	0.340	0.153	1.000	dsDNAphage	8071	3	26.700	0.000
k141_6657962||full	0.540	0.080	0.015	0.007	0.320	0.540	dsDNAphage	5380	0	40.000	20.000
k141_29497345||full	0.367	0.573	0.095	0.093	0.247	0.573	NCLDV	5191	0	50.000	0.000
k141_20396087||full	0.960	0.767	0.040	0.460	0.180	0.960	dsDNAphage	6225	1	12.500	0.000
k141_12790137||full	0.907	0.627	0.405	0.560	0.567	0.907	dsDNAphage	5300	0	22.200	0.000
k141_18867755||full	0.920	0.033	0.000	0.000	0.033	0.920	dsDNAphage	4892	1	40.000	20.000
k141_14279897||full	0.987	0.580	0.250	0.807	0.293	0.987	dsDNAphage	5183	0	16.700	0.000
k141_32535325||full	0.680	0.567	0.035	0.093	0.500	0.680	dsDNAphage	7676	0	15.000	5.000
k141_619752||full	0.100	0.533	0.020	0.007	0.000	0.533	NCLDV	5765	0	33.300	16.700
k141_18870158||full	0.093	0.687	0.005	0.000	0.073	0.687	NCLDV	7815	0	22.200	11.100
k141_2111549||full	0.673	0.153	0.110	0.047	0.100	0.673	dsDNAphage	11450	0	41.200	0.000
k141_24963461||full	0.700	0.940	0.030	0.067	0.780	0.940	NCLDV	11754	0	40.000	0.000
k141_20400532||full	1.000	0.267	0.155	0.073	0.073	1.000	dsDNAphage	16732	5	38.500	0.000
k141_34049388||full	0.147	0.540	0.045	0.000	0.087	0.540	NCLDV	5868	0	20.000	0.000
k141_28008854||full	0.073	0.893	0.005	0.000	0.020	0.893	NCLDV	5220	0	20.000	0.000
k141_23420895||full	0.993	0.273	0.050	0.160	0.180	0.993	dsDNAphage	7720	1	30.000	0.000
k141_28010350||full	0.867	0.173	0.560	0.667	0.180	0.867	dsDNAphage	5684	0	10.000	0.000
k141_24965775||full	0.053	0.820	0.060	0.007	0.133	0.820	NCLDV	5565	0	20.000	0.000
k141_12796294||full	1.000	0.200	0.065	0.260	0.120	1.000	dsDNAphage	7583	1	16.700	0.000
k141_26455648||full	0.953	0.500	0.055	0.433	0.607	0.953	dsDNAphage	8854	1	33.300	0.000
k141_35590715||full	1.000	0.147	0.005	0.047	0.233	1.000	dsDNAphage	10304	2	57.100	7.100
k141_32539607||full	1.000	0.233	0.145	0.280	0.433	1.000	dsDNAphage	8895	2	66.700	0.000
k141_35591347||full	0.240	0.900	0.050	0.040	0.607	0.900	NCLDV	6127	0	33.300	16.700
k141_2115455||full	0.113	0.507	0.100	0.000	0.333	0.507	NCLDV	6790	0	14.300	0.000
k141_6666897||full	0.933	0.407	0.420	0.813	0.187	0.933	dsDNAphage	5043	0	18.200	0.000
k141_12798643||full	0.993	0.380	0.190	0.227	0.307	0.993	dsDNAphage	7029	2	40.000	0.000
k141_626432||full	0.387	0.587	0.000	0.007	0.193	0.587	NCLDV	12456	0	61.500	15.400
k141_626623||full	0.153	0.607	0.000	0.000	0.020	0.607	NCLDV	7394	0	28.600	14.300
k141_3665634||full	0.667	0.080	0.030	0.053	0.080	0.667	dsDNAphage	5161	0	80.000	20.000
k141_34054547||full	0.620	0.920	0.135	0.320	0.680	0.920	NCLDV	5214	0	60.000	0.000
k141_15835921||full	0.300	0.640	0.415	0.000	0.447	0.640	NCLDV	5033	0	20.000	0.000
k141_5188490||full	0.413	0.533	0.020	0.047	0.027	0.533	NCLDV	5017	0	60.000	20.000
k141_6669799||full	0.100	0.780	0.025	0.007	0.180	0.780	NCLDV	5793	0	16.700	0.000
k141_3668332||full	0.967	0.233	0.340	0.680	0.113	0.967	dsDNAphage	5842	0	15.400	0.000
k141_14289959||full	0.240	0.540	0.200	0.020	0.193	0.540	NCLDV	4619	0	25.000	0.000
k141_629955||full	0.720	0.087	0.050	0.033	0.020	0.720	dsDNAphage	50119	0	6.700	0.000
k141_3669671||full	0.980	0.047	0.000	0.013	0.047	0.980	dsDNAphage	9461	1	25.000	8.300
k141_9749294||full	0.913	0.253	0.300	0.380	0.627	0.913	dsDNAphage	7080	0	5.000	0.000
k141_18882246||full	0.880	0.607	0.030	0.053	0.240	0.880	dsDNAphage	5348	3	60.000	0.000
k141_9752543||full	0.993	0.307	0.140	0.387	0.247	0.993	dsDNAphage	8031	0	16.000	0.000
k141_24977113||full	0.667	0.740	0.080	0.393	0.513	0.740	NCLDV	5120	0	60.000	0.000
k141_20414720||full	0.947	0.320	0.325	0.273	0.200	0.947	dsDNAphage	9476	0	15.400	0.000
k141_3674494||full	0.860	0.173	0.270	0.367	0.113	0.860	dsDNAphage	7858	0	14.300	0.000
k141_9753576||full	0.080	0.640	0.065	0.007	0.133	0.640	NCLDV	6469	0	11.100	0.000
k141_20415128||full	0.993	0.207	0.000	0.020	0.013	0.993	dsDNAphage	12394	3	21.100	5.300
k141_14295944||full	0.513	0.400	0.015	0.073	0.440	0.513	dsDNAphage	14964	0	62.500	12.500
k141_23435801||full	0.567	0.100	0.005	0.000	0.020	0.567	dsDNAphage	5610	1	33.300	16.700
k141_31034286||full	0.993	0.740	0.055	0.400	0.340	0.993	dsDNAphage	7754	1	60.000	0.000
k141_20420678||full	0.173	0.887	0.050	0.033	0.573	0.887	NCLDV	6223	0	33.300	0.000
k141_18891855||full	0.380	0.987	0.045	0.000	0.553	0.987	NCLDV	5050	0	40.000	0.000
k141_2132151||full	0.960	0.380	0.195	0.787	0.113	0.960	dsDNAphage	5688	0	14.300	0.000
k141_5202824||full	0.840	0.713	0.460	0.393	0.800	0.840	dsDNAphage	7511	0	10.000	0.000
k141_26475169||full	0.280	0.627	0.090	0.013	0.127	0.627	NCLDV	5945	0	20.000	0.000
k141_2134091||full	0.033	0.847	0.040	0.000	0.133	0.847	NCLDV	6374	0	16.700	0.000
k141_643108||full	0.193	0.587	0.265	0.113	0.253	0.587	NCLDV	5339	0	33.300	0.000
k141_28031459||full	0.073	0.613	0.025	0.013	0.020	0.613	NCLDV	5796	0	12.500	0.000
k141_15853529||full	0.060	0.707	0.055	0.000	0.087	0.707	NCLDV	5045	0	20.000	0.000
k141_9763143||full	0.840	0.500	0.275	0.827	0.787	0.840	dsDNAphage	17495	0	100.000	0.000
k141_17351860||full	0.247	0.693	0.045	0.007	0.173	0.693	NCLDV	9402	0	20.000	10.000
k141_20425346||full	0.533	0.073	0.175	0.173	0.613	0.613	lavidaviridae	6709	0	33.300	0.000
k141_18896683||full	0.967	0.620	0.270	0.480	0.367	0.967	dsDNAphage	6912	2	55.600	0.000
k141_2136630||full	0.587	0.647	0.130	0.327	0.740	0.740	lavidaviridae	5585	0	66.700	0.000
k141_29530180||full	0.987	0.093	0.780	0.780	0.847	0.987	dsDNAphage	5410	2	50.000	0.000
k141_14308097||full	0.213	0.733	0.125	0.087	0.067	0.733	NCLDV	4531	0	25.000	0.000
k141_5210944||full	0.940	0.247	0.185	0.127	0.133	0.940	dsDNAphage	16570	0	37.900	0.000
k141_9767928||full	0.960	0.340	0.320	0.120	0.267	0.960	dsDNAphage	6401	1	20.000	0.000
k141_28038117||full	0.653	0.353	0.250	0.127	0.160	0.653	dsDNAphage	5512	0	25.000	0.000
k141_5212682||full	0.947	0.847	0.115	0.753	0.280	0.947	dsDNAphage	5047	0	100.000	0.000
k141_34078189||full	0.767	0.313	0.295	0.113	0.353	0.767	dsDNAphage	5812	0	25.000	0.000
k141_2142357||full	0.053	0.587	0.140	0.000	0.327	0.587	NCLDV	5305	0	20.000	0.000
k141_23451420||full	0.853	0.580	0.195	0.873	0.920	0.920	lavidaviridae	5113	0	66.700	0.000
k141_12829732||full	0.200	0.667	0.115	0.027	0.353	0.667	NCLDV	5909	0	33.300	0.000
k141_29538937||full	0.780	0.300	0.370	0.480	0.980	0.980	lavidaviridae	5688	0	40.000	0.000
k141_11281900||full	0.987	0.200	0.590	0.253	0.927	0.987	dsDNAphage	6011	1	16.700	0.000
k141_2149859||full	1.000	0.373	0.255	0.500	0.353	1.000	dsDNAphage	6046	2	37.500	0.000
k141_25003838||full	0.540	0.593	0.365	0.093	0.320	0.593	NCLDV	9561	0	33.300	0.000
k141_23460567||full	0.993	0.180	0.490	0.260	0.073	0.993	dsDNAphage	13281	0	4.200	0.000
k141_34090851||full	0.120	0.640	0.065	0.000	0.280	0.640	NCLDV	11426	0	28.600	0.000
k141_20446365||full	0.533	0.880	0.260	0.147	0.693	0.880	NCLDV	6219	0	20.000	0.000
k141_20446813||full	0.187	0.527	0.020	0.020	0.073	0.527	NCLDV	13093	0	10.000	0.000
k141_20446870||full	0.260	0.627	0.100	0.013	0.100	0.627	NCLDV	6168	0	12.500	0.000
k141_9783212||full	0.907	0.173	0.315	0.453	0.260	0.907	dsDNAphage	12118	0	19.000	0.000
k141_18918129||full	0.173	0.933	0.065	0.013	0.487	0.933	NCLDV	6024	0	20.000	0.000
k141_666532||full	0.360	0.913	0.205	0.440	0.393	0.913	NCLDV	5070	0	33.300	0.000
k141_28055309||full	0.320	0.560	0.010	0.027	0.253	0.560	NCLDV	7117	0	57.100	14.300
k141_20449518||full	0.247	0.540	0.185	0.007	0.573	0.573	lavidaviridae	5070	0	25.000	0.000
k141_6709943||full	0.133	0.953	0.085	0.000	0.567	0.953	NCLDV	5931	0	14.300	0.000
k141_26504435||full	0.953	0.613	0.115	0.700	0.887	0.953	dsDNAphage	6376	0	15.000	0.000
k141_17377844||full	0.980	0.340	0.030	0.053	0.173	0.980	dsDNAphage	7237	1	50.000	10.000
k141_8239770||full	0.967	0.667	0.335	0.933	0.153	0.967	dsDNAphage	4878	0	16.700	0.000
k141_31072634||full	0.547	0.360	0.795	0.160	0.700	0.795	RNA	5559	0	20.000	0.000
k141_2165621||full	1.000	0.313	0.230	0.667	0.527	1.000	dsDNAphage	5598	1	42.900	0.000
k141_20456927||full	0.180	0.520	0.035	0.027	0.100	0.520	NCLDV	4891	0	50.000	0.000
k141_6715000||full	0.087	0.160	0.125	0.000	0.620	0.620	lavidaviridae	5395	0	20.000	0.000
k141_31073490||full	1.000	0.200	0.345	0.487	0.447	1.000	dsDNAphage	5653	2	66.700	0.000
k141_18928944||full	0.800	0.073	0.110	0.320	0.313	0.800	dsDNAphage	4743	0	60.000	0.000
k141_3718894||full	0.893	0.400	0.040	0.227	0.007	0.893	dsDNAphage	11407	0	3.400	0.000
k141_25021924||full	0.980	0.047	0.000	0.040	0.200	0.980	dsDNAphage	13319	5	56.200	6.200
k141_32592580||full	0.693	0.087	0.195	0.033	0.207	0.693	dsDNAphage	5313	0	16.700	0.000
k141_31076745||full	0.113	0.647	0.110	0.007	0.193	0.647	NCLDV	5073	0	20.000	0.000
k141_9797690||full	0.107	0.893	0.000	0.000	0.013	0.893	NCLDV	5379	0	33.300	0.000
k141_31079038||full	0.733	0.420	0.505	0.327	0.273	0.733	dsDNAphage	6616	0	20.000	0.000
k141_681264||full	0.600	0.867	0.045	0.040	0.360	0.867	NCLDV	5770	0	14.300	0.000
k141_12856838||full	0.753	0.280	0.045	0.493	0.160	0.753	dsDNAphage	5339	0	42.900	0.000
k141_5244664||full	0.940	0.233	0.000	0.007	0.020	0.940	dsDNAphage	7029	1	40.000	20.000
k141_21937293||full	0.813	0.060	0.160	0.153	0.193	0.813	dsDNAphage	7315	0	10.000	0.000
k141_5246938||full	0.200	0.800	0.170	0.033	0.580	0.800	NCLDV	5534	0	40.000	0.000
k141_2175929||full	0.913	0.260	0.405	0.453	0.307	0.913	dsDNAphage	9448	0	13.300	0.000
k141_8253766||full	0.973	0.087	0.010	0.000	0.047	0.973	dsDNAphage	10649	4	45.500	9.100
k141_17392256||full	0.400	0.513	0.010	0.020	0.047	0.513	NCLDV	5472	0	50.000	16.700
k141_12862503||full	0.927	0.387	0.120	0.953	0.173	0.953	ssDNA	5224	0	16.700	0.000
k141_12862798||full	0.213	0.747	0.005	0.027	0.140	0.747	NCLDV	7243	0	60.000	20.000
k141_14345786||full	0.307	0.273	0.345	0.060	0.553	0.553	lavidaviridae	5470	0	33.300	0.000
k141_687489||full	0.127	0.633	0.015	0.007	0.093	0.633	NCLDV	14784	0	15.400	7.700
k141_18940147||full	0.673	0.613	0.010	0.067	0.100	0.673	dsDNAphage	6372	0	13.300	0.000
k141_32603880||full	0.933	0.933	0.160	0.373	0.167	0.933	dsDNAphage	5835	0	87.500	0.000
k141_21942776||full	0.940	0.360	0.195	0.107	0.107	0.940	dsDNAphage	13159	0	61.100	0.000
k141_17397172||full	0.187	0.660	0.245	0.000	0.207	0.660	NCLDV	7852	0	16.700	0.000
k141_20473051||full	0.887	0.707	0.040	0.107	0.007	0.887	dsDNAphage	6087	0	20.000	6.700
k141_20473073||full	0.927	0.707	0.035	0.333	0.373	0.927	dsDNAphage	6220	0	85.700	0.000
k141_23488195||full	0.887	0.700	0.045	0.113	0.200	0.887	dsDNAphage	10368	0	16.700	0.000
k141_21945035||full	0.033	0.673	0.020	0.013	0.160	0.673	NCLDV	5056	0	25.000	0.000
k141_18944545||full	0.907	0.260	0.125	0.413	0.400	0.907	dsDNAphage	5085	0	83.300	0.000
k141_17399322||full	0.347	0.827	0.055	0.047	0.240	0.827	NCLDV	6182	0	33.300	0.000
k141_20476103||full	1.000	0.480	0.655	0.773	0.913	1.000	dsDNAphage	7098	1	50.000	0.000
k141_26528189||full	0.940	0.047	0.005	0.013	0.007	0.940	dsDNAphage	10314	0	21.100	5.300
k141_5258764||full	0.167	0.927	0.045	0.027	0.473	0.927	NCLDV	6125	0	28.600	0.000
k141_3738020||full	0.980	0.033	0.060	0.080	0.000	0.980	dsDNAphage	8017	1	11.800	5.900
k141_20478433||full	0.080	0.533	0.040	0.020	0.073	0.533	NCLDV	5908	0	20.000	0.000
k141_18948269||full	1.000	0.280	0.155	0.767	0.420	1.000	dsDNAphage	7076	2	41.700	0.000
k141_20478717||full	0.993	0.307	0.190	0.540	0.293	0.993	dsDNAphage	5545	1	15.000	0.000
k141_17403096||full	0.173	0.547	0.120	0.047	0.233	0.547	NCLDV	7838	0	30.000	0.000
k141_12872736||full	0.687	0.267	0.180	0.140	0.040	0.687	dsDNAphage	5083	0	12.500	0.000
k141_5260470||full	0.340	0.900	0.140	0.187	0.773	0.900	NCLDV	5505	0	50.000	0.000
k141_9814703||full	0.987	0.140	0.580	0.587	0.220	0.987	dsDNAphage	9140	0	31.600	0.000
k141_28087517||full	0.867	0.133	0.235	0.767	0.127	0.867	dsDNAphage	5222	0	20.000	0.000
k141_34126193||full	0.093	0.800	0.085	0.000	0.173	0.800	NCLDV	5221	0	16.700	0.000
k141_12877207||full	0.180	0.640	0.205	0.000	0.380	0.640	NCLDV	7676	0	20.000	0.000
k141_5265030||full	1.000	0.413	0.000	0.053	0.633	1.000	dsDNAphage	21681	3	34.400	6.200
k141_17408569||full	0.053	0.593	0.050	0.000	0.067	0.593	NCLDV	7928	0	11.100	0.000
k141_35666556||full	0.967	0.313	0.000	0.007	0.073	0.967	dsDNAphage	16485	0	32.100	3.600
k141_20486052||full	0.160	0.753	0.055	0.000	0.313	0.753	NCLDV	5264	0	16.700	0.000
k141_23499824||full	0.580	0.100	0.180	0.207	0.567	0.580	dsDNAphage	5155	0	33.300	0.000
k141_2194347||full	0.980	0.227	0.320	0.613	0.160	0.980	dsDNAphage	6071	0	45.500	0.000
k141_8273324||full	0.987	0.327	0.045	0.080	0.093	0.987	dsDNAphage	10969	2	30.000	5.000
k141_21958311||full	0.973	0.100	0.010	0.080	0.087	0.973	dsDNAphage	7141	3	66.700	11.100
k141_14363759||full	0.020	0.713	0.000	0.000	0.000	0.713	NCLDV	7607	0	12.500	0.000
k141_3749619||full	0.887	0.313	0.735	0.793	0.987	0.987	lavidaviridae	4938	0	40.000	0.000
k141_23503919||full	0.047	0.667	0.000	0.000	0.020	0.667	NCLDV	9235	0	22.200	0.000
k141_15918917||full	1.000	0.440	0.200	0.747	0.660	1.000	dsDNAphage	5210	1	71.400	0.000
k141_25053698||full	1.000	0.193	0.225	0.760	0.893	1.000	dsDNAphage	5041	1	80.000	0.000
k141_11333766||full	0.073	0.507	0.055	0.007	0.220	0.507	NCLDV	5299	0	20.000	0.000
k141_5272556||full	0.300	0.853	0.085	0.080	0.100	0.853	NCLDV	4339	0	66.700	0.000
k141_25055077||full	0.993	0.433	0.485	0.387	0.327	0.993	dsDNAphage	7103	1	25.000	0.000
k141_26545360||full	1.000	0.693	0.070	0.880	0.247	1.000	dsDNAphage	5865	1	50.000	0.000
k141_31110365||full	0.847	0.060	0.015	0.047	0.180	0.847	dsDNAphage	7518	0	25.000	8.300
k141_20495459||full	0.300	0.520	0.245	0.107	0.173	0.520	NCLDV	6260	0	37.500	0.000
k141_20495574||full	0.047	0.633	0.055	0.020	0.087	0.633	NCLDV	6499	0	25.000	0.000
k141_17418969||full	0.127	0.987	0.115	0.000	0.267	0.987	NCLDV	7426	0	14.300	0.000
k141_15924227||full	0.933	0.400	0.090	0.327	0.080	0.933	dsDNAphage	14196	0	10.800	0.000
k141_25060250||full	0.260	0.713	0.005	0.007	0.073	0.713	NCLDV	6018	0	40.000	0.000
k141_6753006||full	0.113	0.687	0.040	0.000	0.087	0.687	NCLDV	6330	0	20.000	0.000
k141_31113867||full	0.160	0.780	0.040	0.027	0.127	0.780	NCLDV	5778	0	14.300	0.000
k141_14374021||full	0.113	0.907	0.170	0.000	0.173	0.907	NCLDV	5595	0	12.500	0.000
k141_6755633||full	0.887	0.567	0.045	0.000	0.320	0.887	dsDNAphage	6576	1	42.900	0.000
k141_14374377||full	0.713	0.453	0.345	0.067	0.200	0.713	dsDNAphage	5878	0	12.500	0.000
k141_35680473||full	0.240	0.780	0.155	0.067	0.387	0.780	NCLDV	5111	0	40.000	0.000
k141_26552870||full	0.073	0.967	0.060	0.000	0.287	0.967	NCLDV	6551	0	14.300	0.000
k141_5281778||full	0.160	0.547	0.070	0.000	0.107	0.547	NCLDV	6174	0	16.700	0.000
k141_11345840||full	0.573	0.920	0.045	0.073	0.307	0.920	NCLDV	5096	0	60.000	0.000
k141_21972395||full	0.113	0.707	0.005	0.000	0.160	0.707	NCLDV	7659	0	28.600	14.300
k141_25066743||full	0.960	0.793	0.300	0.653	0.720	0.960	dsDNAphage	9623	0	18.500	0.000
k141_20505518||full	0.980	0.860	0.445	0.067	0.587	0.980	dsDNAphage	6641	1	30.000	0.000
k141_29606539||full	0.787	0.187	0.090	0.467	0.573	0.787	dsDNAphage	6977	0	30.000	0.000
k141_12898834||full	1.000	0.607	0.345	0.433	0.307	1.000	dsDNAphage	9035	1	18.800	0.000
k141_11348091||full	0.100	0.587	0.055	0.000	0.247	0.587	NCLDV	14796	0	20.000	0.000
k141_20506459||full	0.133	0.473	0.140	0.013	0.520	0.520	lavidaviridae	6322	0	25.000	0.000
k141_12899677||full	0.233	0.660	0.180	0.000	0.487	0.660	NCLDV	5694	0	20.000	0.000
k141_18976741||full	0.193	0.640	0.050	0.007	0.113	0.640	NCLDV	5991	0	20.000	0.000
k141_6761924||full	1.000	0.227	0.025	0.073	0.113	1.000	dsDNAphage	21577	7	45.200	0.000
k141_23521395||full	1.000	0.293	0.055	0.053	0.580	1.000	dsDNAphage	17454	3	50.000	3.800
k141_20509850||full	0.987	0.800	0.020	0.347	0.307	0.987	dsDNAphage	11744	1	33.300	0.000
k141_2216716||full	0.253	0.587	0.305	0.027	0.640	0.640	lavidaviridae	5967	0	25.000	0.000
k141_5290889||full	0.707	0.513	0.015	0.007	0.007	0.707	dsDNAphage	5140	0	22.200	11.100
k141_21979728||full	0.640	0.280	0.100	0.213	0.720	0.720	lavidaviridae	6921	0	28.600	0.000
k141_3772543||full	0.980	0.027	0.000	0.000	0.000	0.980	dsDNAphage	17066	1	25.000	10.000
k141_3772944||full	0.660	0.127	0.600	0.093	0.640	0.660	dsDNAphage	7823	0	16.700	0.000
k141_29613485||full	0.993	0.140	0.455	0.860	0.147	0.993	dsDNAphage	7808	2	23.500	0.000
k141_8297236||full	0.833	0.120	0.050	0.033	0.047	0.833	dsDNAphage	11200	0	42.900	7.100
k141_3775625||full	0.947	0.773	0.075	0.993	0.193	0.993	ssDNA	8228	0	81.200	0.000
k141_25078850||full	0.367	0.533	0.130	0.013	0.507	0.533	NCLDV	11686	0	33.300	0.000
k141_26568428||full	0.507	0.227	0.080	0.033	0.100	0.507	dsDNAphage	5504	0	28.600	0.000
k141_12910488||full	0.967	0.067	0.465	0.607	0.240	0.967	dsDNAphage	5914	0	14.300	0.000
k141_5297711||full	0.360	0.340	0.190	0.180	0.833	0.833	lavidaviridae	5528	0	50.000	0.000
k141_25080221||full	0.780	0.753	0.225	0.640	0.740	0.780	dsDNAphage	5690	0	50.000	0.000
k141_2225028||full	0.893	0.060	0.440	0.413	0.380	0.893	dsDNAphage	5390	0	16.700	0.000
k141_34160437||full	0.433	0.533	0.245	0.000	0.220	0.533	NCLDV	5120	0	20.000	0.000
k141_29620699||full	0.887	0.433	0.145	0.087	0.233	0.887	dsDNAphage	12685	0	26.100	0.000
k141_15948594||full	0.953	0.080	0.010	0.007	0.000	0.953	dsDNAphage	6515	2	50.000	33.300
k141_3781147||full	0.987	0.860	0.135	0.280	0.880	0.987	dsDNAphage	15928	2	37.500	0.000
k141_26572896||full	0.820	0.480	0.250	0.493	0.727	0.820	dsDNAphage	9821	0	37.500	0.000
k141_3782815||full	0.080	0.853	0.085	0.000	0.247	0.853	NCLDV	7624	0	16.700	0.000
k141_26574168||full	1.000	0.427	0.305	0.507	0.907	1.000	dsDNAphage	8747	3	41.700	0.000
k141_2229277||full	0.980	0.027	0.055	0.027	0.433	0.980	dsDNAphage	8229	3	25.000	8.300
k141_21990781||full	0.693	0.340	0.310	0.347	0.613	0.693	dsDNAphage	5353	0	33.300	0.000
k141_28130846||full	0.260	0.560	0.160	0.067	0.347	0.560	NCLDV	3383	0	33.300	0.000
k141_18993333||full	0.180	0.693	0.130	0.040	0.367	0.693	NCLDV	5041	0	25.000	0.000
k141_8309062||full	0.813	0.653	0.175	0.387	0.833	0.833	lavidaviridae	9495	0	87.500	0.000
k141_15954387||full	0.627	0.367	0.335	0.180	0.180	0.627	dsDNAphage	10332	0	11.800	0.000
k141_23539908||full	0.593	0.347	0.155	0.553	0.587	0.593	dsDNAphage	5364	0	28.600	0.000
k141_15954422||full	1.000	0.193	0.010	0.027	0.007	1.000	dsDNAphage	54195	3	28.600	1.100
k141_35704967||full	0.953	0.380	0.200	0.413	0.307	0.953	dsDNAphage	9062	0	64.300	0.000
k141_6781195||full	0.940	0.247	0.350	0.867	0.587	0.940	dsDNAphage	5016	0	36.400	0.000
k141_35708379||full	0.200	0.513	0.030	0.000	0.120	0.513	NCLDV	6545	0	40.000	20.000
k141_9864683||full	0.313	0.953	0.100	0.020	0.427	0.953	NCLDV	5142	0	20.000	0.000
k141_25094240||full	0.727	0.153	0.085	0.433	0.400	0.727	dsDNAphage	7657	0	30.000	0.000
k141_35709698||full	0.507	0.553	0.055	0.080	0.247	0.553	NCLDV	10204	0	27.300	0.000
k141_21998975||full	0.367	0.567	0.130	0.013	0.207	0.567	NCLDV	6774	0	28.600	0.000
k141_12926758||full	0.980	0.167	0.010	0.073	0.120	0.980	dsDNAphage	22708	6	41.700	0.000
k141_3795106||full	0.907	0.340	0.890	0.413	0.780	0.907	dsDNAphage	7672	1	33.300	0.000
k141_12928249||full	0.580	0.680	0.140	0.307	0.800	0.800	lavidaviridae	8290	0	60.000	0.000
k141_17455949||full	1.000	0.233	0.110	0.167	0.080	1.000	dsDNAphage	11313	2	40.000	0.000
k141_8317965||full	1.000	0.160	0.195	0.420	0.213	1.000	dsDNAphage	5523	1	54.500	0.000
k141_2241457||full	0.147	0.947	0.120	0.000	0.200	0.947	NCLDV	6397	0	12.500	0.000
k141_14407596||full	0.100	0.940	0.275	0.093	0.627	0.940	NCLDV	5824	0	16.700	0.000
k141_34175918||full	0.167	0.607	0.255	0.033	0.327	0.607	NCLDV	5907	0	33.300	0.000
