seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_5002928||full	0.107	0.593	0.005	0.000	0.000	0.593	NCLDV	11049	0	16.700	0.000
k141_3570582||full	0.220	0.733	0.000	0.007	0.380	0.733	NCLDV	6475	0	37.500	12.500
k141_2712404||full	0.107	0.573	0.125	0.000	0.407	0.573	NCLDV	6573	0	20.000	0.000
k141_6427894||full	0.333	nan	0.180	0.120	0.733	0.733	lavidaviridae	4882	0	16.700	0.000
k141_2423852||full	0.827	nan	0.690	0.753	0.853	0.853	lavidaviridae	5660	0	66.700	0.000
k141_4710914||full	0.380	0.653	0.115	0.133	0.520	0.653	NCLDV	5055	0	60.000	0.000
k141_707143||full	0.680	0.307	0.185	0.040	0.167	0.680	dsDNAphage	7525	0	25.000	0.000
k141_6144134||full	0.133	0.653	0.175	0.027	0.240	0.653	NCLDV	9569	0	25.000	0.000
k141_995446||full	0.980	0.353	0.085	0.633	0.200	0.980	dsDNAphage	5583	1	25.000	0.000
k141_5282677||full	0.913	0.113	0.140	0.093	0.267	0.913	dsDNAphage	5668	0	18.200	0.000
k141_4427632||full	0.207	0.787	0.255	0.007	0.800	0.800	lavidaviridae	6216	0	20.000	0.000
k141_5282693||full	0.313	0.967	0.080	0.080	0.567	0.967	NCLDV	8803	0	42.900	0.000
k141_3856006||full	0.840	0.173	0.270	0.460	0.333	0.840	dsDNAphage	6020	0	50.000	0.000
k141_2993636||full	0.420	0.433	0.160	0.007	0.833	0.833	lavidaviridae	5020	0	40.000	0.000
k141_1850907||full	0.993	0.547	0.160	0.500	0.320	0.993	dsDNAphage	5596	1	100.000	0.000
k141_1565832||full	0.480	0.773	0.230	0.047	0.840	0.840	lavidaviridae	6973	0	40.000	0.000
k141_2993780||full	0.460	0.653	0.465	0.540	0.920	0.920	lavidaviridae	6007	0	50.000	0.000
k141_2993927||full	1.000	0.273	0.005	0.000	0.053	1.000	dsDNAphage	18062	3	41.700	4.200
k141_996027||full	0.687	0.667	0.025	0.067	0.047	0.687	dsDNAphage	5588	0	50.000	0.000
k141_707874||full	0.947	0.413	0.080	0.053	0.147	0.947	dsDNAphage	5187	1	50.000	0.000
k141_3285088||full	0.073	0.513	0.005	0.000	0.020	0.513	NCLDV	14419	0	11.100	0.000
k141_5857490||full	0.133	0.553	0.020	0.007	0.107	0.553	NCLDV	6319	0	20.000	0.000
k141_133685||full	0.100	0.593	0.160	0.000	0.520	0.593	NCLDV	6232	0	25.000	0.000
k141_4147063||full	0.520	nan	0.455	0.293	0.833	0.833	lavidaviridae	5497	1	33.300	0.000
k141_708395||full	0.980	0.413	0.225	0.367	0.920	0.980	dsDNAphage	5883	1	40.000	0.000
k141_2425544||full	0.140	0.793	0.130	0.027	0.220	0.793	NCLDV	5532	0	16.700	0.000
k141_6717094||full	0.127	0.727	0.050	0.007	0.167	0.727	NCLDV	10788	0	9.100	0.000
k141_5857717||full	0.947	0.360	0.385	0.413	0.813	0.947	dsDNAphage	5466	1	40.000	0.000
k141_5574142||full	0.113	0.507	0.000	0.000	0.033	0.507	NCLDV	9948	0	20.000	10.000
k141_6429813||full	0.867	0.093	0.080	0.607	0.553	0.867	dsDNAphage	7719	0	20.000	0.000
k141_3572870||full	0.160	0.693	0.290	0.047	0.340	0.693	NCLDV	5704	0	33.300	0.000
k141_423476||full	0.940	0.273	0.085	0.300	0.180	0.940	dsDNAphage	7911	0	45.500	0.000
k141_2426099||full	0.907	0.600	0.360	0.860	0.807	0.907	dsDNAphage	6479	0	66.700	0.000
k141_709553||full	0.960	0.547	0.160	0.807	0.767	0.960	dsDNAphage	6308	0	87.500	0.000
k141_423887||full	0.067	0.693	0.065	0.007	0.240	0.693	NCLDV	5995	0	25.000	0.000
k141_5285243||full	0.160	0.993	0.100	0.020	0.800	0.993	NCLDV	5879	0	20.000	0.000
k141_3858572||full	0.113	0.580	0.070	0.000	0.120	0.580	NCLDV	6740	0	14.300	0.000
k141_424181||full	0.647	0.047	0.000	0.000	0.013	0.647	dsDNAphage	8284	1	50.000	33.300
k141_2996224||full	0.260	0.647	0.065	0.000	0.340	0.647	NCLDV	11013	0	30.000	0.000
k141_2144766||full	0.447	1.000	0.205	0.080	1.000	1.000	NCLDV	7816	0	18.200	0.000
k141_710485||full	0.047	0.920	0.080	0.000	0.233	0.920	NCLDV	11821	0	8.300	0.000
k141_4714280||full	1.000	0.360	0.060	0.707	0.213	1.000	dsDNAphage	9111	2	47.400	0.000
k141_3574377||full	0.733	0.153	0.030	0.000	0.113	0.733	dsDNAphage	12918	1	33.300	16.700
k141_2996579||full	1.000	0.080	0.250	0.440	0.680	1.000	dsDNAphage	8108	4	55.600	0.000
k141_6147510||full	1.000	0.460	0.000	0.013	0.007	1.000	dsDNAphage	13144	1	23.100	3.800
k141_6719244||full	0.367	0.853	0.135	0.067	0.733	0.853	NCLDV	8483	0	50.000	0.000
k141_3574509||full	0.207	0.927	0.140	0.047	0.720	0.927	NCLDV	5733	0	33.300	0.000
k141_6719414||full	0.260	0.493	0.300	0.000	0.840	0.840	lavidaviridae	9244	0	12.500	0.000
k141_2996983||full	0.787	0.573	0.005	0.020	0.153	0.787	dsDNAphage	6485	1	50.000	16.700
k141_1568970||full	0.093	0.540	0.075	0.000	0.267	0.540	NCLDV	8598	0	20.000	0.000
k141_999004||full	0.160	0.533	0.015	0.020	0.133	0.533	NCLDV	10547	0	12.500	0.000
k141_5576436||full	0.293	0.627	0.085	0.000	0.107	0.627	NCLDV	8257	0	12.500	0.000
k141_2716850||full	0.140	0.580	0.110	0.020	0.167	0.580	NCLDV	5609	0	14.300	0.000
k141_2716871||full	0.133	0.607	0.095	0.133	0.287	0.607	NCLDV	5877	0	40.000	0.000
k141_999207||full	0.147	0.960	0.130	0.020	0.460	0.960	NCLDV	6592	0	25.000	0.000
k141_3859784||full	0.467	0.067	0.520	0.007	0.580	0.580	lavidaviridae	5104	0	25.000	0.000
k141_1285452||full	0.487	0.673	0.200	0.040	0.440	0.673	NCLDV	4925	0	42.900	0.000
k141_4715134||full	0.247	0.747	0.075	0.007	0.527	0.747	NCLDV	8345	0	28.600	0.000
k141_136527||full	0.507	0.000	0.005	0.053	0.000	0.507	dsDNAphage	5019	0	57.100	28.600
k141_425602||full	0.433	0.653	0.250	0.007	0.767	0.767	lavidaviridae	5526	0	12.500	0.000
k141_1569664||full	0.313	0.220	0.600	0.020	0.313	0.600	RNA	5129	0	16.700	0.000
k141_136834||full	0.247	0.913	0.190	0.027	0.780	0.913	NCLDV	6014	0	25.000	0.000
k141_4715564||full	0.253	0.793	0.265	0.007	0.553	0.793	NCLDV	5328	0	20.000	0.000
k141_3575804||full	0.993	0.180	0.320	0.653	0.167	0.993	dsDNAphage	15837	0	34.200	0.000
k141_6720549||full	0.160	0.773	0.090	0.027	0.487	0.773	NCLDV	9895	0	16.700	0.000
k141_999939||full	0.007	0.673	0.005	0.000	0.000	0.673	NCLDV	5283	0	20.000	0.000
k141_2717782||full	0.873	0.507	0.200	0.200	0.833	0.873	dsDNAphage	6445	1	40.000	0.000
k141_3288641||full	0.920	0.160	0.035	0.053	0.073	0.920	dsDNAphage	6099	0	35.700	14.300
k141_6433255||full	0.293	0.380	0.055	0.013	0.587	0.587	lavidaviridae	5895	0	14.300	0.000
k141_2998503||full	1.000	0.493	0.030	0.047	0.460	1.000	dsDNAphage	20396	6	52.600	0.000
k141_2718197||full	0.167	0.160	0.095	0.027	0.527	0.527	lavidaviridae	5964	0	25.000	0.000
k141_4151532||full	0.180	0.813	0.175	0.000	0.193	0.813	NCLDV	8497	0	14.300	0.000
k141_2147183||full	1.000	0.253	0.085	0.167	0.433	1.000	dsDNAphage	20164	5	71.400	0.000
k141_6149411||full	0.907	0.113	0.025	0.000	0.300	0.907	dsDNAphage	7126	2	22.200	11.100
k141_712999||full	1.000	0.807	0.135	0.473	0.913	1.000	dsDNAphage	35117	6	50.000	0.000
k141_1855769||full	0.607	0.827	0.355	0.427	0.927	0.927	lavidaviridae	5713	0	66.700	0.000
k141_2147556||full	0.827	0.960	0.000	0.040	0.227	0.960	NCLDV	10359	0	56.200	6.200
k141_1855825||full	0.053	0.860	0.110	0.000	0.233	0.860	NCLDV	9017	0	11.100	0.000
k141_5862839||full	0.127	0.333	0.070	0.000	0.547	0.547	lavidaviridae	5395	0	20.000	0.000
k141_713349||full	0.800	0.113	0.000	0.000	0.067	0.800	dsDNAphage	11688	1	36.400	18.200
k141_1856155||full	0.533	0.040	0.000	0.000	0.007	0.533	dsDNAphage	6341	1	25.000	12.500
k141_3861369||full	0.973	0.220	0.220	0.327	0.140	0.973	dsDNAphage	7167	0	46.200	0.000
k141_4717286||full	0.213	0.500	0.065	0.027	0.360	0.500	NCLDV	4811	0	33.300	0.000
k141_138359||full	0.313	0.413	0.160	0.040	0.607	0.607	lavidaviridae	5568	0	25.000	0.000
k141_5863559||full	0.733	0.180	0.000	0.000	0.080	0.733	dsDNAphage	16116	1	31.200	12.500
k141_3290390||full	0.933	0.033	0.010	0.073	0.020	0.933	dsDNAphage	5390	1	50.000	16.700
k141_1856748||full	0.200	0.693	0.005	0.013	0.060	0.693	NCLDV	5250	0	25.000	12.500
k141_5863758||full	0.513	0.413	0.410	0.560	0.913	0.913	lavidaviridae	6736	0	50.000	0.000
k141_1288331||full	1.000	0.260	0.065	0.073	0.347	1.000	dsDNAphage	15036	5	56.200	0.000
k141_6722754||full	0.940	0.160	0.080	0.067	0.547	0.940	dsDNAphage	10113	0	56.200	6.200
k141_4152450||full	1.000	0.207	0.420	0.487	0.453	1.000	dsDNAphage	5684	2	50.000	0.000
k141_5010488||full	0.460	0.393	0.320	0.127	0.553	0.553	lavidaviridae	5004	0	40.000	0.000
k141_138983||full	0.773	0.353	0.115	0.120	0.727	0.773	dsDNAphage	5775	0	40.000	0.000
k141_5579394||full	0.673	0.093	0.000	0.000	0.000	0.673	dsDNAphage	10648	2	18.200	36.400
k141_1288533||full	0.993	0.453	0.365	0.467	0.673	0.993	dsDNAphage	5815	2	60.000	0.000
k141_2431364||full	0.140	0.567	0.075	0.013	0.280	0.567	NCLDV	7494	0	12.500	0.000
k141_5579819||full	0.993	0.220	0.160	0.247	0.353	0.993	dsDNAphage	14692	6	66.700	0.000
k141_3862649||full	0.940	0.047	0.020	0.167	0.007	0.940	dsDNAphage	6603	0	15.000	5.000
k141_3291177||full	0.707	0.513	0.010	0.093	0.807	0.807	lavidaviridae	5544	0	42.900	14.300
k141_3291267||full	0.687	0.253	0.000	0.013	0.053	0.687	dsDNAphage	9733	0	6.700	0.000
k141_3578995||full	1.000	0.140	0.035	0.067	0.127	1.000	dsDNAphage	26181	3	35.300	0.000
k141_3579027||full	0.633	1.000	0.095	0.047	0.987	1.000	NCLDV	37219	0	31.800	2.300
k141_429261||full	0.713	0.113	0.020	0.000	0.147	0.713	dsDNAphage	14108	2	28.600	28.600
k141_6436258||full	0.973	0.613	0.025	0.133	0.153	0.973	dsDNAphage	6194	1	17.600	5.900
k141_6151489||full	0.033	0.700	0.075	0.000	0.153	0.700	NCLDV	16317	0	8.300	0.000
k141_1003326||full	0.573	0.353	0.130	0.080	0.280	0.573	dsDNAphage	7222	0	57.100	0.000
k141_5290998||full	0.987	0.180	0.035	0.147	0.107	0.987	dsDNAphage	14863	0	36.000	0.000
k141_2721484||full	0.407	0.700	0.590	0.227	0.880	0.880	lavidaviridae	4846	0	33.300	0.000
k141_3292220||full	0.727	0.273	0.000	0.047	0.067	0.727	dsDNAphage	5382	0	55.600	11.100
k141_6437009||full	0.993	0.253	0.060	0.040	0.227	0.993	dsDNAphage	13334	2	26.700	0.000
k141_3002101||full	0.087	0.540	0.010	0.000	0.240	0.540	NCLDV	20325	0	11.800	5.900
k141_4154144||full	0.147	0.520	0.095	0.000	0.133	0.520	NCLDV	4989	0	20.000	0.000
k141_5580988||full	0.960	0.047	0.370	0.113	0.047	0.960	dsDNAphage	7018	1	5.600	0.000
k141_3292312||full	0.320	0.520	0.055	0.000	0.307	0.520	NCLDV	11637	0	33.300	0.000
k141_5012614||full	0.993	0.580	0.295	0.747	0.787	0.993	dsDNAphage	7545	1	83.300	0.000
k141_1574538||full	0.600	0.653	0.540	0.020	0.753	0.753	lavidaviridae	8397	0	40.000	0.000
k141_5581360||full	1.000	0.447	0.095	0.607	0.287	1.000	dsDNAphage	5882	5	85.700	0.000
k141_4436506||full	0.987	0.387	0.195	0.287	0.440	0.987	dsDNAphage	9820	5	43.800	0.000
k141_141077||full	0.940	0.927	0.260	0.813	1.000	1.000	lavidaviridae	8484	0	35.700	0.000
k141_6437394||full	0.087	0.527	0.090	0.007	0.180	0.527	NCLDV	8423	0	14.300	0.000
k141_4720114||full	0.300	0.733	0.000	0.000	0.093	0.733	NCLDV	10001	0	33.300	0.000
k141_2433260||full	0.313	0.520	0.015	0.007	0.240	0.520	NCLDV	6595	0	16.700	0.000
k141_2722182||full	0.980	0.267	0.350	0.207	0.273	0.980	dsDNAphage	7446	1	13.300	0.000
k141_4436856||full	0.053	0.693	0.025	0.013	0.080	0.693	NCLDV	8149	0	14.300	0.000
k141_2151117||full	1.000	0.587	0.005	0.007	0.047	1.000	dsDNAphage	11876	3	55.600	5.600
k141_6153184||full	0.053	0.887	0.010	0.000	0.187	0.887	NCLDV	12604	0	22.200	11.100
k141_4437089||full	0.800	0.473	0.220	0.680	0.833	0.833	lavidaviridae	6385	0	50.000	0.000
k141_1004712||full	0.027	0.973	0.010	0.000	0.113	0.973	NCLDV	18567	0	15.000	10.000
k141_3003231||full	0.860	0.833	0.880	0.473	0.900	0.900	lavidaviridae	6279	0	33.300	0.000
k141_3865237||full	0.980	0.233	0.020	0.213	0.167	0.980	dsDNAphage	6690	1	46.700	0.000
k141_2723061||full	0.860	0.687	0.110	0.007	0.393	0.860	dsDNAphage	7337	1	14.300	0.000
k141_5292688||full	0.913	0.587	0.360	0.633	0.667	0.913	dsDNAphage	7643	0	50.000	0.000
k141_3865420||full	0.980	0.460	0.055	0.433	0.173	0.980	dsDNAphage	5852	0	33.300	0.000
k141_6153944||full	0.207	0.640	0.005	0.027	0.300	0.640	NCLDV	5378	1	28.600	14.300
k141_5014266||full	0.040	0.580	0.005	0.000	0.000	0.580	NCLDV	10714	0	20.000	0.000
k141_142489||full	1.000	0.853	0.065	0.153	0.800	1.000	dsDNAphage	8467	1	36.800	5.300
k141_2723620||full	1.000	0.193	0.120	0.127	0.153	1.000	dsDNAphage	5772	4	66.700	0.000
k141_4721670||full	0.053	0.613	0.000	0.000	0.140	0.613	NCLDV	6372	0	40.000	20.000
k141_432062||full	0.280	0.807	0.265	0.013	0.700	0.807	NCLDV	5875	0	33.300	0.000
k141_6726714||full	0.093	0.613	0.065	0.007	0.387	0.613	NCLDV	5020	0	16.700	0.000
k141_4156658||full	0.200	0.780	0.085	0.013	0.227	0.780	NCLDV	6876	0	25.000	0.000
k141_5583255||full	0.273	0.827	0.100	0.047	0.367	0.827	NCLDV	5485	0	33.300	0.000
k141_718964||full	0.073	0.653	0.000	0.000	0.093	0.653	NCLDV	10837	0	8.300	0.000
k141_5015232||full	0.053	0.867	0.095	0.000	0.187	0.867	NCLDV	7827	0	14.300	0.000
k141_6155224||full	0.133	0.833	0.185	0.013	0.273	0.833	NCLDV	5259	0	16.700	0.000
k141_2153204||full	0.193	0.767	0.100	0.040	0.480	0.767	NCLDV	7946	0	28.600	0.000
k141_5583772||full	0.120	0.553	0.005	0.000	0.040	0.553	NCLDV	4589	0	40.000	20.000
k141_6727363||full	0.167	0.640	0.080	0.000	0.173	0.640	NCLDV	5918	0	11.100	0.000
k141_2153375||full	0.320	0.060	0.460	0.400	0.933	0.933	lavidaviridae	3518	0	33.300	0.000
k141_1006830||full	0.740	0.467	0.630	0.287	0.413	0.740	dsDNAphage	5326	0	12.500	0.000
k141_3866926||full	0.833	0.273	0.620	0.693	0.840	0.840	lavidaviridae	4837	0	33.300	0.000
k141_1577788||full	0.153	0.700	0.050	0.000	0.107	0.700	NCLDV	8082	0	25.000	0.000
k141_4723062||full	0.493	0.933	0.435	0.253	0.933	0.933	NCLDV	7227	0	25.000	0.000
k141_1007381||full	0.547	0.247	0.295	0.007	0.313	0.547	dsDNAphage	5642	0	20.000	0.000
k141_433557||full	1.000	0.500	0.110	0.387	0.753	1.000	dsDNAphage	51062	5	26.700	0.000
k141_4439594||full	0.513	0.560	0.270	0.167	0.120	0.560	NCLDV	4684	0	66.700	0.000
k141_2725383||full	1.000	0.407	0.000	0.007	0.013	1.000	dsDNAphage	37119	11	41.300	8.700
k141_1008013||full	0.987	0.533	0.450	0.533	0.920	0.987	dsDNAphage	7894	1	66.700	0.000
k141_2154683||full	0.167	0.720	0.070	0.033	0.327	0.720	NCLDV	8027	0	22.200	0.000
k141_720745||full	0.153	0.547	0.130	0.127	0.227	0.547	NCLDV	4688	0	50.000	0.000
k141_145112||full	0.127	0.760	0.045	0.013	0.107	0.760	NCLDV	4936	0	20.000	0.000
k141_5585399||full	0.107	0.967	0.065	0.007	0.427	0.967	NCLDV	7312	0	14.300	0.000
k141_1862823||full	0.373	0.500	0.105	0.053	0.340	0.500	NCLDV	6312	0	33.300	0.000
k141_1008532||full	1.000	0.947	0.140	0.493	0.993	1.000	dsDNAphage	7881	3	44.400	0.000
k141_6729141||full	1.000	0.693	0.120	0.073	0.720	1.000	dsDNAphage	22709	2	25.000	0.000
k141_3007131||full	0.007	0.500	0.000	0.000	0.007	0.500	NCLDV	22515	0	11.100	0.000
k141_2726360||full	0.267	0.927	0.095	0.040	0.640	0.927	NCLDV	5483	0	40.000	0.000
k141_6729548||full	0.333	0.407	0.200	0.093	0.760	0.760	lavidaviridae	5107	0	33.300	0.000
k141_5870529||full	1.000	0.573	0.040	0.300	0.360	1.000	dsDNAphage	9222	1	46.200	0.000
k141_3868878||full	0.100	0.847	0.065	0.000	0.147	0.847	NCLDV	6111	0	20.000	0.000
k141_435198||full	0.100	0.567	0.035	0.000	0.647	0.647	lavidaviridae	8059	0	22.200	0.000
k141_5017783||full	0.900	0.193	0.470	0.160	0.027	0.900	dsDNAphage	5846	0	7.700	0.000
k141_1863733||full	0.847	0.493	0.220	0.460	0.453	0.847	dsDNAphage	6288	0	75.000	0.000
k141_4159997||full	0.147	0.633	0.010	0.000	0.100	0.633	NCLDV	6186	0	50.000	0.000
k141_5296355||full	0.340	0.593	0.410	0.020	0.293	0.593	NCLDV	5247	0	20.000	0.000
k141_5296512||full	0.047	0.793	0.060	0.007	0.147	0.793	NCLDV	6393	0	16.700	0.000
k141_3007869||full	0.233	0.740	0.040	0.020	0.040	0.740	NCLDV	8628	0	14.300	0.000
k141_1864067||full	0.587	0.533	0.640	0.193	0.947	0.947	lavidaviridae	6141	0	16.700	0.000
k141_5296652||full	0.913	0.200	0.035	0.180	0.060	0.913	dsDNAphage	7085	0	30.800	0.000
k141_146256||full	0.360	0.433	0.310	0.000	0.813	0.813	lavidaviridae	8740	0	12.500	0.000
k141_4725430||full	0.980	0.533	0.025	0.033	0.220	0.980	dsDNAphage	28974	2	57.100	0.000
k141_2438728||full	0.440	0.660	0.520	0.520	0.967	0.967	lavidaviridae	6790	0	50.000	0.000
k141_6158385||full	0.587	0.300	0.150	0.147	0.347	0.587	dsDNAphage	5073	0	66.700	0.000
k141_722217||full	0.400	0.693	0.175	0.073	0.707	0.707	lavidaviridae	6268	0	50.000	0.000
k141_4725627||full	0.033	0.820	0.000	0.000	0.047	0.820	NCLDV	14271	0	27.300	9.100
k141_4442065||full	1.000	0.273	0.005	0.020	0.100	1.000	dsDNAphage	41631	11	44.200	0.000
k141_5297301||full	0.187	0.713	0.200	0.013	0.447	0.713	NCLDV	5978	0	14.300	0.000
k141_6158787||full	0.820	0.313	0.030	0.160	0.600	0.820	dsDNAphage	5270	0	33.300	0.000
k141_1010397||full	0.993	0.233	0.270	0.633	0.200	0.993	dsDNAphage	10734	2	23.800	0.000
k141_1865010||full	0.687	0.413	0.655	0.607	0.900	0.900	lavidaviridae	2328	0	50.000	0.000
k141_5297726||full	0.240	0.893	0.105	0.107	0.573	0.893	NCLDV	5789	0	50.000	0.000
k141_4442549||full	0.060	0.707	0.125	0.007	0.433	0.707	NCLDV	7111	0	16.700	0.000
k141_5019426||full	0.053	0.893	0.000	0.007	0.113	0.893	NCLDV	7464	0	22.200	11.100
k141_6443682||full	0.980	0.007	0.035	0.047	0.660	0.980	dsDNAphage	15298	6	31.800	9.100
k141_436955||full	0.007	0.700	0.000	0.000	0.007	0.700	NCLDV	5237	0	16.700	0.000
k141_3009161||full	0.093	0.627	0.095	0.013	0.407	0.627	NCLDV	6297	0	20.000	0.000
k141_3870523||full	0.073	0.787	0.005	0.000	0.187	0.787	NCLDV	8532	0	33.300	16.700
k141_5872259||full	0.733	0.100	0.010	0.000	0.007	0.733	dsDNAphage	6721	1	42.900	14.300
k141_1010882||full	0.993	0.227	0.265	0.487	0.413	0.993	dsDNAphage	5641	2	55.600	0.000
k141_3009340||full	0.747	0.113	0.025	0.213	0.327	0.747	dsDNAphage	5003	0	77.800	11.100
k141_1581516||full	0.607	0.060	0.245	0.167	0.800	0.800	lavidaviridae	5438	0	40.000	0.000
k141_437308||full	1.000	0.620	0.205	0.833	0.787	1.000	dsDNAphage	5598	2	60.000	0.000
k141_6159642||full	0.367	0.413	0.610	0.007	0.440	0.610	RNA	17477	0	25.000	0.000
k141_3587143||full	0.227	0.980	0.095	0.000	0.427	0.980	NCLDV	6242	0	20.000	0.000
k141_3298998||full	0.007	0.640	0.000	0.000	0.013	0.640	NCLDV	6759	0	12.500	0.000
k141_3870863||full	0.580	0.000	0.010	0.007	0.047	0.580	dsDNAphage	6804	2	33.300	33.300
k141_2158301||full	0.980	0.187	0.125	0.767	0.300	0.980	dsDNAphage	6147	0	42.900	0.000
k141_3871631||full	0.927	0.400	0.190	0.420	0.613	0.927	dsDNAphage	5591	0	66.700	0.000
k141_2440986||full	0.987	0.307	0.310	0.287	0.733	0.987	dsDNAphage	11476	1	31.600	0.000
k141_1582707||full	0.273	0.613	0.205	0.027	0.173	0.613	NCLDV	9514	0	28.600	0.000
k141_3010576||full	0.773	0.647	0.005	0.033	0.380	0.773	dsDNAphage	7590	0	29.400	5.900
k141_6733078||full	0.007	0.640	0.020	0.000	0.047	0.640	NCLDV	5958	0	40.000	0.000
k141_5873508||full	0.167	0.927	0.005	0.000	0.547	0.927	NCLDV	8429	0	33.300	11.100
k141_2730022||full	0.107	0.607	0.090	0.053	0.507	0.607	NCLDV	5438	0	40.000	0.000
k141_4444401||full	0.320	0.660	0.225	0.080	0.673	0.673	lavidaviridae	7956	0	18.200	0.000
k141_5299306||full	0.513	0.107	0.630	0.033	0.300	0.630	RNA	5225	0	14.300	0.000
k141_5589853||full	0.073	0.767	0.090	0.000	0.213	0.767	NCLDV	6101	0	16.700	0.000
k141_2441391||full	0.980	0.260	0.220	0.213	0.480	0.980	dsDNAphage	8542	1	30.000	0.000
k141_6161103||full	0.680	0.833	0.205	0.047	0.867	0.867	lavidaviridae	5885	0	28.600	0.000
k141_6445337||full	0.127	0.180	0.065	0.000	0.520	0.520	lavidaviridae	17016	0	25.000	0.000
k141_2441654||full	0.980	0.827	0.185	0.673	0.740	0.980	dsDNAphage	6044	0	53.300	0.000
k141_6733583||full	0.847	0.713	0.070	0.440	0.520	0.847	dsDNAphage	8815	0	41.700	0.000
k141_1867223||full	0.113	0.520	0.025	0.007	0.160	0.520	NCLDV	8334	0	28.600	14.300
k141_6733798||full	0.333	0.820	0.095	0.133	0.740	0.820	NCLDV	6096	0	42.900	0.000
k141_5300000||full	0.993	0.427	0.000	0.020	0.100	0.993	dsDNAphage	8999	2	50.000	8.300
k141_3300769||full	0.973	0.067	0.025	0.027	0.300	0.973	dsDNAphage	26550	9	51.400	8.600
k141_439588||full	0.227	0.793	0.240	0.113	0.447	0.793	NCLDV	5424	0	33.300	0.000
k141_3872860||full	0.993	0.207	0.000	0.013	0.267	0.993	dsDNAphage	14917	4	50.000	6.200
k141_4445232||full	0.060	0.653	0.095	0.040	0.233	0.653	NCLDV	5474	0	25.000	0.000
k141_6734364||full	1.000	0.693	0.195	0.313	0.287	1.000	dsDNAphage	11502	1	63.600	0.000
k141_150007||full	0.993	0.293	0.195	0.620	0.847	0.993	dsDNAphage	6114	1	72.700	0.000
k141_2731428||full	0.947	0.440	0.020	0.060	0.187	0.947	dsDNAphage	14250	0	37.500	0.000
k141_1013471||full	1.000	0.573	0.010	0.393	0.473	1.000	dsDNAphage	13022	8	72.200	0.000
k141_3873350||full	0.120	0.740	0.000	0.000	0.027	0.740	NCLDV	7587	0	33.300	16.700
k141_150341||full	0.773	0.300	0.020	0.013	0.207	0.773	dsDNAphage	8034	1	42.900	14.300
k141_1300104||full	0.413	0.873	0.125	0.107	0.140	0.873	NCLDV	5602	0	50.000	0.000
k141_1584485||full	0.460	0.380	0.630	0.040	0.260	0.630	RNA	5414	0	33.300	0.000
k141_1300457||full	0.553	0.027	0.000	0.007	0.007	0.553	dsDNAphage	6171	1	16.700	8.300
k141_5875799||full	0.653	0.393	0.180	0.007	0.473	0.653	dsDNAphage	8991	0	25.000	0.000
k141_726684||full	0.807	0.060	0.325	0.360	0.633	0.807	dsDNAphage	8157	0	36.400	0.000
k141_1014415||full	0.973	0.400	0.255	0.360	0.440	0.973	dsDNAphage	5999	2	30.000	0.000
k141_2161082||full	0.013	0.680	0.000	0.000	0.000	0.680	NCLDV	10543	0	10.000	0.000
k141_1014590||full	0.993	0.193	0.055	0.020	0.313	0.993	dsDNAphage	10050	3	45.500	9.100
k141_2161266||full	0.240	0.700	0.075	0.000	0.207	0.700	NCLDV	7929	0	28.600	0.000
k141_2162075||full	0.833	0.120	0.045	0.013	0.020	0.833	dsDNAphage	5080	0	27.300	9.100
k141_6448392||full	1.000	0.587	0.160	0.280	0.487	1.000	dsDNAphage	14054	4	72.700	0.000
k141_3303092||full	0.653	0.753	0.815	0.033	0.927	0.927	lavidaviridae	7078	0	14.300	0.000
k141_2733296||full	1.000	0.180	0.190	0.407	0.173	1.000	dsDNAphage	9035	0	38.900	0.000
k141_4447435||full	0.267	0.347	0.460	0.300	0.973	0.973	lavidaviridae	5185	0	33.300	0.000
k141_6736883||full	1.000	0.213	0.010	0.173	0.333	1.000	dsDNAphage	26734	6	60.000	0.000
k141_3591885||full	0.993	0.467	0.315	0.787	0.993	0.993	dsDNAphage	12332	6	50.000	0.000
k141_2162527||full	1.000	0.153	0.090	0.240	0.227	1.000	dsDNAphage	9053	4	85.700	0.000
k141_4167530||full	0.033	0.527	0.035	0.000	0.093	0.527	NCLDV	6500	0	16.700	0.000
k141_2734243||full	0.600	0.167	0.035	0.053	0.253	0.600	dsDNAphage	5137	0	25.000	12.500
k141_4167721||full	0.673	0.740	0.135	0.300	0.867	0.867	lavidaviridae	6234	0	28.600	0.000
k141_6737382||full	0.253	0.800	0.335	0.007	0.747	0.800	NCLDV	5025	0	25.000	0.000
k141_5594190||full	0.020	0.527	0.035	0.000	0.020	0.527	NCLDV	14389	0	8.300	0.000
k141_4168070||full	1.000	0.267	0.555	0.780	0.960	1.000	dsDNAphage	10291	2	31.200	0.000
k141_1871369||full	0.020	0.507	0.005	0.000	0.000	0.507	NCLDV	11305	0	10.000	0.000
k141_3304340||full	0.520	0.047	0.110	0.053	0.093	0.520	dsDNAphage	4966	0	10.000	0.000
k141_3876556||full	0.460	0.880	0.120	0.127	0.840	0.880	NCLDV	9234	0	60.000	0.000
k141_3304474||full	0.207	0.693	0.000	0.000	0.027	0.693	NCLDV	6246	0	40.000	20.000
k141_443541||full	1.000	0.127	0.165	0.193	0.700	1.000	dsDNAphage	16236	0	18.500	0.000
