seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
k141_433825||full	0.353	0.593	0.280	0.053	0.453	0.593	NCLDV	7061	0	25.000	0.000
k141_6296847||full	0.987	0.327	0.355	0.820	0.900	0.987	dsDNAphage	5741	1	75.000	0.000
k141_1740041||full	1.000	0.187	0.195	0.820	0.520	1.000	dsDNAphage	6073	3	100.000	0.000
k141_2715915||full	0.960	0.833	0.190	0.567	0.713	0.960	dsDNAphage	5559	0	100.000	0.000
k141_7600976||full	0.227	0.813	0.085	0.000	0.333	0.813	NCLDV	6415	0	20.000	0.000
k141_1410312||full	0.460	0.600	0.290	0.033	0.967	0.967	lavidaviridae	16617	0	16.700	0.000
k141_5971982||full	0.013	0.620	0.000	0.000	0.000	0.620	NCLDV	8388	0	11.100	0.000
k141_4345704||full	0.227	0.820	0.235	0.033	0.900	0.900	lavidaviridae	5246	0	16.700	0.000
k141_6297886||full	0.427	nan	0.185	0.293	0.947	0.947	lavidaviridae	4768	0	33.300	0.000
k141_3366954||full	0.587	0.767	0.000	0.040	0.120	0.767	NCLDV	19590	0	27.300	4.500
k141_1741099||full	0.107	0.913	0.135	0.007	0.540	0.913	NCLDV	6333	0	20.000	0.000
k141_2067088||full	0.280	0.500	0.000	0.000	0.173	0.500	NCLDV	6044	0	40.000	20.000
k141_4346607||full	0.993	0.447	0.350	1.000	0.753	1.000	ssDNA	5772	0	100.000	0.000
k141_111172||full	0.827	0.800	0.615	0.660	0.987	0.987	lavidaviridae	5520	0	40.000	0.000
k141_2717626||full	0.220	0.980	0.080	0.053	0.773	0.980	NCLDV	5018	0	33.300	0.000
k141_436017||full	0.473	0.973	0.160	0.007	0.607	0.973	NCLDV	14255	0	15.400	0.000
k141_1090547||full	0.133	1.000	0.005	0.000	0.073	1.000	NCLDV	5012	0	33.300	0.000
k141_4996929||full	0.140	0.587	0.070	0.027	0.573	0.587	NCLDV	5230	0	25.000	0.000
k141_6299286||full	0.320	0.573	0.425	0.093	0.807	0.807	lavidaviridae	7915	0	16.700	0.000
k141_4668551||full	0.913	0.940	0.135	0.633	0.893	0.940	NCLDV	5553	0	55.600	0.000
k141_1412684||full	0.593	0.747	0.050	0.067	0.480	0.747	NCLDV	7485	0	57.100	0.000
k141_4668841||full	0.687	0.860	0.175	0.247	0.293	0.860	NCLDV	6219	0	22.200	0.000
k141_1743317||full	0.107	0.840	0.235	0.007	0.473	0.840	NCLDV	7353	0	16.700	0.000
k141_1743923||full	0.887	0.433	0.110	0.120	0.700	0.887	dsDNAphage	5590	0	45.500	0.000
k141_2069615||full	0.047	0.700	0.000	0.000	0.233	0.700	NCLDV	13323	0	21.400	7.100
k141_438150||full	0.993	0.180	0.510	0.167	0.640	0.993	dsDNAphage	7860	1	25.000	0.000
k141_5325888||full	0.580	0.733	0.175	0.160	0.760	0.760	lavidaviridae	5628	0	60.000	0.000
k141_2070522||full	0.327	0.887	0.545	0.107	0.847	0.887	NCLDV	5419	0	33.300	0.000
k141_1093193||full	0.140	0.633	0.000	0.007	0.087	0.633	NCLDV	7032	0	28.600	14.300
k141_5650344||full	0.313	0.767	0.170	0.007	0.707	0.767	NCLDV	8833	0	20.000	0.000
k141_5650557||full	0.387	0.753	0.040	0.020	0.453	0.753	NCLDV	5524	0	28.600	0.000
k141_765061||full	0.547	0.040	0.000	0.000	0.000	0.547	dsDNAphage	27878	1	25.900	22.200
k141_5001460||full	0.693	0.800	0.225	0.020	0.873	0.873	lavidaviridae	15730	0	16.700	0.000
k141_2072652||full	0.727	0.727	0.655	0.780	0.993	0.993	lavidaviridae	3904	0	50.000	0.000
k141_7282525||full	0.507	0.347	0.075	0.027	0.853	0.853	lavidaviridae	14979	0	15.400	7.700
k141_4023592||full	0.720	0.300	0.000	0.000	0.020	0.720	dsDNAphage	25182	1	29.200	20.800
k141_2393605||full	0.993	0.153	0.275	0.913	0.747	0.993	dsDNAphage	4977	2	62.500	0.000
k141_7608165||full	0.613	0.633	0.335	0.027	0.200	0.633	NCLDV	5051	0	25.000	0.000
k141_2073406||full	0.267	0.867	0.130	0.000	0.127	0.867	NCLDV	5116	0	14.300	0.000
k141_6634261||full	0.873	0.327	0.000	0.013	0.113	0.873	dsDNAphage	5768	1	42.900	14.300
k141_4024698||full	1.000	0.313	0.105	0.547	0.267	1.000	dsDNAphage	5090	2	75.000	0.000
k141_3051756||full	0.400	0.740	0.015	0.033	0.567	0.740	NCLDV	7024	0	60.000	20.000
k141_442941||full	0.573	0.113	0.245	0.033	0.247	0.573	dsDNAphage	10837	1	12.500	0.000
k141_767720||full	0.773	0.327	0.430	0.167	0.500	0.773	dsDNAphage	5449	0	15.400	0.000
k141_4354272||full	1.000	0.793	0.220	0.233	0.860	1.000	dsDNAphage	29914	6	84.000	0.000
k141_5653723||full	0.107	0.553	0.000	0.000	0.000	0.553	NCLDV	20237	1	27.800	5.600
k141_5331114||full	1.000	0.367	0.010	0.027	0.027	1.000	dsDNAphage	30958	2	41.300	2.200
k141_5331318||full	0.167	0.693	0.045	0.027	0.387	0.693	NCLDV	6097	0	25.000	0.000
k141_2075864||full	0.133	0.727	0.090	0.020	0.367	0.727	NCLDV	14401	0	14.300	0.000
k141_6307308||full	0.193	0.707	0.000	0.020	0.387	0.707	NCLDV	9832	0	50.000	10.000
k141_5005152||full	0.100	0.933	0.090	0.007	0.467	0.933	NCLDV	7655	0	20.000	0.000
k141_4356047||full	0.093	0.540	0.205	0.020	0.373	0.540	NCLDV	6243	0	20.000	0.000
k141_5332362||full	0.193	0.580	0.330	0.027	0.807	0.807	lavidaviridae	7315	0	33.300	0.000
k141_6637078||full	0.320	0.887	0.145	0.087	0.660	0.887	NCLDV	5187	0	33.300	0.000
k141_6959688||full	0.173	0.680	0.005	0.007	0.293	0.680	NCLDV	8684	0	44.400	11.100
k141_7287314||full	0.887	0.647	0.130	0.540	0.847	0.887	dsDNAphage	6066	0	7.700	0.000
k141_1752007||full	0.720	0.220	0.505	0.013	0.500	0.720	dsDNAphage	7419	0	12.500	0.000
k141_4028217||full	0.767	0.153	0.010	0.000	0.033	0.767	dsDNAphage	12705	2	33.300	22.200
k141_5983714||full	0.873	0.547	0.035	0.373	0.560	0.873	dsDNAphage	8086	0	33.300	0.000
k141_1422248||full	0.207	0.933	0.150	0.133	0.860	0.933	NCLDV	6597	0	33.300	0.000
k141_4029247||full	0.973	0.787	0.710	0.027	0.700	0.973	dsDNAphage	7681	1	33.300	0.000
k141_5657244||full	0.207	0.887	0.160	0.087	0.773	0.887	NCLDV	5258	0	33.300	0.000
k141_2728842||full	0.213	0.787	0.050	0.020	0.073	0.787	NCLDV	7041	0	14.300	0.000
k141_2728887||full	0.093	0.700	0.110	0.020	0.220	0.700	NCLDV	5893	0	20.000	0.000
k141_1753740||full	0.340	0.520	0.090	0.093	0.480	0.520	NCLDV	5683	0	50.000	0.000
k141_2079623||full	0.680	0.887	0.040	0.093	0.880	0.887	NCLDV	5438	0	60.000	0.000
k141_1102210||full	1.000	0.473	0.045	0.713	0.393	1.000	dsDNAphage	6766	1	88.900	0.000
k141_3057031||full	1.000	0.980	0.235	0.947	0.973	1.000	dsDNAphage	6151	2	75.000	0.000
k141_4359107||full	0.240	0.707	0.000	0.000	0.033	0.707	NCLDV	19192	0	35.300	5.900
k141_3706006||full	0.573	0.747	0.680	0.293	0.840	0.840	lavidaviridae	8310	0	20.000	0.000
k141_5008914||full	0.173	0.753	0.050	0.020	0.200	0.753	NCLDV	6038	0	40.000	0.000
k141_2080304||full	0.420	0.667	0.120	0.047	0.820	0.820	lavidaviridae	5740	0	40.000	0.000
k141_448349||full	0.867	0.760	0.195	0.207	0.313	0.867	dsDNAphage	5129	1	33.300	0.000
k141_3380536||full	0.173	0.687	0.000	0.000	0.147	0.687	NCLDV	8448	0	30.000	20.000
k141_2400976||full	0.087	0.640	0.055	0.000	0.127	0.640	NCLDV	8945	0	12.500	0.000
k141_2730586||full	0.073	0.847	0.005	0.007	0.193	0.847	NCLDV	6199	0	33.300	16.700
k141_124323||full	0.520	0.467	0.055	0.193	0.400	0.520	dsDNAphage	7516	0	30.000	0.000
k141_6963822||full	0.027	0.647	0.005	0.000	0.000	0.647	NCLDV	4980	0	33.300	0.000
k141_5010321||full	0.547	0.500	0.215	0.580	0.913	0.913	lavidaviridae	7538	0	60.000	0.000
k141_3059344||full	0.260	0.880	0.250	0.113	0.940	0.940	lavidaviridae	8988	1	33.300	0.000
k141_2731914||full	0.193	0.767	0.135	0.013	0.427	0.767	NCLDV	4880	0	25.000	0.000
k141_1105015||full	0.240	0.920	0.010	0.007	0.827	0.920	NCLDV	5460	0	28.600	14.300
k141_3709475||full	0.687	0.080	0.005	0.000	0.233	0.687	dsDNAphage	8912	1	25.000	12.500
k141_126691||full	1.000	0.367	0.475	0.460	0.907	1.000	dsDNAphage	5674	1	40.000	0.000
k141_6644070||full	0.553	0.360	0.020	0.073	0.053	0.553	dsDNAphage	4921	0	22.200	0.000
k141_1106625||full	0.473	0.720	0.190	0.207	0.707	0.720	NCLDV	6566	0	33.300	0.000
k141_2734099||full	0.167	0.807	0.295	0.107	0.347	0.807	NCLDV	5937	0	33.300	0.000
k141_3062150||full	0.980	0.467	0.005	0.013	0.547	0.980	dsDNAphage	7583	1	58.300	8.300
k141_5013492||full	0.527	0.080	0.005	0.000	0.153	0.527	dsDNAphage	13300	1	23.100	7.700
k141_6967329||full	0.313	0.847	0.035	0.040	0.213	0.847	NCLDV	5880	0	28.600	0.000
k141_7620008||full	0.733	0.060	0.220	0.007	0.213	0.733	dsDNAphage	5726	0	20.000	0.000
k141_1428695||full	0.113	0.560	0.005	0.000	0.227	0.560	NCLDV	11105	0	30.000	10.000
k141_7295052||full	0.007	0.607	0.000	0.000	0.000	0.607	NCLDV	9747	0	28.600	0.000
k141_5341252||full	0.060	0.613	0.055	0.000	0.160	0.613	NCLDV	17899	0	8.300	0.000
k141_6316993||full	0.100	0.473	0.070	0.007	0.513	0.513	lavidaviridae	11833	0	20.000	0.000
k141_6968230||full	0.227	0.800	0.060	0.000	0.047	0.800	NCLDV	7685	0	12.500	0.000
k141_1761093||full	0.927	0.240	0.765	0.947	0.907	0.947	ssDNA	4609	0	50.000	0.000
k141_1109385||full	0.120	0.987	0.060	0.013	0.527	0.987	NCLDV	5022	0	20.000	0.000
k141_4687046||full	0.180	0.773	0.000	0.000	0.267	0.773	NCLDV	5320	0	28.600	14.300
k141_7622733||full	0.227	0.840	0.045	0.033	0.207	0.840	NCLDV	5391	0	20.000	0.000
k141_7297899||full	1.000	0.627	0.255	0.700	0.840	1.000	dsDNAphage	5894	1	100.000	0.000
k141_4367935||full	0.967	0.820	0.070	0.040	0.193	0.967	dsDNAphage	6960	1	25.000	0.000
k141_5666158||full	0.833	0.420	0.315	0.247	0.813	0.833	dsDNAphage	6860	0	11.100	0.000
k141_6319842||full	0.793	0.033	0.000	0.000	0.013	0.793	dsDNAphage	10798	1	33.300	16.700
k141_6970923||full	1.000	0.860	0.320	0.747	0.373	1.000	dsDNAphage	9556	1	50.000	0.000
k141_6320161||full	0.293	0.500	0.160	0.407	0.707	0.707	lavidaviridae	8274	0	50.000	25.000
k141_457074||full	0.080	0.533	0.045	0.007	0.113	0.533	NCLDV	5718	0	25.000	0.000
k141_7624319||full	0.020	0.873	0.035	0.007	0.413	0.873	NCLDV	5622	0	14.300	0.000
k141_5667388||full	0.673	0.807	0.265	0.140	0.300	0.807	NCLDV	4604	0	25.000	0.000
k141_3389982||full	0.667	0.920	0.170	1.000	0.993	1.000	ssDNA	5397	0	100.000	0.000
k141_782758||full	0.353	0.267	0.190	0.013	0.713	0.713	lavidaviridae	11964	0	10.000	0.000
k141_1433758||full	0.907	0.267	0.005	0.000	0.100	0.907	dsDNAphage	6510	2	40.000	20.000
k141_2410571||full	0.167	0.640	0.140	0.027	0.347	0.640	NCLDV	6110	0	25.000	0.000
k141_3068206||full	0.453	0.533	0.010	0.073	0.420	0.533	NCLDV	5017	0	75.000	25.000
k141_3390908||full	0.993	0.967	0.040	0.853	0.920	0.993	dsDNAphage	9005	3	55.000	0.000
k141_4690757||full	0.180	0.593	0.335	0.113	0.913	0.913	lavidaviridae	4664	0	50.000	0.000
k141_3068685||full	0.327	0.900	0.455	0.360	0.927	0.927	lavidaviridae	5087	0	33.300	0.000
k141_1434688||full	0.207	0.853	0.185	0.047	0.713	0.853	NCLDV	4826	0	33.300	0.000
k141_6322826||full	0.280	0.833	0.050	0.047	0.493	0.833	NCLDV	5127	0	25.000	0.000
k141_2091804||full	0.480	0.280	0.250	0.500	0.667	0.667	lavidaviridae	6813	0	50.000	0.000
k141_3069524||full	0.993	0.367	0.420	0.967	0.933	0.993	dsDNAphage	6928	5	100.000	0.000
k141_5669775||full	0.347	0.220	0.550	0.007	0.247	0.550	RNA	8347	0	11.100	0.000
k141_6974383||full	0.073	0.553	0.000	0.000	0.020	0.553	NCLDV	6761	0	40.000	20.000
k141_1435813||full	0.420	0.853	0.255	0.060	0.720	0.853	NCLDV	5434	0	33.300	0.000
k141_3070114||full	0.253	0.860	0.080	0.000	0.293	0.860	NCLDV	6613	0	22.200	0.000
k141_460464||full	0.680	0.013	0.000	0.000	0.013	0.680	dsDNAphage	16342	1	23.500	11.800
k141_2742231||full	0.153	0.573	0.060	0.013	0.207	0.573	NCLDV	5276	0	33.300	0.000
k141_3070218||full	0.060	0.507	0.030	0.053	0.167	0.507	NCLDV	5514	0	20.000	0.000
k141_135988||full	0.153	0.507	0.090	0.013	0.193	0.507	NCLDV	5481	0	20.000	0.000
k141_7627679||full	0.887	0.400	0.215	0.893	0.940	0.940	lavidaviridae	5148	1	75.000	0.000
k141_4372914||full	0.987	0.100	0.665	0.800	0.180	0.987	dsDNAphage	7579	0	22.200	0.000
k141_5998448||full	1.000	0.153	0.380	0.600	0.220	1.000	dsDNAphage	9095	1	18.200	0.000
k141_1767438||full	0.920	0.587	0.005	0.087	0.067	0.920	dsDNAphage	14061	0	31.000	0.000
k141_3393607||full	0.120	0.967	0.000	0.007	0.013	0.967	NCLDV	6353	0	16.700	0.000
k141_2413681||full	0.420	0.993	0.150	0.040	0.953	0.993	NCLDV	6396	0	33.300	0.000
k141_2093540||full	0.173	0.867	0.085	0.007	0.367	0.867	NCLDV	5872	0	16.700	0.000
k141_461598||full	0.953	0.587	0.080	0.447	0.327	0.953	dsDNAphage	5372	0	70.000	0.000
k141_1437209||full	1.000	0.367	0.000	0.000	0.027	1.000	dsDNAphage	27385	6	26.800	1.800
k141_5999379||full	0.940	0.480	0.420	0.847	0.533	0.940	dsDNAphage	5883	0	30.000	0.000
k141_5022709||full	1.000	0.167	0.100	0.273	0.327	1.000	dsDNAphage	11147	10	100.000	0.000
k141_2744088||full	0.180	0.573	0.105	0.007	0.420	0.573	NCLDV	7257	0	28.600	0.000
k141_5672574||full	0.213	0.827	0.025	0.020	0.340	0.827	NCLDV	6603	0	28.600	0.000
k141_3072776||full	0.420	0.647	0.305	0.033	0.587	0.647	NCLDV	4697	0	40.000	0.000
k141_1118141||full	0.140	0.580	0.090	0.000	0.387	0.580	NCLDV	9098	0	25.000	0.000
k141_1118233||full	0.593	0.133	0.015	0.007	0.320	0.593	dsDNAphage	7448	0	30.000	10.000
k141_2095516||full	0.193	0.507	0.155	0.033	0.107	0.507	NCLDV	6170	0	14.300	0.000
k141_5024462||full	0.187	0.527	0.125	0.000	0.207	0.527	NCLDV	5734	0	16.700	0.000
k141_2415895||full	0.267	0.620	0.130	0.133	0.533	0.620	NCLDV	5445	0	50.000	0.000
k141_3722246||full	1.000	0.033	0.020	0.013	0.040	1.000	dsDNAphage	47802	9	39.100	1.400
k141_5351597||full	0.060	0.873	0.080	0.000	0.040	0.873	NCLDV	6769	0	20.000	0.000
k141_1770693||full	0.853	0.040	0.010	0.080	0.127	0.853	dsDNAphage	7379	0	31.200	6.200
k141_2746167||full	0.220	0.587	0.005	0.007	0.087	0.587	NCLDV	4835	0	40.000	20.000
k141_1770871||full	0.927	0.800	0.140	0.387	0.267	0.927	dsDNAphage	5011	0	80.000	0.000
k141_5674184||full	0.333	0.940	0.145	0.020	0.733	0.940	NCLDV	14745	0	15.400	0.000
k141_3074536||full	0.040	0.513	0.135	0.000	0.020	0.513	NCLDV	5254	0	20.000	0.000
k141_2096649||full	0.993	0.593	0.170	0.247	0.980	0.993	dsDNAphage	21160	8	42.900	0.000
k141_140294||full	0.553	0.233	0.325	0.980	1.000	1.000	lavidaviridae	5267	0	42.900	0.000
k141_3398330||full	0.547	0.427	0.845	0.207	0.793	0.845	RNA	6054	0	20.000	0.000
k141_6981055||full	0.220	0.673	0.000	0.007	0.160	0.673	NCLDV	8017	0	40.000	20.000
k141_1773242||full	0.393	0.347	0.160	0.013	0.573	0.573	lavidaviridae	4765	0	14.300	0.000
k141_5354783||full	0.193	0.573	0.175	0.053	0.460	0.573	NCLDV	4716	0	25.000	0.000
k141_142126||full	0.260	0.840	0.020	0.027	0.087	0.840	NCLDV	5847	0	33.300	0.000
k141_142295||full	0.527	0.267	0.000	0.020	0.013	0.527	dsDNAphage	9956	0	45.500	9.100
k141_5677545||full	0.373	0.900	0.325	0.247	0.913	0.913	lavidaviridae	8802	0	33.300	0.000
k141_2420479||full	0.380	0.687	0.180	0.033	0.593	0.687	NCLDV	5435	0	28.600	0.000
k141_7636229||full	0.733	0.373	0.115	0.027	0.693	0.733	dsDNAphage	14669	0	16.700	0.000
k141_7636340||full	0.153	0.587	0.000	0.000	0.180	0.587	NCLDV	9876	0	25.000	12.500
k141_5357297||full	0.107	0.607	0.005	0.000	0.280	0.607	NCLDV	6857	0	33.300	16.700
k141_3402325||full	0.740	0.133	0.705	0.107	0.200	0.740	dsDNAphage	5026	0	14.300	0.000
k141_2752017||full	0.127	0.673	0.125	0.013	0.260	0.673	NCLDV	5265	0	16.700	0.000
k141_3402837||full	0.560	0.660	0.100	0.000	0.060	0.660	NCLDV	14240	0	9.100	0.000
k141_1777029||full	0.967	0.267	0.215	0.040	0.160	0.967	dsDNAphage	8160	3	40.000	0.000
k141_2422953||full	0.987	0.580	0.530	0.907	0.947	0.987	dsDNAphage	6077	1	37.500	0.000
k141_471008||full	0.533	0.993	0.015	0.020	0.727	0.993	NCLDV	29785	1	28.900	5.300
k141_4383086||full	0.233	1.000	0.125	0.000	0.840	1.000	NCLDV	6037	0	20.000	0.000
k141_4383109||full	0.147	0.673	0.195	0.000	0.600	0.673	NCLDV	7505	0	16.700	0.000
k141_471312||full	0.420	0.640	0.210	0.027	0.120	0.640	NCLDV	6014	0	33.300	0.000
k141_2423603||full	0.460	0.993	0.115	0.087	0.987	0.993	NCLDV	12351	0	33.300	0.000
k141_1126376||full	0.187	0.600	0.100	0.040	0.593	0.600	NCLDV	5133	0	25.000	0.000
k141_7638854||full	0.813	0.100	0.010	0.013	0.187	0.813	dsDNAphage	5135	1	40.000	20.000
k141_3404160||full	0.567	0.353	0.430	0.020	0.380	0.567	dsDNAphage	9078	0	25.000	0.000
k141_3731150||full	0.513	0.293	0.305	0.107	0.327	0.513	dsDNAphage	5123	0	50.000	0.000
k141_2104037||full	0.993	0.153	0.000	0.053	0.147	0.993	dsDNAphage	16534	3	51.900	3.700
k141_4054881||full	0.080	0.687	0.045	0.000	0.200	0.687	NCLDV	8364	0	11.100	0.000
k141_1779221||full	0.213	0.860	0.080	0.013	0.327	0.860	NCLDV	7198	0	20.000	0.000
k141_4705486||full	0.333	0.853	0.070	0.053	0.333	0.853	NCLDV	5281	0	25.000	0.000
k141_4385545||full	0.373	0.560	0.235	0.227	0.867	0.867	lavidaviridae	5604	0	25.000	0.000
k141_1780141||full	0.040	0.553	0.000	0.000	0.000	0.553	NCLDV	9994	0	20.000	0.000
k141_149076||full	0.193	0.900	0.070	0.027	0.720	0.900	NCLDV	4950	0	25.000	0.000
k141_2427137||full	0.193	0.953	0.255	0.013	0.947	0.953	NCLDV	5623	0	25.000	0.000
k141_5684819||full	0.973	0.880	0.035	0.393	0.247	0.973	dsDNAphage	20527	0	63.200	0.000
k141_6668980||full	1.000	0.213	0.050	0.307	0.320	1.000	dsDNAphage	21150	12	81.500	0.000
k141_2427912||full	0.633	0.787	0.105	0.027	0.360	0.787	NCLDV	6897	0	16.700	0.000
k141_3407934||full	0.207	0.927	0.100	0.153	0.820	0.927	NCLDV	7903	0	50.000	0.000
k141_7317884||full	0.407	0.913	0.325	0.173	0.973	0.973	lavidaviridae	5507	0	20.000	0.000
k141_1451500||full	0.340	0.913	0.600	0.073	0.840	0.913	NCLDV	6709	0	25.000	0.000
k141_2757833||full	0.187	0.727	0.000	0.000	0.187	0.727	NCLDV	4662	0	40.000	20.000
k141_3408127||full	0.520	0.667	0.195	0.233	0.587	0.667	NCLDV	5126	0	33.300	0.000
k141_475803||full	0.747	0.080	0.000	0.000	0.073	0.747	dsDNAphage	14352	1	21.400	7.100
k141_3408563||full	0.987	0.520	0.205	0.773	0.960	0.987	dsDNAphage	6836	0	31.800	0.000
k141_6990796||full	0.973	0.913	0.000	0.007	0.087	0.973	dsDNAphage	15375	1	42.900	9.500
k141_4388618||full	0.913	0.933	0.310	0.880	0.973	0.973	lavidaviridae	5328	0	100.000	0.000
k141_3736160||full	0.120	0.660	0.035	0.020	0.073	0.660	NCLDV	5459	0	16.700	0.000
k141_7644806||full	1.000	0.433	0.150	0.453	0.860	1.000	dsDNAphage	8385	3	77.800	0.000
k141_1132491||full	0.607	0.033	0.005	0.000	0.007	0.607	dsDNAphage	8188	1	25.000	12.500
k141_7645587||full	0.127	0.993	0.180	0.000	0.660	0.993	NCLDV	6299	0	20.000	0.000
k141_153771||full	0.760	0.620	0.315	0.107	0.300	0.760	dsDNAphage	7621	0	33.300	0.000
k141_6342424||full	0.180	0.713	0.020	0.000	0.220	0.713	NCLDV	9566	0	28.600	0.000
k141_5039461||full	0.680	0.607	0.105	0.073	0.260	0.680	dsDNAphage	5037	0	25.000	0.000
k141_3088970||full	0.580	0.880	0.515	0.313	0.807	0.880	NCLDV	10468	0	20.000	0.000
k141_7646293||full	0.940	0.687	0.000	0.040	0.487	0.940	dsDNAphage	5721	3	60.000	20.000
k141_6017195||full	0.393	0.560	0.395	0.187	0.967	0.967	lavidaviridae	9041	0	33.300	0.000
k141_1455200||full	0.140	0.647	0.005	0.007	0.073	0.647	NCLDV	5310	0	40.000	20.000
k141_1786313||full	0.873	0.793	0.460	0.480	0.520	0.873	dsDNAphage	13035	0	12.000	0.000
k141_3412575||full	0.553	0.153	0.005	0.000	0.060	0.553	dsDNAphage	12839	1	18.200	9.100
k141_480285||full	0.673	0.353	0.305	0.200	0.887	0.887	lavidaviridae	7235	0	16.700	0.000
k141_2433217||full	0.953	0.880	0.105	0.193	0.393	0.953	dsDNAphage	8440	0	33.300	0.000
k141_2433219||full	1.000	0.600	0.020	0.187	0.500	1.000	dsDNAphage	36672	15	34.900	0.000
k141_7648810||full	0.387	0.727	0.060	0.040	0.160	0.727	NCLDV	5134	0	11.100	0.000
k141_2113018||full	0.120	0.633	0.030	0.000	0.280	0.633	NCLDV	7938	0	22.200	0.000
k141_2763871||full	0.120	0.567	0.000	0.000	0.013	0.567	NCLDV	5995	0	20.000	0.000
k141_1788672||full	0.767	0.000	0.000	0.000	0.047	0.767	dsDNAphage	13440	3	18.800	18.800
k141_3414263||full	0.073	0.600	0.075	0.000	0.220	0.600	NCLDV	5649	0	20.000	0.000
k141_2434090||full	0.367	0.407	0.115	0.027	0.547	0.547	lavidaviridae	7199	0	22.200	0.000
k141_6346236||full	0.427	0.680	0.285	0.020	0.473	0.680	NCLDV	11205	0	18.200	9.100
k141_2434345||full	0.667	0.860	0.020	0.013	0.680	0.860	NCLDV	18101	0	16.700	5.600
k141_158083||full	0.453	0.467	0.000	0.040	0.513	0.513	lavidaviridae	6978	0	60.000	20.000
k141_5043386||full	0.987	0.020	0.005	0.040	0.120	0.987	dsDNAphage	11670	3	37.500	6.200
k141_2765459||full	0.640	0.700	0.310	0.447	1.000	1.000	lavidaviridae	5170	0	16.700	0.000
k141_3093454||full	0.460	0.953	0.145	0.580	0.993	0.993	lavidaviridae	5254	0	40.000	0.000
k141_4395447||full	0.180	0.980	0.135	0.000	0.853	0.980	NCLDV	6423	0	20.000	0.000
k141_159104||full	0.280	0.633	0.235	0.000	0.293	0.633	NCLDV	5537	0	20.000	0.000
k141_5044158||full	0.993	0.280	0.345	0.807	0.813	0.993	dsDNAphage	7816	3	100.000	0.000
k141_159254||full	0.227	0.893	0.075	0.007	0.473	0.893	NCLDV	5502	0	40.000	0.000
k141_3094175||full	0.080	0.727	0.000	0.000	0.087	0.727	NCLDV	5995	0	33.300	16.700
k141_6677638||full	0.047	0.647	0.000	0.000	0.000	0.647	NCLDV	4897	0	33.300	0.000
k141_7652161||full	0.993	0.767	0.225	0.253	0.700	0.993	dsDNAphage	5851	3	66.700	0.000
k141_6022527||full	0.600	0.320	0.120	0.033	0.613	0.613	lavidaviridae	11298	0	16.700	0.000
k141_3744076||full	0.967	0.027	0.000	0.000	0.080	0.967	dsDNAphage	17357	2	23.800	9.500
k141_3744160||full	0.773	0.353	0.105	0.180	0.233	0.773	dsDNAphage	8784	0	17.600	0.000
k141_5372738||full	0.593	0.280	0.550	0.113	0.587	0.593	dsDNAphage	4840	0	25.000	0.000
k141_6678734||full	0.213	0.500	0.215	0.060	0.413	0.500	NCLDV	7188	0	25.000	0.000
k141_2767503||full	0.080	0.833	0.000	0.007	0.240	0.833	NCLDV	13903	0	22.200	11.100
k141_160509||full	0.993	0.420	0.860	0.240	0.640	0.993	dsDNAphage	6745	1	14.300	0.000
k141_1139857||full	0.553	0.687	0.090	0.253	0.880	0.880	lavidaviridae	7823	0	37.500	0.000
k141_5373549||full	0.267	0.600	0.190	0.073	0.693	0.693	lavidaviridae	7064	0	33.300	0.000
k141_7000077||full	0.987	0.320	0.010	0.033	0.113	0.987	dsDNAphage	5183	2	60.000	20.000
k141_5046565||full	0.993	0.053	0.010	0.013	0.167	0.993	dsDNAphage	37865	6	28.800	4.500
k141_4398329||full	0.620	0.340	0.020	0.007	0.093	0.620	dsDNAphage	5583	1	14.300	0.000
k141_7328988||full	0.093	0.553	0.000	0.000	0.060	0.553	NCLDV	6696	0	28.600	14.300
k141_162258||full	0.553	0.880	0.000	0.000	0.180	0.880	NCLDV	14541	0	23.100	15.400
k141_6680562||full	0.773	0.387	0.090	0.080	0.940	0.940	lavidaviridae	9866	0	36.400	0.000
k141_1462922||full	0.340	0.800	0.410	0.093	0.940	0.940	lavidaviridae	5192	0	33.300	0.000
k141_3746913||full	0.153	0.287	0.025	0.000	0.773	0.773	lavidaviridae	6308	1	33.300	16.700
k141_7655520||full	0.067	0.567	0.080	0.007	0.353	0.567	NCLDV	5774	0	20.000	0.000
k141_2119565||full	0.947	0.273	0.240	0.607	0.133	0.947	dsDNAphage	5927	0	40.000	0.000
k141_164133||full	0.740	0.327	0.355	0.340	0.367	0.740	dsDNAphage	7741	0	33.300	0.000
k141_1464671||full	1.000	0.753	0.520	0.647	0.980	1.000	dsDNAphage	7284	1	37.500	0.000
k141_2441136||full	0.947	0.947	0.110	0.933	0.673	0.947	dsDNAphage	5715	0	100.000	0.000
k141_489172||full	0.913	0.547	0.315	0.187	0.600	0.913	dsDNAphage	11573	0	35.000	0.000
k141_164903||full	0.987	0.253	0.015	0.000	0.147	0.987	dsDNAphage	16674	1	13.000	0.000
k141_1144507||full	1.000	0.460	0.100	0.620	0.767	1.000	dsDNAphage	5369	2	55.600	0.000
k141_2772287||full	0.807	0.847	0.715	0.400	0.960	0.960	lavidaviridae	8361	1	33.300	0.000
