seqname	dsDNAphage	NCLDV	RNA	ssDNA	lavidaviridae	max_score	max_score_group	length	hallmark	viral	cellular
c_000001922815||full	0.940	0.040	0.040	0.000	0.320	0.940	dsDNAphage	11923	3	35.700	14.300
c_000001923409||full	0.740	0.033	0.000	0.000	0.020	0.740	dsDNAphage	48264	2	10.700	42.900
c_000001923423||full	0.207	0.493	0.325	0.007	0.860	0.860	lavidaviridae	10651	0	16.700	0.000
c_000001923544||full	0.420	0.607	0.020	0.027	0.593	0.607	NCLDV	4720	0	28.600	14.300
c_000001924927||full	0.720	0.007	0.150	0.053	0.013	0.720	dsDNAphage	9441	0	6.700	0.000
c_000001928362||full	0.413	0.493	0.540	0.073	0.820	0.820	lavidaviridae	12753	0	14.300	0.000
c_000001928594||full	0.667	0.487	0.470	0.253	0.500	0.667	dsDNAphage	6410	0	25.000	0.000
c_000001929960||full	0.180	0.540	0.055	0.033	0.500	0.540	NCLDV	6424	0	33.300	0.000
c_000001931472||full	0.353	nan	0.635	0.367	0.760	0.760	lavidaviridae	6486	0	50.000	0.000
c_000001936006||full	0.720	0.933	0.355	0.793	0.973	0.973	lavidaviridae	5380	0	42.900	0.000
c_000001936999||full	0.627	0.467	0.490	0.800	0.893	0.893	lavidaviridae	6051	0	50.000	0.000
c_000001937495||full	0.173	0.613	0.140	0.027	0.353	0.613	NCLDV	5590	0	25.000	0.000
c_000001938861||full	0.193	0.193	0.295	0.020	0.740	0.740	lavidaviridae	6243	0	25.000	0.000
c_000001940117||full	0.320	0.907	0.225	0.107	0.740	0.907	NCLDV	5199	0	33.300	0.000
c_000001940237||full	0.580	0.307	0.665	0.480	0.920	0.920	lavidaviridae	4983	0	14.300	0.000
c_000001942231||full	0.407	0.560	0.645	0.027	0.533	0.645	RNA	5666	0	20.000	0.000
c_000001942492||full	0.400	0.487	0.860	0.427	0.833	0.860	RNA	5334	0	33.300	0.000
c_000001942864||full	0.160	0.520	0.270	0.033	0.253	0.520	NCLDV	5326	0	25.000	0.000
c_000001944152||full	0.053	0.787	0.005	0.000	0.013	0.787	NCLDV	8998	0	20.000	0.000
c_000001947957||full	0.080	0.580	0.045	0.000	0.160	0.580	NCLDV	7117	0	14.300	0.000
c_000001948800||full	0.453	0.847	0.085	0.007	0.467	0.847	NCLDV	11973	0	22.200	0.000
c_000001950545||full	0.647	0.493	0.765	0.440	0.813	0.813	lavidaviridae	5988	0	33.300	0.000
c_000001952004||full	0.113	0.893	0.115	0.007	0.133	0.893	NCLDV	5135	0	16.700	0.000
c_000001953001||full	0.060	0.500	0.140	0.040	0.227	0.500	NCLDV	5385	0	16.700	0.000
c_000001953327||full	0.307	0.613	0.075	0.027	0.793	0.793	lavidaviridae	11446	0	37.500	0.000
c_000001953740||full	0.220	0.680	0.275	0.013	0.353	0.680	NCLDV	6875	0	16.700	0.000
c_000001953769||full	0.307	0.733	0.105	0.007	0.467	0.733	NCLDV	24356	0	26.700	0.000
c_000001953997||full	0.200	0.947	0.140	0.020	0.607	0.947	NCLDV	8748	0	25.000	0.000
c_000001954632||full	0.420	0.733	0.695	0.373	0.993	0.993	lavidaviridae	5590	0	33.300	0.000
c_000001955599||full	0.853	0.113	0.010	0.040	0.480	0.853	dsDNAphage	10911	2	50.000	12.500
c_000001957529||full	0.733	0.700	0.360	0.780	0.847	0.847	lavidaviridae	7565	0	27.300	0.000
c_000001958102||full	0.380	0.680	0.115	0.007	0.680	0.680	NCLDV	15494	0	13.300	6.700
c_000001959273||full	1.000	0.467	0.275	0.360	0.867	1.000	dsDNAphage	14013	1	64.300	0.000
c_000001961644||full	0.747	0.593	0.870	0.380	0.767	0.870	RNA	6748	0	33.300	0.000
c_000001961743||full	0.553	0.687	0.420	0.287	0.960	0.960	lavidaviridae	8534	0	33.300	0.000
c_000001962407||full	0.833	0.433	0.060	0.000	0.367	0.833	dsDNAphage	13126	2	15.400	0.000
c_000001965357||full	0.147	0.113	0.095	0.033	0.633	0.633	lavidaviridae	11758	0	30.000	0.000
c_000001965959||full	1.000	0.180	0.005	0.007	0.040	1.000	dsDNAphage	6135	2	57.100	14.300
c_000001967721||full	1.000	0.887	0.045	0.060	0.273	1.000	dsDNAphage	12369	3	58.800	0.000
c_000001969349||full	0.140	0.560	0.090	0.000	0.180	0.560	NCLDV	6846	0	20.000	0.000
c_000001969732||full	0.820	0.633	0.440	0.300	0.707	0.820	dsDNAphage	9172	0	7.100	0.000
c_000001970313||full	0.187	0.600	0.045	0.027	0.300	0.600	NCLDV	5301	0	20.000	0.000
c_000001971140||full	0.960	0.020	0.005	0.013	0.020	0.960	dsDNAphage	9691	6	46.200	38.500
c_000001972599||full	0.680	0.353	0.620	0.180	0.480	0.680	dsDNAphage	9514	0	25.000	0.000
c_000001973345||full	0.100	0.500	0.050	0.000	0.167	0.500	NCLDV	43381	0	16.000	8.000
c_000001973745||full	1.000	0.947	0.270	0.880	0.967	1.000	dsDNAphage	7621	2	71.400	0.000
c_000001974906||full	0.693	0.413	0.070	0.233	0.667	0.693	dsDNAphage	7400	0	20.000	0.000
c_000001975669||full	0.113	0.340	0.005	0.027	0.627	0.627	lavidaviridae	15810	0	18.800	12.500
c_000001976718||full	0.587	0.180	0.075	0.020	0.273	0.587	dsDNAphage	7070	0	40.000	0.000
c_000001977022||full	0.140	0.500	0.000	0.047	0.393	0.500	NCLDV	12396	0	50.000	25.000
c_000001977285||full	0.060	0.560	0.080	0.007	0.147	0.560	NCLDV	16363	0	8.300	0.000
c_000001977939||full	1.000	0.087	0.160	0.553	0.240	1.000	dsDNAphage	5713	6	88.900	0.000
c_000001980057||full	0.433	0.667	0.020	0.007	0.033	0.667	NCLDV	7346	0	22.200	11.100
c_000001981149||full	0.133	0.880	0.000	0.000	0.213	0.880	NCLDV	7302	0	40.000	20.000
c_000001984050||full	0.987	0.360	0.060	0.127	0.367	0.987	dsDNAphage	40286	5	69.700	0.000
c_000001984492||full	0.173	0.827	0.135	0.033	0.353	0.827	NCLDV	5671	0	33.300	0.000
c_000001985022||full	0.073	0.740	0.050	0.000	0.020	0.740	NCLDV	10577	0	7.700	0.000
c_000001987066||full	0.887	0.693	0.000	0.000	0.153	0.887	dsDNAphage	11209	1	26.300	15.800
c_000001987774||full	0.393	0.753	0.325	0.147	0.840	0.840	lavidaviridae	5824	0	28.600	14.300
c_000001987958||full	0.333	0.727	0.130	0.220	0.840	0.840	lavidaviridae	5992	0	40.000	0.000
c_000001990180||full	0.533	0.973	0.115	0.273	0.713	0.973	NCLDV	5363	0	60.000	0.000
c_000001990357||full	0.660	0.813	0.095	0.100	0.500	0.813	NCLDV	6377	0	36.400	0.000
c_000001991653||full	0.053	0.627	0.010	0.007	0.067	0.627	NCLDV	7837	0	9.100	0.000
c_000001991918||full	0.967	0.060	0.010	0.013	0.013	0.967	dsDNAphage	11263	4	33.300	8.300
c_000001992684||full	0.993	0.247	0.005	0.013	0.027	0.993	dsDNAphage	6192	4	71.400	14.300
c_000001995905||full	0.247	0.367	0.200	0.040	0.633	0.633	lavidaviridae	6699	0	33.300	0.000
c_000001997997||full	0.153	0.087	0.165	0.013	0.520	0.520	lavidaviridae	5566	0	20.000	0.000
c_000001999413||full	1.000	0.420	0.035	0.033	0.313	1.000	dsDNAphage	14883	2	50.000	0.000
c_000002000296||full	0.447	0.527	0.710	0.287	0.927	0.927	lavidaviridae	6664	0	16.700	0.000
c_000002001840||full	0.187	0.693	0.005	0.007	0.033	0.693	NCLDV	22366	0	7.700	0.000
c_000002002489||full	0.013	0.533	0.000	0.000	0.000	0.533	NCLDV	5478	0	16.700	0.000
c_000002003343||full	0.727	0.613	0.610	0.507	0.927	0.927	lavidaviridae	5420	0	50.000	0.000
c_000002006582||full	0.100	0.567	0.000	0.007	0.007	0.567	NCLDV	17433	0	16.700	5.600
c_000002009640||full	0.813	0.187	0.270	0.000	0.027	0.813	dsDNAphage	8309	1	12.500	0.000
c_000002010018||full	0.340	0.533	0.315	0.007	0.353	0.533	NCLDV	5208	0	14.300	0.000
c_000002011795||full	0.140	0.920	0.020	0.040	0.247	0.920	NCLDV	5786	0	50.000	0.000
c_000002011817||full	0.987	0.667	0.270	0.587	0.640	0.987	dsDNAphage	6080	1	75.000	0.000
c_000002011902||full	0.087	0.627	0.000	0.013	0.160	0.627	NCLDV	5143	0	40.000	20.000
c_000002013013||full	0.173	0.627	0.370	0.013	0.640	0.640	lavidaviridae	9652	0	9.100	0.000
c_000002014163||full	0.980	0.033	0.000	0.007	0.033	0.980	dsDNAphage	17346	7	47.600	38.100
c_000002015317||full	0.233	0.740	0.055	0.047	0.373	0.740	NCLDV	4843	0	25.000	0.000
c_000002017169||full	0.287	0.827	0.470	0.433	0.527	0.827	NCLDV	5450	0	33.300	0.000
c_000002017337||full	0.207	0.500	0.275	0.027	0.620	0.620	lavidaviridae	5134	0	40.000	0.000
c_000002017599||full	0.953	0.927	0.110	0.540	0.933	0.953	dsDNAphage	6190	0	83.300	0.000
c_000002019294||full	0.353	0.507	0.160	0.007	0.673	0.673	lavidaviridae	11991	0	28.600	0.000
c_000002019509||full	0.407	0.253	0.335	0.207	0.933	0.933	lavidaviridae	4704	0	33.300	0.000
c_000002019919||full	0.273	0.507	0.035	0.027	0.213	0.507	NCLDV	5224	0	14.300	0.000
c_000002022867||full	0.480	0.647	0.205	0.287	0.460	0.647	NCLDV	5074	0	40.000	0.000
c_000002024008||full	0.353	0.467	0.090	0.007	0.567	0.567	lavidaviridae	7075	0	33.300	0.000
c_000002027994||full	0.227	0.713	0.010	0.000	0.213	0.713	NCLDV	13504	0	28.600	14.200
c_000002029987||full	0.960	0.407	0.265	0.640	0.920	0.960	dsDNAphage	5482	4	50.000	0.000
c_000002036457||full	0.427	0.207	0.500	0.087	0.900	0.900	lavidaviridae	9125	0	16.700	0.000
c_000002037277||full	0.513	0.593	0.180	0.093	0.773	0.773	lavidaviridae	7482	0	33.300	0.000
c_000002039450||full	0.107	0.987	0.100	0.013	0.540	0.987	NCLDV	5707	0	14.300	0.000
c_000002039766||full	0.140	0.667	0.035	0.027	0.193	0.667	NCLDV	5726	0	25.000	0.000
c_000002041744||full	0.740	0.433	0.050	0.013	0.247	0.740	dsDNAphage	5129	1	40.000	0.000
c_000002042633||full	0.733	0.213	0.265	0.580	0.373	0.733	dsDNAphage	5923	0	71.400	0.000
c_000002045366||full	0.067	0.647	0.010	0.000	0.007	0.647	NCLDV	5638	0	28.600	0.000
c_000002045749||full	0.413	0.653	0.350	0.247	0.820	0.820	lavidaviridae	5432	0	33.300	0.000
c_000002049458||full	0.133	0.800	0.045	0.013	0.120	0.800	NCLDV	6595	0	14.300	0.000
c_000002050529||full	0.327	0.393	0.200	0.007	0.647	0.647	lavidaviridae	7871	0	16.700	0.000
c_000002051559||full	1.000	0.253	0.055	0.180	0.247	1.000	dsDNAphage	8710	2	77.800	0.000
c_000002051851||full	0.873	0.013	0.000	0.000	0.027	0.873	dsDNAphage	22308	2	30.400	13.000
c_000002052153||full	0.720	0.727	0.690	0.173	0.867	0.867	lavidaviridae	5478	0	16.700	0.000
c_000002052502||full	0.373	0.687	0.425	0.180	0.980	0.980	lavidaviridae	5412	0	25.000	0.000
c_000002052750||full	0.967	0.813	0.195	0.047	0.513	0.967	dsDNAphage	7423	2	42.900	0.000
c_000002055993||full	0.093	0.633	0.000	0.013	0.027	0.633	NCLDV	5942	0	20.000	0.000
c_000002056291||full	0.253	0.600	0.165	0.100	0.540	0.600	NCLDV	5645	0	33.300	0.000
c_000002056564||full	0.100	0.613	0.000	0.000	0.060	0.613	NCLDV	10058	0	18.200	9.100
c_000002057039||full	0.047	0.760	0.025	0.007	0.060	0.760	NCLDV	5204	0	66.700	0.000
c_000002057171||full	0.173	0.733	0.000	0.013	0.313	0.733	NCLDV	5434	0	42.900	14.300
c_000002059446||full	0.520	0.607	0.275	0.807	0.960	0.960	lavidaviridae	4879	0	33.300	0.000
c_000002059475||full	0.160	0.740	0.210	0.007	0.527	0.740	NCLDV	5036	0	20.000	0.000
c_000002060221||full	0.447	0.493	0.200	0.047	0.727	0.727	lavidaviridae	6441	0	40.000	0.000
c_000002060841||full	0.920	0.967	0.070	0.287	0.733	0.967	NCLDV	6636	0	57.100	0.000
c_000002062866||full	0.740	0.473	0.025	0.013	0.273	0.740	dsDNAphage	19470	1	30.800	7.700
c_000002063505||full	0.733	0.247	0.025	0.013	0.280	0.733	dsDNAphage	11814	1	33.300	16.700
c_000002065551||full	0.333	0.473	0.140	0.020	0.640	0.640	lavidaviridae	5112	0	40.000	0.000
c_000002066477||full	0.040	0.600	0.035	0.000	0.313	0.600	NCLDV	12618	0	22.200	11.100
c_000002068171||full	0.313	0.580	0.220	0.047	0.100	0.580	NCLDV	7386	0	33.300	0.000
c_000002070494||full	0.640	0.020	0.005	0.033	0.007	0.640	dsDNAphage	5264	0	36.400	18.200
c_000002071093||full	0.293	0.913	0.105	0.007	0.147	0.913	NCLDV	6631	0	20.000	0.000
c_000002072962||full	0.573	0.520	0.050	0.040	0.827	0.827	lavidaviridae	6583	0	42.900	0.000
c_000002075404||full	0.033	0.760	0.000	0.000	0.013	0.760	NCLDV	6795	0	25.000	0.000
c_000002077076||full	0.020	0.627	0.000	0.000	0.000	0.627	NCLDV	23370	0	9.100	0.000
c_000002080369||full	0.960	0.013	0.000	0.007	0.047	0.960	dsDNAphage	16917	7	45.800	29.200
c_000002081288||full	0.933	0.860	0.155	0.667	0.793	0.933	dsDNAphage	5150	2	50.000	0.000
c_000002083567||full	0.200	0.793	0.225	0.020	0.267	0.793	NCLDV	4928	0	33.300	0.000
c_000002084474||full	0.280	0.253	0.075	0.160	0.593	0.593	lavidaviridae	4364	0	25.000	0.000
c_000002085621||full	0.960	0.420	0.195	0.480	0.453	0.960	dsDNAphage	9579	0	10.700	0.000
c_000002086258||full	0.260	0.647	0.075	0.020	0.127	0.647	NCLDV	5407	0	20.000	0.000
c_000002087974||full	0.440	0.080	0.455	0.173	0.600	0.600	lavidaviridae	4530	0	25.000	0.000
c_000002088755||full	0.053	0.500	0.005	0.000	0.127	0.500	NCLDV	7554	0	22.200	11.100
c_000002088957||full	0.767	0.033	0.010	0.000	0.093	0.767	dsDNAphage	6450	1	28.600	14.300
c_000002089240||full	0.147	0.600	0.150	0.007	0.347	0.600	NCLDV	4842	0	20.000	0.000
c_000002093119||full	0.967	0.493	0.090	0.240	0.373	0.967	dsDNAphage	12449	0	48.100	0.000
c_000002095736||full	0.160	0.393	0.225	0.000	0.813	0.813	lavidaviridae	4805	0	20.000	0.000
c_000002096113||full	1.000	0.347	0.210	0.333	0.860	1.000	dsDNAphage	10722	4	81.800	0.000
c_000002096158||full	0.633	0.753	0.150	0.080	0.640	0.753	NCLDV	11737	0	28.600	0.000
c_000002096599||full	0.513	0.427	0.030	0.047	0.367	0.513	dsDNAphage	9919	0	21.400	7.100
c_000002097911||full	0.160	0.793	0.060	0.007	0.327	0.793	NCLDV	5993	0	14.300	0.000
c_000002098056||full	0.527	0.107	0.005	0.000	0.200	0.527	dsDNAphage	15241	1	28.600	14.300
c_000002098703||full	0.727	0.040	0.035	0.140	0.240	0.727	dsDNAphage	5191	1	50.000	25.000
c_000002099745||full	0.080	0.033	0.085	0.013	0.513	0.513	lavidaviridae	8494	0	16.700	0.000
c_000002104760||full	0.620	0.073	0.010	0.000	0.033	0.620	dsDNAphage	9915	1	37.500	25.000
c_000002104993||full	0.320	1.000	0.105	0.153	0.840	1.000	NCLDV	7414	0	50.000	0.000
c_000002106101||full	0.587	0.573	0.385	0.040	0.233	0.587	dsDNAphage	17946	0	33.300	0.000
c_000002106314||full	0.713	0.040	0.005	0.000	0.073	0.713	dsDNAphage	10878	1	33.300	22.200
c_000002107227||full	0.607	0.080	0.010	0.007	0.020	0.607	dsDNAphage	5078	1	28.600	14.300
c_000002107353||full	0.020	0.540	0.000	0.000	0.007	0.540	NCLDV	10047	0	11.100	0.000
c_000002107941||full	0.760	0.700	0.345	0.727	0.793	0.793	lavidaviridae	2610	0	20.000	0.000
c_000002108044||full	0.273	0.647	0.030	0.020	0.200	0.647	NCLDV	7233	0	33.300	0.000
c_000002108665||full	0.720	0.380	0.800	0.093	0.553	0.800	RNA	8896	0	14.300	0.000
c_000002109723||full	0.327	0.287	0.620	0.007	0.640	0.640	lavidaviridae	7056	0	25.000	0.000
c_000002110555||full	0.247	0.513	0.010	0.000	0.187	0.513	NCLDV	7596	0	28.600	14.300
c_000002111002||full	0.187	0.907	0.125	0.040	0.653	0.907	NCLDV	7284	0	33.300	0.000
c_000002111518||full	0.553	0.327	0.455	0.180	0.360	0.553	dsDNAphage	5969	0	25.000	0.000
c_000002113588||full	0.067	0.513	0.020	0.020	0.040	0.513	NCLDV	6552	0	33.300	0.000
c_000002113992||full	0.060	0.567	0.000	0.000	0.067	0.567	NCLDV	10969	0	30.000	10.000
c_000002114172||full	0.953	0.693	0.050	0.060	0.560	0.953	dsDNAphage	5075	1	50.000	0.000
c_000002114219||full	0.893	0.227	0.015	0.020	0.053	0.893	dsDNAphage	11121	1	28.600	7.100
c_000002115248||full	0.113	0.507	0.030	0.013	0.053	0.507	NCLDV	6621	0	12.500	0.000
c_000002116464||full	0.967	0.820	0.045	0.800	0.253	0.967	dsDNAphage	5325	1	37.500	0.000
c_000002117137||full	0.933	0.427	0.020	0.600	0.300	0.933	dsDNAphage	6201	0	33.300	0.000
c_000002117161||full	0.427	0.433	0.295	0.027	0.827	0.827	lavidaviridae	14584	0	15.400	0.000
c_000002119211||full	0.960	0.607	0.000	0.007	0.020	0.960	dsDNAphage	11162	1	46.200	7.700
c_000002119953||full	0.987	0.213	0.000	0.013	0.000	0.987	dsDNAphage	9441	3	54.500	18.200
c_000002119955||full	0.360	0.673	0.185	0.180	0.740	0.740	lavidaviridae	5129	0	16.700	0.000
c_000002120591||full	0.747	0.600	0.010	0.020	0.207	0.747	dsDNAphage	5905	1	40.000	20.000
c_000002120715||full	0.980	0.267	0.430	0.567	0.913	0.980	dsDNAphage	8249	2	62.500	0.000
c_000002120781||full	0.053	0.933	0.155	0.007	0.627	0.933	NCLDV	5369	0	20.000	0.000
c_000002120820||full	0.127	0.513	0.155	0.007	0.160	0.513	NCLDV	10834	0	12.500	0.000
c_000002121900||full	0.087	0.600	0.000	0.000	0.007	0.600	NCLDV	5787	0	40.000	0.000
c_000002125272||full	0.927	0.260	0.000	0.000	0.453	0.927	dsDNAphage	8314	2	33.300	11.100
c_000002125592||full	0.247	0.693	0.030	0.040	0.187	0.693	NCLDV	6603	0	25.000	0.000
c_000002126830||full	0.607	0.960	0.205	0.167	0.933	0.960	NCLDV	16767	1	36.800	0.000
c_000002129460||full	0.087	0.947	0.275	0.040	0.433	0.947	NCLDV	5442	0	20.000	0.000
c_000002131896||full	0.633	0.540	0.100	0.033	0.753	0.753	lavidaviridae	12359	0	30.000	0.000
c_000002133012||full	0.113	0.627	0.030	0.020	0.140	0.627	NCLDV	8698	0	25.000	0.000
c_000002133877||full	0.660	0.360	0.045	0.007	0.280	0.660	dsDNAphage	6224	1	16.700	0.000
c_000002133970||full	0.040	0.867	0.010	0.000	0.013	0.867	NCLDV	6246	0	12.500	0.000
c_000002134435||full	0.260	0.840	0.065	0.007	0.573	0.840	NCLDV	8936	0	40.000	0.000
c_000002134467||full	0.567	0.767	0.175	0.087	0.967	0.967	lavidaviridae	7177	0	37.500	0.000
c_000002135296||full	0.000	0.507	0.000	0.000	0.000	0.507	NCLDV	7714	0	28.600	0.000
c_000002135500||full	0.573	0.187	0.405	0.060	0.793	0.793	lavidaviridae	5483	0	16.700	0.000
c_000002137851||full	0.160	0.533	0.000	0.000	0.440	0.533	NCLDV	13384	0	18.800	12.500
c_000002139697||full	0.120	0.533	0.180	0.007	0.260	0.533	NCLDV	6444	0	25.000	0.000
c_000002140092||full	1.000	0.027	0.000	0.000	0.000	1.000	dsDNAphage	58976	3	27.300	11.700
c_000002140485||full	0.573	0.993	0.295	0.840	0.980	0.993	NCLDV	9789	1	64.700	0.000
c_000002141044||full	0.353	0.493	0.380	0.173	0.680	0.680	lavidaviridae	6228	0	33.300	0.000
c_000002143029||full	0.680	0.667	0.035	0.000	0.420	0.680	dsDNAphage	11438	0	11.100	0.000
c_000002145840||full	0.907	0.393	0.545	0.420	0.727	0.907	dsDNAphage	5284	1	16.700	0.000
c_000002147113||full	0.107	0.733	0.060	0.047	0.173	0.733	NCLDV	5317	0	40.000	0.000
c_000002147745||full	0.293	0.620	0.030	0.087	0.567	0.620	NCLDV	6619	0	50.000	25.000
c_000002148135||full	1.000	0.453	0.000	0.020	0.200	1.000	dsDNAphage	40176	12	55.000	1.700
c_000002149558||full	0.100	0.667	0.150	0.000	0.393	0.667	NCLDV	9774	0	20.000	0.000
c_000002151700||full	0.173	0.307	0.170	0.027	0.527	0.527	lavidaviridae	5230	0	25.000	0.000
c_000002155586||full	0.467	0.847	0.370	0.053	0.620	0.847	NCLDV	7288	0	14.300	0.000
c_000002156716||full	0.060	0.867	0.000	0.000	0.027	0.867	NCLDV	8412	0	20.000	0.000
c_000002158928||full	0.313	0.680	0.000	0.013	0.393	0.680	NCLDV	5939	0	37.500	12.500
c_000002159217||full	0.473	0.967	0.260	0.213	0.973	0.973	lavidaviridae	5655	0	25.000	0.000
c_000002163092||full	0.100	0.500	0.030	0.013	0.127	0.500	NCLDV	6385	0	25.000	0.000
c_000002163962||full	0.293	0.587	0.000	0.000	0.073	0.587	NCLDV	5390	0	40.000	0.000
c_000002164071||full	0.973	0.767	0.015	0.027	0.273	0.973	dsDNAphage	7830	2	50.000	0.000
c_000002166599||full	0.973	0.093	0.015	0.047	0.073	0.973	dsDNAphage	5637	3	50.000	16.700
c_000002167390||full	0.233	0.533	0.015	0.020	0.187	0.533	NCLDV	7016	0	33.300	0.000
c_000002170461||full	0.113	0.873	0.220	0.000	0.673	0.873	NCLDV	6970	0	12.500	0.000
c_000002170617||full	0.133	0.740	0.000	0.000	0.173	0.740	NCLDV	7353	0	25.000	12.500
c_000002170781||full	1.000	0.553	0.145	0.307	0.547	1.000	dsDNAphage	14936	4	52.600	0.000
c_000002173598||full	0.947	0.340	0.095	0.867	0.847	0.947	dsDNAphage	5168	0	57.100	0.000
c_000002174266||full	0.773	0.033	0.010	0.000	0.140	0.773	dsDNAphage	10674	1	25.000	16.700
c_000002175302||full	0.147	0.680	0.045	0.013	0.133	0.680	NCLDV	5251	0	25.000	0.000
c_000002175317||full	0.113	0.607	0.195	0.020	0.307	0.607	NCLDV	8892	0	14.300	0.000
c_000002179428||full	0.300	0.680	0.275	0.007	0.167	0.680	NCLDV	6811	0	20.000	0.000
c_000002179638||full	0.407	0.793	0.360	0.047	0.913	0.913	lavidaviridae	5665	0	14.300	0.000
c_000002179980||full	0.193	1.000	0.145	0.020	0.860	1.000	NCLDV	8611	0	22.200	0.000
c_000002180771||full	0.813	0.287	0.005	0.000	0.260	0.813	dsDNAphage	9076	2	42.900	14.300
c_000002181255||full	0.280	0.733	0.550	0.020	0.900	0.900	lavidaviridae	16453	0	18.200	0.000
c_000002181749||full	0.373	nan	0.590	0.500	0.920	0.920	lavidaviridae	4637	0	50.000	0.000
c_000002182459||full	0.153	0.800	0.010	0.020	0.207	0.800	NCLDV	5747	0	33.300	0.000
c_000002183438||full	0.327	0.773	0.070	0.020	0.513	0.773	NCLDV	13601	0	25.000	0.000
c_000002184204||full	0.640	0.600	0.100	0.207	0.827	0.827	lavidaviridae	10326	0	62.500	0.000
c_000002186345||full	0.673	0.973	0.335	0.780	0.973	0.973	NCLDV	5766	0	50.000	0.000
c_000002187680||full	0.080	0.933	0.010	0.000	0.327	0.933	NCLDV	15817	0	17.600	11.800
c_000002188630||full	0.173	0.740	0.040	0.007	0.227	0.740	NCLDV	12771	0	18.200	0.000
c_000002190242||full	0.353	0.880	0.055	0.040	0.080	0.880	NCLDV	6074	0	14.300	0.000
c_000002190608||full	0.193	0.507	0.125	0.000	0.327	0.507	NCLDV	11889	0	12.500	0.000
c_000002191853||full	0.800	0.300	0.005	0.033	0.113	0.800	dsDNAphage	10650	0	50.000	12.500
c_000002193206||full	0.273	0.553	0.440	0.373	0.960	0.960	lavidaviridae	5079	0	16.700	0.000
c_000002197387||full	0.340	0.447	0.130	0.007	0.707	0.707	lavidaviridae	9532	0	28.600	0.000
c_000002197494||full	0.273	0.633	0.275	0.007	0.973	0.973	lavidaviridae	6471	0	14.300	0.000
c_000002198816||full	0.647	1.000	0.100	0.067	0.780	1.000	NCLDV	19610	0	28.600	0.000
c_000002199531||full	0.187	0.680	0.005	0.007	0.020	0.680	NCLDV	5529	0	50.000	0.000
c_000002200238||full	0.293	0.613	0.015	0.027	0.587	0.613	NCLDV	5172	0	33.300	16.700
c_000002200356||full	0.580	0.427	0.470	0.060	0.567	0.580	dsDNAphage	5866	0	40.000	0.000
c_000002202555||full	0.600	0.587	0.175	0.367	0.833	0.833	lavidaviridae	6451	0	50.000	0.000
c_000002203310||full	0.500	0.993	0.040	0.193	0.920	0.993	NCLDV	5498	0	60.000	0.000
c_000002203764||full	0.460	0.393	0.540	0.007	0.360	0.540	RNA	7054	0	20.000	0.000
c_000002205155||full	0.380	0.667	0.115	0.000	0.493	0.667	NCLDV	19247	0	16.700	0.000
c_000002205716||full	0.993	0.967	0.080	0.233	0.313	0.993	dsDNAphage	10190	1	64.300	0.000
c_000002208992||full	0.247	0.587	0.130	0.013	0.133	0.587	NCLDV	4480	0	12.500	0.000
c_000002210627||full	0.173	0.753	0.310	0.000	0.720	0.753	NCLDV	5567	0	16.700	0.000
c_000002211124||full	0.900	0.313	0.000	0.007	0.120	0.900	dsDNAphage	6552	3	37.500	12.500
c_000002213622||full	0.067	0.640	0.110	0.000	0.253	0.640	NCLDV	8040	0	20.000	0.000
c_000002214325||full	0.287	0.987	0.240	0.020	0.707	0.987	NCLDV	5885	0	33.300	0.000
c_000002215289||full	0.280	nan	0.485	0.293	0.513	0.513	lavidaviridae	4543	0	16.700	0.000
c_000002215870||full	0.200	0.620	0.010	0.007	0.200	0.620	NCLDV	9111	0	37.500	0.000
c_000002222226||full	0.947	0.300	0.035	0.000	0.427	0.947	dsDNAphage	14383	4	46.200	7.700
c_000002224247||full	0.513	0.493	0.385	0.227	0.947	0.947	lavidaviridae	5794	0	20.000	0.000
c_000002226440||full	0.780	0.353	0.010	0.047	0.133	0.780	dsDNAphage	4997	1	66.700	33.300
c_000002233630||full	0.080	0.940	0.085	0.007	0.580	0.940	NCLDV	6887	0	20.000	0.000
c_000002236371||full	0.887	0.220	0.220	0.640	0.453	0.887	dsDNAphage	7039	0	20.000	0.000
c_000002238244||full	0.093	0.960	0.205	0.067	0.400	0.960	NCLDV	6531	0	33.300	0.000
c_000002238973||full	0.093	0.933	0.020	0.007	0.200	0.933	NCLDV	7983	0	16.700	0.000
c_000002241029||full	0.113	0.580	0.000	0.000	0.027	0.580	NCLDV	13908	0	25.000	8.300
c_000002242436||full	0.100	0.947	0.180	0.007	0.087	0.947	NCLDV	6966	0	14.300	0.000
c_000002242668||full	0.060	0.947	0.260	0.013	0.253	0.947	NCLDV	5060	0	20.000	0.000
c_000002243045||full	0.667	0.293	0.000	0.000	0.040	0.667	dsDNAphage	9687	2	25.000	37.500
c_000002243609||full	0.713	0.313	0.260	0.613	0.707	0.713	dsDNAphage	5817	0	66.700	0.000
c_000002245812||full	0.613	0.093	0.430	0.313	0.673	0.673	lavidaviridae	5614	0	33.300	0.000
c_000002249804||full	0.893	0.007	0.000	0.000	0.000	0.893	dsDNAphage	10044	2	25.000	25.000
c_000002251404||full	0.100	0.607	0.005	0.000	0.020	0.607	NCLDV	11487	0	15.400	0.000
c_000002251408||full	0.447	0.887	0.210	0.280	0.827	0.887	NCLDV	5404	0	50.000	0.000
