filename,contig_id,contig_length,provirus,proviral_length,gene_count,viral_genes,host_genes,checkv_quality,miuvig_quality,completeness,completeness_method,contamination,kmer_freq,warnings,GenomeID,secondary_cluster,Representative,votu.id,VC.Status,Realm,Kingdom,Phylum,Class,Order,Family,VC,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
Rubio_Protillo,k141_5559218||full,8547,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Rubio_Protillo_k141_5559218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
Rubio_Protillo,k141_1269544||full,5797,No,NA,7,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1269544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Rubio_Protillo,k141_5843890||full,13270,No,NA,6,1,0,Low-quality,Genome-fragment,20.81,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_5843890,2481_0,TRUE,vOTU1974,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo,k141_695423||full,6694,No,NA,4,1,0,Low-quality,Genome-fragment,3.25,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_695423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,4,0,0,FALSE,0,3,0,1,0,0,0
Rubio_Protillo,k141_2411302||full,7908,No,NA,15,1,0,Low-quality,Genome-fragment,14.74,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_2411302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,15,1,0,FALSE,0,14,0,1,0,0,0
Rubio_Protillo,k141_3272548||full,39682,No,NA,55,11,0,Low-quality,Genome-fragment,22.63,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3272548,2296_0,TRUE,vOTU1642,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,55,2,0,TRUE,0,36,1,16,1,0,1
Rubio_Protillo,k141_121204||full,11563,No,NA,14,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_121204,2135_0,TRUE,vOTU1353,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,14,6,0,FALSE,0.07142857142857142,13,1,0,0,0,0
Rubio_Protillo,k141_3845298||full,12192,Yes,8966,17,10,2,Low-quality,Genome-fragment,12.55,HMM-based (lower-bound),26.46,1,NA,Rubio_Protillo_k141_3845298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,15,0,0,FALSE,0,10,2,2,0,0,1
Rubio_Protillo,k141_3845378||full,11908,No,NA,6,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3845378,381_0,TRUE,vOTU1716,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1030_0,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
Rubio_Protillo,k141_2981953||full,6557,No,NA,11,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2981953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,11,4,0,FALSE,0,11,0,0,0,0,0
Rubio_Protillo,k141_983642||full,5598,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_983642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,0,0,FALSE,0.14285714285714285,6,1,0,0,0,0
Rubio_Protillo,k141_5844802||full,5112,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_5844802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,0,0,FALSE,0,3,0,1,0,0,0
Rubio_Protillo,k141_5560603||full,6768,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_5560603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,1,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo,k141_6703966||full,6186,No,NA,9,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6703966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,2,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo,k141_410582||full,7601,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_410582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,1,0,FALSE,0.6,2,3,0,0,0,0
Rubio_Protillo,k141_2982969||full,9177,No,NA,19,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2982969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,19,2,0,FALSE,0,16,0,3,0,0,0
Rubio_Protillo,k141_4991909||full,7208,No,NA,11,1,0,Low-quality,Genome-fragment,4.66,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_4991909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,11,3,0,FALSE,0,11,0,0,0,0,0
Rubio_Protillo,k141_4992006||full,5030,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_4992006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,3,0,FALSE,0.4,2,2,1,0,0,0
Rubio_Protillo,k141_1554835||full,7289,No,NA,9,1,0,Low-quality,Genome-fragment,10.9,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_1554835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,9,0,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo,k141_6134385||full,9824,No,NA,9,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6134385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,3,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo,k141_3274441||full,6800,No,NA,12,4,0,Low-quality,Genome-fragment,2.49,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3274441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,12,0,0,FALSE,0.08333333333333333,7,2,3,0,0,0
Rubio_Protillo,k141_6418137||full,8037,No,NA,8,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6418137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,8,2,1,FALSE,0,7,0,1,0,0,0
Rubio_Protillo,k141_2413451||full,5066,No,NA,3,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2413451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Rubio_Protillo,k141_6705222||full,6747,No,NA,6,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6705222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,1,0,TRUE,0,5,0,0,1,0,0
Rubio_Protillo,k141_6134769||full,5600,No,NA,9,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6134769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,0,1,FALSE,0.1111111111111111,7,2,0,0,0,0
Rubio_Protillo,k141_411599||full,16678,No,NA,23,7,1,Low-quality,Genome-fragment,40.97,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_411599,305_0,TRUE,vOTU1753,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,23,3,0,FALSE,0.04347826086956521,12,2,8,0,0,1
Rubio_Protillo,k141_6418459||full,13200,No,NA,9,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6418459,2523_0,TRUE,vOTU2045,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,974_0,1,FALSE,FALSE,9,0,0,FALSE,0,7,1,0,0,0,1
Rubio_Protillo,k141_6134988||full,23301,No,NA,7,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6134988,2501_0,TRUE,vOTU2006,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,7,4,0,FALSE,0.2857142857142857,4,2,1,0,0,0
Rubio_Protillo,k141_3274952||full,5426,No,NA,7,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3274952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo,k141_985628||full,6422,No,NA,7,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_985628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
Rubio_Protillo,k141_1841307||full,5589,No,NA,3,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1841307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,1,0,0,0
Rubio_Protillo,k141_1555800||full,9042,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1555800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo,k141_6135275||full,5415,No,NA,5,1,0,Low-quality,Genome-fragment,9.4,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_6135275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo,k141_5272965||full,5966,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_5272965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo,k141_5562623||full,6450,No,NA,2,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_5562623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,1,0,FALSE,0,1,1,0,0,0,0
Rubio_Protillo,k141_3561153||full,7891,No,NA,4,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3561153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,0,0,FALSE,0,3,1,0,0,0,0
Rubio_Protillo,k141_698391||full,6596,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_698391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,0,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo,k141_3847343||full,24062,No,NA,28,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3847343,2340_0,TRUE,vOTU1717,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,2,FALSE,FALSE,28,15,0,FALSE,0,26,0,2,0,0,0
Rubio_Protillo,k141_3275580||full,23263,No,NA,41,8,1,Low-quality,Genome-fragment,27.07,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3275580,338_0,TRUE,vOTU1643,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,321_0,1,FALSE,FALSE,41,1,1,FALSE,0.04878048780487805,31,6,3,0,1,0
Rubio_Protillo,k141_2132366||full,5484,No,NA,3,1,0,Low-quality,Genome-fragment,0.82,HMM-based (lower-bound),0,1.03,NA,Rubio_Protillo_k141_2132366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
Rubio_Protillo,k141_2414768||full,9942,No,NA,10,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2414768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,10,4,0,FALSE,0,10,0,0,0,0,0
Rubio_Protillo,k141_2414783||full,10043,No,NA,14,0,0,Not-determined,Genome-fragment,NA,NA,0,1.02,no viral genes detected; low-confidence DTR,Rubio_Protillo_k141_2414783,2230_0,TRUE,vOTU1516,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,,2,FALSE,FALSE,14,2,0,FALSE,0,14,0,0,0,0,0
Rubio_Protillo,k141_986810||full,13033,No,NA,18,5,0,Low-quality,Genome-fragment,19.89,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_986810,2614_0,TRUE,vOTU2185,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,2,FALSE,FALSE,18,2,0,FALSE,0.05555555555555555,15,2,1,0,0,0
Rubio_Protillo,k141_2415278||full,7035,No,NA,4,1,0,Low-quality,Genome-fragment,15.37,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_2415278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,4,0,0,FALSE,0,3,1,0,0,0,0
Rubio_Protillo,k141_2704460||full,6813,No,NA,8,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2704460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,3,0,FALSE,0,7,0,1,0,0,0
Rubio_Protillo,k141_3562489||full,10502,No,NA,7,4,0,Low-quality,Genome-fragment,22.31,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3562489,2319_0,TRUE,vOTU1678,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,Unclassified,,1,FALSE,FALSE,7,0,0,FALSE,0,3,1,1,1,0,1
Rubio_Protillo,k141_1557669||full,6593,No,NA,8,0,7,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1557669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,2,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo,k141_1557686||full,8787,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1557686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,2,0,FALSE,0,4,1,0,0,0,0
Rubio_Protillo,k141_4702994||full,5037,No,NA,2,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_4702994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,1,0,FALSE,0,1,0,1,0,0,0
Rubio_Protillo,k141_4138527||full,5689,No,NA,8,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_4138527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,1,1,FALSE,0,8,0,0,0,0,0
Rubio_Protillo,k141_6420200||full,35589,Yes,8705,39,10,18,Low-quality,Genome-fragment,13.12,HMM-based (lower-bound),75.54,1,NA,Rubio_Protillo_k141_6420200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,15,2,0,FALSE,0.06666666666666667,10,1,3,0,0,1
Rubio_Protillo,k141_414036||full,6799,No,NA,8,0,5,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_414036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,3,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo,k141_2704885||full,20896,No,NA,44,10,0,Low-quality,Genome-fragment,34.4,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_2704885,716_0,TRUE,vOTU1563,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1016_0,1,FALSE,FALSE,44,4,0,FALSE,0.06818181818181818,34,6,3,0,0,1
Rubio_Protillo,k141_6137247||full,7429,No,NA,8,1,0,Low-quality,Genome-fragment,12.89,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_6137247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,8,0,0,FALSE,0,4,0,4,0,0,0
Rubio_Protillo,k141_6707828||full,8849,No,NA,12,8,0,Low-quality,Genome-fragment,16.98,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_6707828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,12,0,0,FALSE,0,8,3,0,1,0,0
Rubio_Protillo,k141_1274666||full,14071,No,NA,23,4,0,Low-quality,Genome-fragment,15.89,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_1274666,2138_0,TRUE,vOTU1360,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,,1,FALSE,FALSE,23,0,0,FALSE,0.04347826086956521,18,1,4,0,0,0
Rubio_Protillo,k141_987770||full,6274,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_987770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,3,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo,k141_5849262||full,8475,No,NA,4,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_5849262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
Rubio_Protillo,k141_6708394||full,15610,Yes,9163,17,3,3,Low-quality,Genome-fragment,8.15,HMM-based (lower-bound),41.3,1,NA,Rubio_Protillo_k141_6708394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,11,0,0,FALSE,0,9,0,2,0,0,0
Rubio_Protillo,k141_1558889||full,5915,No,NA,6,0,0,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1558889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo,k141_3277819||full,5616,No,NA,6,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3277819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,1,0,FALSE,0.16666666666666666,5,1,0,0,0,0
Rubio_Protillo,k141_2134845||full,5308,No,NA,2,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2134845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,2,0,0,FALSE,0,1,0,1,0,0,0
Rubio_Protillo,k141_2134986||full,6052,No,NA,4,2,0,Low-quality,Genome-fragment,4.95,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_2134986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,4,0,0,FALSE,0,3,0,1,0,0,0
Rubio_Protillo,k141_4139509||full,13009,No,NA,19,10,1,Low-quality,Genome-fragment,24.73,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_4139509,1103_0,TRUE,vOTU1755,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,917_0,1,FALSE,FALSE,19,1,0,FALSE,0,12,2,4,0,0,1
Rubio_Protillo,k141_4996313||full,5143,No,NA,5,0,2,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_4996313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,5,3,0,FALSE,0,4,0,1,0,0,0
Rubio_Protillo,k141_5275954||full,7552,No,NA,19,1,0,Low-quality,Genome-fragment,4.04,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_5275954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,19,0,0,FALSE,0.05263157894736842,18,1,0,0,0,0
Rubio_Protillo,k141_2986763||full,5325,No,NA,5,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2986763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,4,0,FALSE,0.2,4,1,0,0,0,0
Rubio_Protillo,k141_3849926||full,32581,No,NA,45,18,0,Low-quality,Genome-fragment,47.3,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3849926,2341_0,TRUE,vOTU1718,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1875_0,1,FALSE,FALSE,45,4,1,FALSE,0,32,1,8,2,0,2
Rubio_Protillo,k141_989114||full,7334,No,NA,5,0,0,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Rubio_Protillo_k141_989114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo,k141_2706525||full,5107,No,NA,5,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_2706525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo,k141_1559882||full,19097,No,NA,10,0,8,Not-determined,Genome-fragment,NA,NA,0,1.01,no viral genes detected,Rubio_Protillo_k141_1559882,765_0,TRUE,vOTU1407,Clustered,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,1852_0,2,FALSE,FALSE,10,3,0,FALSE,0,7,0,3,0,0,0
Rubio_Protillo,k141_1844923||full,8003,No,NA,10,0,8,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_1844923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,10,4,0,FALSE,0,8,0,2,0,0,0
Rubio_Protillo,k141_3565071||full,15990,No,NA,7,2,0,Low-quality,Genome-fragment,11.58,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_3565071,326_0,TRUE,vOTU1679,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Kyanoviridae,Unclassified,,2,FALSE,FALSE,7,2,0,FALSE,0,6,1,0,0,0,0
Rubio_Protillo,k141_5277133||full,8215,No,NA,11,6,0,Low-quality,Genome-fragment,12.18,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_5277133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,11,0,0,FALSE,0,6,1,4,0,0,0
Rubio_Protillo,k141_1276511||full,6902,No,NA,7,5,0,Low-quality,Genome-fragment,9.06,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_1276511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,7,0,0,FALSE,0,4,1,1,1,0,0
Rubio_Protillo,k141_6710159||full,6900,No,NA,9,2,0,Low-quality,Genome-fragment,0.74,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_6710159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,9,3,0,FALSE,0,9,0,0,0,0,0
Rubio_Protillo,k141_4140927||full,7804,No,NA,6,0,3,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_4140927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,6,1,1,FALSE,0,6,0,0,0,0,0
Rubio_Protillo,k141_6422918||full,15826,Yes,1744,5,1,3,Low-quality,Genome-fragment,0.78,HMM-based (lower-bound),88.98,1,NA,Rubio_Protillo_k141_6422918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubio_Protillo,k141_416457||full,7933,No,NA,8,0,4,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_416457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,8,3,0,FALSE,0,8,0,0,0,0,0
Rubio_Protillo,k141_6423201||full,5905,No,NA,5,0,1,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_6423201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
Rubio_Protillo,k141_3565696||full,5967,No,NA,7,0,6,Not-determined,Genome-fragment,NA,NA,0,1,no viral genes detected,Rubio_Protillo_k141_3565696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
Rubio_Protillo,k141_5277668||full,8481,No,NA,5,3,0,Low-quality,Genome-fragment,8.49,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_5277668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,5,0,0,FALSE,0,1,1,3,0,0,0
Rubio_Protillo,k141_1845665||full,21695,No,NA,13,2,1,Low-quality,Genome-fragment,11.29,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_1845665,2184_0,TRUE,vOTU1434,Clustered,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,1066_0,1,FALSE,FALSE,13,0,0,FALSE,0,13,0,0,0,0,0
Rubio_Protillo,k141_5851454||full,7199,No,NA,10,1,0,Low-quality,Genome-fragment,7.48,HMM-based (lower-bound),0,1,NA,Rubio_Protillo_k141_5851454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,FALSE,10,1,0,FALSE,0.1,9,1,0,0,0,0
