gene	scaffold	gene_id	gene_description	category	header	subheader	module	auxiliary_score	amg_flags
k141_2973221__full-cat_1_3	k141_2973221__full-cat_1	GH33	GH33 sialidase or neuraminidase (EC 3.2.1.18); trans-sialidase (EC 2.4.1.-); anhydrosialidase (EC 4.2.2.15); Kdo hydrolase (EC 3.2.1.-); 2-keto-3-deoxynononic acid hydrolase / KDNase (EC 3.2.1.-)	carbon utilization	CAZY		Glycoside Hydrolases	2	MF
k141_2996224__full-cat_2_2	k141_2996224__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_2996224__full-cat_2_3	k141_2996224__full-cat_2	GT10	GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)	carbon utilization	CAZY		GlycosylTransferases	3	MF
k141_2996224__full-cat_2_6	k141_2996224__full-cat_2							3	MKF
k141_3010576__full-cat_2_4	k141_3010576__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_3069923__full-cat_2_4	k141_3069923__full-cat_2							3	MKEF
k141_3083705__full-cat_2_3	k141_3083705__full-cat_2							3	MKF
k141_3147401__full-cat_2_2	k141_3147401__full-cat_2	K01992	ABC-2.P; ABC-2 type transport system permease protein	Transporters			ABC-2 type transport system	3	MF
k141_3190812__full-cat_1_3	k141_3190812__full-cat_1							2	MKF
k141_3193585__full-cat_2_3	k141_3193585__full-cat_2	K00161	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	carbon utilization	pyruvate metabolism		Pyruvate oxidation, pyruvate => acetyl-CoA	3	MKTF
k141_3207649__full-cat_1_3	k141_3207649__full-cat_1							2	MKF
k141_3210080__full-cat_2_4	k141_3210080__full-cat_2	M17	Catlytic type: Metallo; any N-terminal amino acid can be released from dipeptides and polypeptides, although there is a preference for leucine; bonds with proline in P1 are not cleaved; maximally active between pH 9 and 9.5	Organic Nitrogen	Peptidase		Aminopeptidases	3	MF
k141_3210080__full-cat_2_5	k141_3210080__full-cat_2							3	MKF
k141_3213644__full-cat_1_9	k141_3213644__full-cat_1	GT30	GT30 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).	carbon utilization	CAZY		GlycosylTransferases	2	MF
k141_3213644__full-cat_1_12	k141_3213644__full-cat_1							2	MK
k141_3243786__full-cat_1_19	k141_3243786__full-cat_1							2	MK
k141_3247586__full-cat_2_6	k141_3247586__full-cat_2							3	MKF
k141_3247586__full-cat_2_14	k141_3247586__full-cat_2							3	MKF
k141_3266781__full-cat_2_3	k141_3266781__full-cat_2	GH78	GH78 alpha-L-rhamnosidase (EC 3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC 3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC 3.2.1.-)	carbon utilization	CAZY	Pectin Oligo Cleavage, Rhamnose Oligo cleavage	Glycoside Hydrolases	3	M
k141_3266781__full-cat_2_3	k141_3266781__full-cat_2	GH116	GH116 beta-glucosidase (EC 3.2.1.21); beta-xylosidase (EC 3.2.1.37); acid beta-glucosidase/beta-glucosylceramidase (EC 3.2.1.45); beta-N-acetylglucosaminidase (EC 3.2.1.52)	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Chitin Oligo Cleavage	Glycoside Hydrolases	3	M
k141_3266781__full-cat_2_4	k141_3266781__full-cat_2							3	MK
k141_3266781__full-cat_2_6	k141_3266781__full-cat_2	K01512	acylphosphatase	carbon utilization	pyruvate metabolism		pyruvate metabolism	3	M
k141_3275580__full-cat_1_8	k141_3275580__full-cat_1	K09883	cobT; cobaltochelatase CobT [EC:6.6.1.2]	MISC	aerobic corrin ring synthesis		Cobalamin biosynthesis, precorrin2 => cobinamide	2	MKF
k141_3304474__full-cat_2_4	k141_3304474__full-cat_2	K01610	phosphoenolpyruvate carboxykinase [EC:4.1.1.32 4.1.1.49] [RN:R00431 R00726 R00341]	carbon utilization	central carbon	glycolysis	Gluconeogenesis, oxaloacetate => fructose-6P	3	MKF
k141_3312495__full-cat_2_6	k141_3312495__full-cat_2							3	MKF
k141_3314198__full-cat_1_6	k141_3314198__full-cat_1	GH109	GH109 alpha-N-acetylgalactosaminidase (EC 3.2.1.49)	carbon utilization	CAZY	Mucin Oligo Cleavage	Glycoside Hydrolases	2	MKF
k141_331423__full-cat_1_6	k141_331423__full-cat_1	K09883	cobT; cobaltochelatase CobT [EC:6.6.1.2]	MISC	aerobic corrin ring synthesis		Cobalamin biosynthesis, precorrin2 => cobinamide	2	MKF
k141_3330018__full-cat_2_25	k141_3330018__full-cat_2	M26	Catlytic type: Metallo; cleaves the heavy chain of human IgA1 at the Pro227-Thr228 bond; tightly associated with the bacterial cell surface	Organic Nitrogen	Peptidase		Endopeptidases	3	M
k141_3330915__full-cat_1_4	k141_3330915__full-cat_1							1	MKF
k141_3432002__full-cat_2_2	k141_3432002__full-cat_2							3	MK
k141_3445125__full-cat_2_4	k141_3445125__full-cat_2							3	MKF
k141_3448797__0_partial-cat_1_2	k141_3448797__0_partial-cat_1	K01785	aldose 1-epimerase [EC:5.1.3.3] [RN:R10619]	carbon utilization	central carbon	glycolysis	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	2	MF
k141_3448797__0_partial-cat_1_2	k141_3448797__0_partial-cat_1	K01785	aldose 1-epimerase	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	Galactose metabolism	2	MF
k141_3448797__0_partial-cat_1_5	k141_3448797__0_partial-cat_1							2	MKF
k141_347985__full-cat_1_12	k141_347985__full-cat_1	K01494	dCTP deaminase [EC:3.5.4.13] [RN:R02325]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	1	M
k141_3493208__full-cat_2_6	k141_3493208__full-cat_2	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	Transporters			ABC-2 type transport system	3	MF
k141_3536538__full-cat_2_3	k141_3536538__full-cat_2							3	MKF
k141_363349__full-cat_2_14	k141_363349__full-cat_2	GT25	GT25 lipopolysaccharide beta-1,4-galactosyltransferase (EC 2.4.1.-); beta-1,3-glucosyltransferase (EC 2.4.1.-); beta-1,2-glucosyltransferase (EC 2.4.1.-); beta-1,2-galactosyltransferase (EC 2.4.1.-); LPS beta-1,4-galactosyltransferase (EC 2.4.1.-); occidiofungin beta-xylosyltransferase (EC 2.4.2.-); UDP-Gal:procollagen beta-galactosyltransferase (EC 2.4.1.50)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_3636352__full-cat_2_2	k141_3636352__full-cat_2							3	MKF
k141_365473__0_partial-cat_1_7	k141_365473__0_partial-cat_1	K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	Transporters			ABC-2 type transport system	2	MF
k141_366898__full-cat_2_6	k141_366898__full-cat_2							3	MKF
k141_3720554__full-cat_2_2	k141_3720554__full-cat_2							3	MKF
k141_3720554__full-cat_2_4	k141_3720554__full-cat_2	K14083	mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250] [RN:R09124]	Energy	C1-methane		Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	3	MF
k141_3739156__full-cat_2_9	k141_3739156__full-cat_2	K00891	shikimate kinase [EC:2.7.1.71] [RN:R02412]	Organic Nitrogen	Amino Acid		Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	2	MT
k141_3739156__full-cat_2_10	k141_3739156__full-cat_2	K01735	3-dehydroquinate synthase [EC:4.2.3.4] [RN:R03083]	Organic Nitrogen	Amino Acid		Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	2	MKT
k141_3740541__full-cat_2_5	k141_3740541__full-cat_2							3	MKF
k141_37475__full-cat_2_5	k141_37475__full-cat_2							3	MK
k141_3756811__full-cat_1_6	k141_3756811__full-cat_1							2	MK
k141_3767793__full-cat_1_3	k141_3767793__full-cat_1							2	MKF
k141_3767793__full-cat_1_5	k141_3767793__full-cat_1	GT73	GT73 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).	carbon utilization	CAZY		GlycosylTransferases	2	MF
k141_3801688__full-cat_2_7	k141_3801688__full-cat_2							3	MKF
k141_3804893__full-cat_2_22	k141_3804893__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	M
k141_3840272__full-cat_1_13	k141_3840272__full-cat_1	K12541	lapB; ATP-binding cassette, subfamily C, bacterial LapB	Transporters			Adhesin protein transport system	2	M
k141_3840272__full-cat_1_14	k141_3840272__full-cat_1	K12542	lapC; membrane fusion protein LapC	Transporters			Adhesin protein transport system	2	M
k141_3840272__full-cat_1_16	k141_3840272__full-cat_1	U69	Self-processing occurs at the Ser846|+|Ala bond.	Organic Nitrogen	Peptidase		Self-processing peptidases	2	M
k141_3840272__full-cat_1_20	k141_3840272__full-cat_1	K01693	imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19] [RN:R03457]	Organic Nitrogen	Amino Acid		Histidine biosynthesis, PRPP => histidine	2	MF
k141_3849926__full-cat_1_24	k141_3849926__full-cat_1							2	MKE
k141_3856006__full-cat_2_4	k141_3856006__full-cat_2	K00558	DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858]	Organic Nitrogen	Amino Acid		Methionine degradation	3	MF
k141_3873350__full-cat_2_3	k141_3873350__full-cat_2							3	MKF
k141_3877866__0_partial-cat_1_4	k141_3877866__0_partial-cat_1							2	MKF
k141_3877866__0_partial-cat_1_6	k141_3877866__0_partial-cat_1							2	MKF
k141_3888045__full-cat_1_43	k141_3888045__full-cat_1	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_3888045__full-cat_1_44	k141_3888045__full-cat_1	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_3891220__full-cat_2_5	k141_3891220__full-cat_2	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	Transporters			Lipopolysaccharide transport system	3	MF
k141_3891220__full-cat_2_6	k141_3891220__full-cat_2							3	MKF
k141_3931340__full-cat_2_4	k141_3931340__full-cat_2	K01784	GALE; UDP-Glc -> UDP-Gal [EC:5.1.3.2]	MISC	Information systems	Nucleotide	Nucleotide sugar biosynthesis, eukaryotes	3	MKF
k141_3931340__full-cat_2_4	k141_3931340__full-cat_2	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291]	carbon utilization	central carbon	glycolysis	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	3	MKF
k141_3931340__full-cat_2_4	k141_3931340__full-cat_2	K01784	UDP-glucose 4-epimerase	carbon utilization (Woodcroft)	sugar utilization (woodcroft)	galactose degradation	Galactose metabolism	3	MKF
k141_3937046__full-cat_1_20	k141_3937046__full-cat_1	K00560	thymidylate synthase [EC:2.1.1.45] [RN:R02101]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	MF
k141_394536__full-cat_1_2	k141_394536__full-cat_1	CBM32	CBM32 Binding to galactose and lactose has been demonstrated for the module of Micromonospora viridifaciens sialidase (PMID: 16239725). Binding to polygalacturonic acid has been shown for a Yersinia member (PMID: 17292916). Binding to LacNAc (beta-D-galactosyl-1,4-beta-D-N-acetylglucosamine) has been shown for an N-acetylglucosaminidase from Clostridium perfingens (PMID: 16990278).	carbon utilization	CAZY		Carbohydrate-Binding Modules	2	MF
k141_396095__full-cat_1_4	k141_396095__full-cat_1	K00798	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	MISC	ADO-CBL synthesis		Cobalamin biosynthesis, cobinamide => cobalamin	2	MKF
k141_396095__full-cat_1_4	k141_396095__full-cat_1	K00798	MMAB, pduO; cob(I)alamin adenosyltransferase [EC:2.5.1.17]	MISC	ADO-CBL synthesis		Cobalamin biosynthesis, cobinamide => cobalamin	2	MKF
k141_396095__full-cat_1_6	k141_396095__full-cat_1							2	MKF
k141_4018278__full-cat_2_8	k141_4018278__full-cat_2	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23] [RN:R00965]	MISC	Information systems	Nucleotide	Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP	3	MF
k141_4019112__full-cat_2_12	k141_4019112__full-cat_2							3	MKF
k141_4057858__full-cat_2_9	k141_4057858__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	3	MKF
k141_406526__full-cat_1_4	k141_406526__full-cat_1							2	MKF
k141_4099177__full-cat_1_5	k141_4099177__full-cat_1							2	MKF
k141_4138527__full-cat_2_2	k141_4138527__full-cat_2	K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9] [RN:R01655 R01220]	Energy	C1		Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	3	MKF
k141_4140927__full-cat_2_3	k141_4140927__full-cat_2							3	MKF
k141_4170005__full-cat_2_4	k141_4170005__full-cat_2	K10107	ABC-2.CPSE.P1; capsular polysaccharide transport system permease protein	Transporters			Capsular polysaccharide transport system	3	MF
k141_4185813__full-cat_2_6	k141_4185813__full-cat_2							3	MKF
k141_4209579__full-cat_1_36	k141_4209579__full-cat_1							1	MK
k141_4241014__full-cat_1_7	k141_4241014__full-cat_1							2	MKF
k141_4247778__full-cat_2_6	k141_4247778__full-cat_2							3	MKF
k141_4272600__full-cat_1_3	k141_4272600__full-cat_1							2	MKF
k141_4272600__full-cat_1_4	k141_4272600__full-cat_1	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	2	MKF
k141_4272600__full-cat_1_4	k141_4272600__full-cat_1	GT5	GT5 UDP-Glc: glycogen glucosyltransferase (EC 2.4.1.11); ADP-Glc: starch glucosyltransferase (EC 2.4.1.21); NDP-Glc: starch glucosyltransferase (EC 2.4.1.242); UDP-Glc: alpha-1,3-glucan synthase (EC 2.4.1.183) UDP-Glc: alpha-1,4-glucan synthase (EC 2.4.1.-)	carbon utilization	CAZY		GlycosylTransferases	2	MKF
k141_4272600__full-cat_1_6	k141_4272600__full-cat_1							2	MK
k141_4272867__0_partial-cat_1_4	k141_4272867__0_partial-cat_1							2	MKF
k141_4288423__full-cat_2_4	k141_4288423__full-cat_2							3	MKF
k141_4289628__full-cat_1_7	k141_4289628__full-cat_1	CBM57	CBM57 Created from reading Schallus et al (2008) Mol Biol Cell. 19:3404-3414 [PMID: 18524852] and finding related domains attached to various glycosidases.	carbon utilization	CAZY		Carbohydrate-Binding Modules	1	M
k141_4289869__full-cat_2_2	k141_4289869__full-cat_2	K02274	coxA; cytochrome c oxidase subunit I [EC:1.9.3.1]	Energy	Oxygen		Cytochrome c oxidase, prokaryotes	3	MF
k141_4306000__full-cat_1_7	k141_4306000__full-cat_1	GH16	GH16 xyloglucan:xyloglucosyltransferase (EC 2.4.1.207); keratan-sulfate endo-1,4-beta-galactosidase (EC 3.2.1.103); endo-1,3-beta-glucanase / laminarinase (EC 3.2.1.39); endo-1,3(4)-beta-glucanase (EC 3.2.1.6); licheninase (EC 3.2.1.73); beta-agarase (EC 3.2.1.81); kappa;-carrageenase (EC 3.2.1.83); xyloglucanase (EC 3.2.1.151); endo-beta-1,3-galactanase (EC 3.2.1.181); [retaining] beta-porphyranase (EC 3.2.1.178); hyaluronidase (EC 3.2.1.35); endo-beta-1,4-galactosidase (EC 3.2.1.-); chitin beta-1,6-glucanosyltransferase (EC 2.4.1.-); beta-transglycosidase (EC 2.4.1.-); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-galactanase (EC 3.2.1.181)	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Oligo Cleavage (Hemicellulose), Sulf-Polysachharides Backbone Cleavage	Glycoside Hydrolases	2	MKEF
k141_432062__full-cat_2_4	k141_432062__full-cat_2	K01760	cystathionine beta-lyase [EC:4.4.1.8] [RN:R01286]	Organic Nitrogen	Amino Acid		Methionine biosynthesis, apartate => homoserine => methionine	3	MKF
k141_4333439__full-cat_1_50	k141_4333439__full-cat_1							2	MK
k141_433557__full-cat_1_10	k141_433557__full-cat_1							2	MKF
k141_4336631__full-cat_1_5	k141_4336631__full-cat_1	M19	Catlytic type: Metallo; cleaves dipeptides and beta-lactams; cleaves dipeptides with D-amino acids in the P1 position; often membrane localized	Organic Nitrogen	Peptidase		Dipeptidases	2	M
k141_4349920__full-cat_2_4	k141_4349920__full-cat_2	GT2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	carbon utilization	CAZY		GlycosylTransferases	1	MF
k141_4349920__full-cat_2_5	k141_4349920__full-cat_2							1	MK
k141_4349920__full-cat_2_7	k141_4349920__full-cat_2	GT2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	carbon utilization	CAZY		GlycosylTransferases	1	M
k141_4349920__full-cat_2_12	k141_4349920__full-cat_2	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	carbon utilization	CAZY		GlycosylTransferases	2	MKF
k141_4351077__full-cat_1_8	k141_4351077__full-cat_1	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]	Transporters			Iron complex transport system	2	MF
k141_4351077__full-cat_1_9	k141_4351077__full-cat_1	K02015	ABC.FEV.P; iron complex transport system permease protein	Transporters			Iron complex transport system	2	MF
k141_4351077__full-cat_1_11	k141_4351077__full-cat_1	I39	interact with endopeptidases regardless of catalytic type	Organic Nitrogen	Peptidase		Mammalian alpha-macroglobulin and other large homologous proteins that interact with endopeptidases regardless of catalytic type	2	MF
k141_4376660__full-cat_1_80	k141_4376660__full-cat_1							2	MKE
k141_4376660__full-cat_1_81	k141_4376660__full-cat_1	K01520	dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100]	MISC	Information systems	Nucleotide	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	2	M
k141_4377089__full-cat_2_4	k141_4377089__full-cat_2							3	MKF
