	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with unknown function	Viral genes with host benefits	Viral replication genes	Viral structure genes	Viral genes with viral benefits
k141_246240__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_249107__full-cat_2	2	False	False	15	2	2	False	0.13333333333333333	11	1.0	3.0	0.0	0.0	0.0
k141_25193322__full-cat_2	2	False	False	6	1	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_25195539__full-cat_1	1	False	False	7	0	0	False	0.0	5	0.0	0.0	2.0	0.0	0.0
k141_25198600__full-cat_2	2	False	False	10	3	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_25205187__full-cat_1	1	False	False	7	2	0	False	0.0	5	0.0	0.0	2.0	0.0	0.0
k141_25208583__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_25214858__full-cat_2	2	False	False	9	2	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_25225329__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_25231100__full-cat_2	2	False	False	22	4	0	False	0.0	19	0.0	2.0	0.0	1.0	0.0
k141_25240654__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_25241177__full-cat_1	1	False	False	13	0	0	False	0.0	10	1.0	1.0	1.0	0.0	0.0
k141_25242725__full-cat_1	1	False	False	39	1	0	False	0.02564102564102564	37	0.0	2.0	0.0	0.0	0.0
k141_25243528__full-cat_2	2	False	False	11	5	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
k141_25245273__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_25252357__full-cat_2	2	False	False	3	1	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_25261791__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_25263441__full-cat_1	1	False	False	11	0	0	False	0.09090909090909091	9	1.0	1.0	0.0	0.0	0.0
k141_25271431__full-cat_2	2	False	False	4	3	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_25274475__full-cat_2	2	False	False	6	0	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_25274591__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_25278438__full-cat_2	2	False	False	10	5	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_25290355__full-cat_2	2	False	False	8	1	0	False	0.125	6	1.0	1.0	0.0	0.0	0.0
k141_25294383__full-cat_2	2	False	False	4	1	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_25303333__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_25315789__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_25329652__full-cat_1	1	False	False	16	1	0	False	0.0	13	1.0	1.0	1.0	0.0	0.0
k141_25330628__full-cat_2	2	False	False	10	4	0	False	0.0	8	2.0	0.0	0.0	0.0	0.0
k141_25337527__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_25340528__full-cat_2	2	False	False	9	2	0	False	0.1111111111111111	7	0.0	2.0	0.0	0.0	0.0
k141_25349394__full-cat_2	2	False	False	6	0	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_25353005__full-cat_2	2	False	False	3	2	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_25358145__full-cat_2	2	False	False	4	1	0	False	0.0	3	0.0	1.0	0.0	0.0	0.0
k141_25363361__full-cat_2	2	False	False	10	1	0	False	0.1	9	0.0	1.0	0.0	0.0	0.0
k141_25363378__full-cat_1	1	False	False	38	0	1	False	0.02631578947368421	29	4.0	2.0	1.0	2.0	0.0
k141_25385760__full-cat_1	1	False	False	10	2	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_25391628__full-cat_1	1	False	False	7	4	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_25404133__full-cat_1	1	False	False	16	0	0	False	0.0625	8	3.0	4.0	1.0	0.0	0.0
k141_25406719__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_25407389__full-cat_1	1	False	False	9	2	0	False	0.0	7	1.0	1.0	0.0	0.0	0.0
k141_25416794__full-cat_2	2	False	False	18	0	1	False	0.05555555555555555	15	0.0	2.0	1.0	0.0	0.0
k141_25427053__full-cat_1	1	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_258372__full-cat_2	2	False	False	9	3	1	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_261440__full-cat_2	2	False	False	7	3	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_26583339__full-cat_2	2	False	False	8	0	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_26587455__full-cat_2	2	False	False	15	0	0	False	0.0	14	1.0	0.0	0.0	0.0	0.0
k141_26592598__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_26594874__full-cat_2	2	False	False	6	1	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_26597783__full-cat_2	2	False	False	9	2	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_26601341__full-cat_2	2	False	False	5	1	0	False	0.0	3	1.0	1.0	0.0	0.0	0.0
k141_26602438__full-cat_2	2	False	False	9	0	0	False	0.0	6	3.0	0.0	0.0	0.0	0.0
k141_26621969__full-cat_2	2	False	False	10	4	2	False	0.1	9	0.0	1.0	0.0	0.0	0.0
k141_26628830__full-cat_2	2	False	False	10	1	0	False	0.0	9	0.0	1.0	0.0	0.0	0.0
k141_26644700__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_26652217__full-cat_1	1	False	False	45	0	0	False	0.044444444444444446	38	1.0	5.0	0.0	0.0	1.0
k141_26652444__full-cat_1	1	False	False	12	0	0	False	0.0	9	0.0	2.0	0.0	1.0	0.0
k141_26662004__full-cat_2	2	False	False	7	2	0	False	0.0	6	0.0	0.0	0.0	0.0	1.0
k141_26662215__full-cat_2	2	False	False	9	3	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_26676022__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_26682867__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_26687575__full-cat_2	2	False	False	5	2	0	False	0.0	4	0.0	1.0	0.0	0.0	0.0
k141_26689036__full-cat_1	1	False	False	54	0	2	False	0.0	47	3.0	2.0	2.0	0.0	0.0
k141_26689806__full-cat_2	2	False	False	11	0	0	False	0.0	8	2.0	1.0	0.0	0.0	0.0
k141_26692735__full-cat_2	2	False	False	8	0	2	False	0.25	5	1.0	2.0	0.0	0.0	0.0
k141_26696195__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_26697379__full-cat_1	1	False	False	16	1	0	False	0.0	8	6.0	0.0	2.0	0.0	0.0
k141_26698930__full-cat_2	2	False	False	14	0	0	False	0.0	14	0.0	0.0	0.0	0.0	0.0
k141_26700927__full-cat_2	2	False	False	21	0	0	False	0.0	20	1.0	0.0	0.0	0.0	0.0
k141_26703029__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_26714478__full-cat_1	1	False	False	8	2	1	False	0.125	7	0.0	1.0	0.0	0.0	0.0
k141_26714730__full-cat_2	2	False	False	10	3	1	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_26732681__full-cat_2	2	False	False	30	2	0	False	0.0	29	1.0	0.0	0.0	0.0	0.0
k141_26742619__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_26748444__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_26749199__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_26761781__full-cat_1	1	False	False	22	1	0	False	0.0	22	0.0	0.0	0.0	0.0	0.0
k141_26766229__full-cat_2	2	False	False	6	1	1	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_26768571__full-cat_2	2	False	False	16	0	0	False	0.0	12	4.0	0.0	0.0	0.0	0.0
k141_26770018__full-cat_2	2	False	False	8	2	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_26782377__full-cat_2	2	False	False	9	3	0	True	0.0	8	0.0	1.0	0.0	0.0	0.0
k141_26792739__full-cat_1	1	False	False	7	2	1	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_26799907__full-cat_2	2	False	False	5	2	0	False	0.4	3	0.0	2.0	0.0	0.0	0.0
k141_26800723__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_26801954__full-cat_2	2	False	False	8	3	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
k141_26805033__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_26809420__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_26813606__full-cat_2	2	False	False	14	3	0	False	0.0	11	3.0	0.0	0.0	0.0	0.0
k141_26822374__full-cat_2	2	False	False	28	5	0	False	0.03571428571428571	25	1.0	2.0	0.0	0.0	0.0
k141_268931__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_270496__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_27982066__full-cat_2	2	False	False	8	0	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_27985416__full-cat_2	2	False	False	5	1	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_28002445__full-cat_2	2	False	False	7	4	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_28003065__full-cat_2	2	False	False	11	1	0	False	0.0	11	0.0	0.0	0.0	0.0	0.0
k141_28004676__full-cat_2	2	False	False	5	2	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_28004763__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_28005072__full-cat_2	2	False	False	9	0	0	True	0.0	7	1.0	1.0	0.0	0.0	0.0
k141_28009321__full-cat_2	2	False	False	9	0	0	False	0.0	9	0.0	0.0	0.0	0.0	0.0
k141_28011832__full-cat_2	2	False	False	13	2	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
k141_28013022__full-cat_2	2	False	False	4	0	0	False	0.0	2	2.0	0.0	0.0	0.0	0.0
k141_28021769__full-cat_1	1	False	False	16	0	0	False	0.0	14	2.0	0.0	0.0	0.0	0.0
k141_28023522__full-cat_2	2	False	False	3	0	0	True	0.3333333333333333	1	1.0	1.0	0.0	0.0	0.0
k141_28027698__full-cat_1	1	False	False	13	0	0	False	0.0	13	0.0	0.0	0.0	0.0	0.0
k141_28039149__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_28039297__full-cat_1	1	False	False	14	0	0	False	0.07142857142857142	13	0.0	1.0	0.0	0.0	0.0
k141_28054766__full-cat_1	1	False	False	19	6	2	False	0.05263157894736842	16	1.0	2.0	0.0	0.0	0.0
k141_28073732__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_28076171__full-cat_2	2	False	False	8	2	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
k141_28077856__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_28078739__full-cat_1	1	False	False	19	3	0	False	0.0	15	1.0	3.0	0.0	0.0	0.0
k141_28080748__full-cat_2	2	False	False	14	0	0	False	0.0	14	0.0	0.0	0.0	0.0	0.0
k141_28092648__full-cat_2	2	False	False	6	2	1	False	0.16666666666666666	4	1.0	1.0	0.0	0.0	0.0
k141_28092822__full-cat_2	2	False	False	6	2	0	True	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_28096498__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_28102423__full-cat_2	2	False	False	5	0	1	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_28121293__full-cat_2	2	False	False	5	2	0	False	0.4	3	0.0	2.0	0.0	0.0	0.0
k141_28124905__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_28132011__full-cat_2	2	False	False	3	1	0	False	0.0	2	0.0	1.0	0.0	0.0	0.0
k141_28134802__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_28135110__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_28155382__full-cat_2	2	False	False	8	0	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_28160311__full-cat_2	2	False	False	9	4	0	False	0.0	8	0.0	0.0	0.0	0.0	1.0
k141_28164318__full-cat_2	2	False	False	8	3	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
k141_28168232__full-cat_2	2	False	False	8	3	0	False	0.0	7	1.0	0.0	0.0	0.0	0.0
k141_28169263__full-cat_2	2	False	False	6	1	0	False	0.0	5	0.0	1.0	0.0	0.0	0.0
k141_28180128__full-cat_1	1	False	False	9	3	0	False	0.0	8	1.0	0.0	0.0	0.0	0.0
k141_28181820__full-cat_1	1	False	False	10	1	0	False	0.0	9	0.0	1.0	0.0	0.0	0.0
k141_28183884__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_28187576__full-cat_2	2	False	False	6	3	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_28190194__full-cat_1	1	False	False	6	4	0	False	0.0	5	0.0	1.0	0.0	0.0	0.0
k141_29360840__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_29367950__full-cat_2	2	False	False	6	2	0	False	0.0	5	0.0	1.0	0.0	0.0	0.0
k141_29370793__full-cat_1	1	False	False	8	0	0	False	0.0	6	1.0	0.0	1.0	0.0	0.0
k141_29372387__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_29379692__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	4	0.0	2.0	0.0	0.0	0.0
k141_29380054__full-cat_2	2	False	False	10	3	0	False	0.0	9	0.0	0.0	1.0	0.0	0.0
k141_29392926__full-cat_1	1	False	False	6	2	0	False	0.0	5	0.0	0.0	1.0	0.0	0.0
k141_29404955__full-cat_1	1	False	False	15	1	0	False	0.0	14	1.0	0.0	0.0	0.0	0.0
k141_29406706__full-cat_1	1	False	False	10	3	0	False	0.1	9	0.0	1.0	0.0	0.0	0.0
k141_29422170__full-cat_2	2	False	False	8	2	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_29434092__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_29444652__full-cat_2	2	False	False	8	2	0	False	0.25	6	0.0	2.0	0.0	0.0	0.0
k141_29446640__full-cat_2	2	False	False	12	4	0	False	0.0	12	0.0	0.0	0.0	0.0	0.0
k141_29455504__full-cat_1	1	False	False	37	3	0	False	0.02702702702702703	21	11.0	4.0	1.0	0.0	0.0
k141_29459881__full-cat_2	2	False	False	6	1	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_29461538__full-cat_2	2	False	False	5	3	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_29467881__full-cat_2	2	False	False	4	3	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
k141_29490045__full-cat_1	1	False	False	10	1	0	False	0.0	8	2.0	0.0	0.0	0.0	0.0
k141_29507515__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_29514417__full-cat_2	2	False	False	9	0	0	False	0.0	7	1.0	0.0	1.0	0.0	0.0
k141_29515503__full-cat_2	2	False	False	4	0	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_29517505__full-cat_2	2	False	False	5	0	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_29527450__full-cat_2	2	False	False	9	5	0	False	0.0	8	0.0	1.0	0.0	0.0	0.0
k141_29529269__full-cat_2	2	False	False	18	5	5	False	0.05555555555555555	16	1.0	1.0	0.0	0.0	0.0
k141_29536096__full-cat_2	2	False	False	18	1	0	False	0.0	16	2.0	0.0	0.0	0.0	0.0
k141_29538023__full-cat_2	2	False	False	8	5	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
k141_29545655__full-cat_2	2	False	False	9	3	0	False	0.0	7	0.0	0.0	2.0	0.0	0.0
k141_29553130__full-cat_2	2	False	False	3	2	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_29561459__full-cat_2	2	False	False	8	0	0	False	0.0	7	0.0	1.0	0.0	0.0	0.0
k141_29571097__full-cat_2	2	False	False	5	3	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_29580777__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_29588673__full-cat_2	2	False	False	7	1	0	False	0.0	6	1.0	0.0	0.0	0.0	0.0
k141_2973109__full-cat_2	2	False	False	7	5	0	False	0.14285714285714285	6	0.0	1.0	0.0	0.0	0.0
k141_2973513__full-cat_2	2	False	False	7	0	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_2977205__full-cat_2	2	False	False	15	9	0	False	0.0	13	1.0	1.0	0.0	0.0	0.0
k141_2977315__full-cat_1	1	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_2982686__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_2985614__full-cat_2	2	False	False	25	2	0	False	0.12	19	3.0	3.0	0.0	0.0	0.0
k141_2989462__full-cat_1	1	False	False	23	6	0	False	0.13043478260869565	16	2.0	5.0	0.0	0.0	0.0
k141_299489__full-cat_1	1	False	False	43	4	0	False	0.0	36	6.0	0.0	0.0	1.0	0.0
k141_2998279__full-cat_2	2	False	False	4	0	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
k141_2998928__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_3002757__full-cat_2	2	False	False	8	1	0	False	0.0	6	0.0	2.0	0.0	0.0	0.0
k141_3007181__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_3007211__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_3009656__full-cat_2	2	False	False	4	0	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_3013460__full-cat_2	2	False	False	10	4	1	False	0.3	7	0.0	3.0	0.0	0.0	0.0
k141_3023330__full-cat_2	2	False	False	3	0	0	False	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_303099__full-cat_2	2	False	False	8	4	0	False	0.125	7	0.0	1.0	0.0	0.0	0.0
k141_3031448__full-cat_2	2	False	False	9	1	0	False	0.0	7	2.0	0.0	0.0	0.0	0.0
k141_3035263__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	1	1.0	1.0	0.0	0.0	0.0
k141_3037062__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_3042102__full-cat_2	2	False	False	15	0	1	False	0.0	14	0.0	1.0	0.0	0.0	0.0
k141_3045925__full-cat_2	2	False	False	6	0	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_3046138__full-cat_2	2	False	False	5	0	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_3049466__full-cat_2	2	False	False	6	2	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_3049941__full-cat_1	1	False	False	4	0	0	False	0.0	2	2.0	0.0	0.0	0.0	0.0
k141_3053013__full-cat_2	2	False	False	9	0	0	False	0.0	8	1.0	0.0	0.0	0.0	0.0
k141_3059019__full-cat_1	1	False	False	20	1	0	False	0.0	18	0.0	2.0	0.0	0.0	0.0
k141_3059632__full-cat_2	2	False	False	16	4	2	False	0.125	12	2.0	2.0	0.0	0.0	0.0
k141_3062063__full-cat_2	2	False	False	5	2	0	True	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_3069936__full-cat_2	2	False	False	9	4	0	False	0.0	8	0.0	0.0	0.0	0.0	1.0
k141_3072029__full-cat_2	2	False	False	8	3	0	False	0.0	8	0.0	0.0	0.0	0.0	0.0
k141_30752401__full-cat_2	2	False	False	6	1	0	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
k141_30770843__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	3	1.0	2.0	0.0	0.0	0.0
k141_30772867__full-cat_2	2	False	False	3	1	0	False	0.0	2	0.0	1.0	0.0	0.0	0.0
k141_30778993__full-cat_1	1	False	False	10	0	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_30785444__full-cat_1	1	False	False	8	0	0	False	0.0	6	2.0	0.0	0.0	0.0	0.0
k141_30786200__full-cat_2	2	False	False	11	0	0	False	0.18181818181818182	7	1.0	3.0	0.0	0.0	0.0
k141_30788295__full-cat_2	2	False	False	25	2	0	False	0.04	23	0.0	2.0	0.0	0.0	0.0
k141_30789095__full-cat_2	2	False	False	5	1	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
k141_30795476__full-cat_2	2	False	False	5	0	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_3079959__full-cat_2	2	False	False	4	2	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_30803849__full-cat_2	2	False	False	4	2	0	False	0.0	3	1.0	0.0	0.0	0.0	0.0
k141_30804678__full-cat_2	2	False	False	5	0	0	False	0.2	4	0.0	1.0	0.0	0.0	0.0
k141_30805225__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_30807527__full-cat_2	2	False	False	10	0	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_30812291__full-cat_1	1	False	False	54	4	0	False	0.0	45	4.0	2.0	2.0	1.0	0.0
k141_30813494__full-cat_1	1	False	False	10	0	0	False	0.0	7	2.0	1.0	0.0	0.0	0.0
k141_30816422__full-cat_2	2	False	False	7	2	0	False	0.14285714285714285	5	0.0	2.0	0.0	0.0	0.0
k141_30820608__full-cat_2	2	False	False	7	6	0	False	0.14285714285714285	5	1.0	1.0	0.0	0.0	0.0
k141_30830971__full-cat_2	2	False	False	6	3	0	False	0.0	5	1.0	0.0	0.0	0.0	0.0
k141_30832655__full-cat_2	2	False	False	4	2	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_30839544__full-cat_1	1	False	False	9	2	1	False	0.1111111111111111	8	0.0	1.0	0.0	0.0	0.0
k141_3083961__full-cat_1	1	False	False	10	0	0	False	0.0	9	1.0	0.0	0.0	0.0	0.0
k141_30851541__full-cat_2	2	False	False	6	4	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_30854839__full-cat_1	1	False	False	14	0	0	False	0.0	12	1.0	0.0	1.0	0.0	0.0
k141_30861869__full-cat_1	1	False	False	19	0	0	False	0.0	16	1.0	0.0	1.0	1.0	0.0
k141_30863640__full-cat_2	2	False	False	4	0	0	False	0.25	3	0.0	1.0	0.0	0.0	0.0
k141_30870762__full-cat_2	2	False	False	26	5	1	False	0.0	26	0.0	0.0	0.0	0.0	0.0
k141_30876856__full-cat_2	2	False	False	6	0	0	False	0.0	4	0.0	1.0	1.0	0.0	0.0
k141_30886170__full-cat_2	2	False	False	5	1	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_30887112__full-cat_2	2	False	False	7	2	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_30890613__full-cat_1	1	False	False	28	0	0	False	0.0	18	8.0	2.0	0.0	0.0	0.0
k141_3089342__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_30894390__full-cat_2	2	False	False	7	1	0	False	0.0	7	0.0	0.0	0.0	0.0	0.0
k141_3092238__full-cat_2	2	False	False	8	2	0	False	0.0	7	0.0	1.0	0.0	0.0	0.0
k141_30928698__full-cat_2	2	False	False	6	1	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_30933673__full-cat_2	2	False	False	13	0	0	False	0.0	6	7.0	0.0	0.0	0.0	0.0
k141_30934760__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_30937100__full-cat_1	1	False	False	30	12	1	False	0.0	27	1.0	1.0	0.0	1.0	0.0
k141_30953705__full-cat_2	2	False	False	14	2	0	False	0.0	13	1.0	0.0	0.0	0.0	0.0
k141_30969540__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_30982557__full-cat_1	1	False	False	24	4	0	False	0.0	12	5.0	5.0	1.0	1.0	0.0
k141_3100674__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_3108496__full-cat_1	1	False	False	3	1	0	False	0.0	2	0.0	0.0	0.0	1.0	0.0
k141_3110172__full-cat_1	1	False	False	31	2	0	False	0.0	25	5.0	0.0	1.0	0.0	0.0
k141_3121808__full-cat_2	2	False	False	8	2	0	False	0.125	6	1.0	1.0	0.0	0.0	0.0
k141_3130665__full-cat_2	2	False	False	5	1	1	False	0.8	1	0.0	4.0	0.0	0.0	0.0
k141_3138429__full-cat_2	2	False	False	9	1	0	False	0.0	8	1.0	0.0	0.0	0.0	0.0
k141_3144350__full-cat_2	2	False	False	6	2	0	False	0.3333333333333333	4	0.0	2.0	0.0	0.0	0.0
k141_3146896__full-cat_2	2	False	False	5	2	0	False	0.0	5	0.0	0.0	0.0	0.0	0.0
k141_3151143__full-cat_2	2	False	False	4	1	0	False	0.0	4	0.0	0.0	0.0	0.0	0.0
k141_3151168__full-cat_1	1	False	False	6	3	0	False	0.16666666666666666	4	0.0	2.0	0.0	0.0	0.0
k141_316877__full-cat_2	2	False	False	8	2	1	False	0.5	4	0.0	4.0	0.0	0.0	0.0
k141_3174156__full-cat_2	2	False	False	6	3	0	False	0.0	6	0.0	0.0	0.0	0.0	0.0
k141_3180826__full-cat_2	2	False	False	3	0	0	True	0.0	3	0.0	0.0	0.0	0.0	0.0
k141_3188048__full-cat_1	1	False	False	20	6	2	False	0.1	18	0.0	2.0	0.0	0.0	0.0
k141_3193963__full-cat_2	2	False	False	9	3	0	False	0.2222222222222222	7	0.0	2.0	0.0	0.0	0.0
k141_3203066__full-cat_2	2	False	False	10	0	0	False	0.0	10	0.0	0.0	0.0	0.0	0.0
k141_320478__full-cat_1	1	False	False	18	0	0	False	0.05555555555555555	16	1.0	1.0	0.0	0.0	0.0
k141_3212264__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5	0.0	1.0	0.0	0.0	0.0
k141_32135182__full-cat_1	1	False	False	7	0	0	False	0.0	4	1.0	1.0	1.0	0.0	0.0
k141_32142953__full-cat_2	2	False	False	5	3	0	False	0.0	4	1.0	0.0	0.0	0.0	0.0
