	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with host benefits	Viral genes with unknown function	Viral replication genes	Viral genes with viral benefits	Viral structure genes
c_000000471441__full-cat_2	2	False	False	14	3	1	False	0.14285714285714285	12.0	2.0	0.0	0.0	0.0	0.0
c_000000471989__full-cat_1	1	False	False	47	8	3	False	0.0851063829787234	37.0	6.0	4.0	0.0	0.0	0.0
c_000000472759__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	6.0	1.0	2.0	0.0	0.0	0.0
c_000000473277__full-cat_2	2	False	False	5	3	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000000475036__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000475758__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000478210__full-cat_2	2	False	False	3	2	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
c_000000480107__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000480235__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000480265__full-cat_2	2	False	False	9	1	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000481034__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000481794__full-cat_1	1	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000483634__full-cat_2	2	False	False	11	3	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000484095__full-cat_2	2	False	False	4	0	0	False	0.0	2.0	0.0	2.0	0.0	0.0	0.0
c_000000485992__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000486590__full-cat_1	1	False	False	106	1	5	False	0.018867924528301886	76.0	4.0	25.0	0.0	0.0	1.0
c_000000487664__full-cat_2	2	False	False	6	2	0	False	0.0	4.0	1.0	1.0	0.0	0.0	0.0
c_000000487985__full-cat_2	2	False	False	16	1	0	False	0.0	9.0	1.0	6.0	0.0	0.0	0.0
c_000000489152__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
c_000000489873__full-cat_2	2	False	False	7	1	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
c_000000491749__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000492773__full-cat_1	1	False	False	28	3	0	False	0.0	17.0	4.0	3.0	1.0	0.0	3.0
c_000000492826__full-cat_2	2	False	False	10	4	0	False	0.1	9.0	1.0	0.0	0.0	0.0	0.0
c_000000494094__full-cat_2	2	False	False	11	4	0	False	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
c_000000494532__full-cat_1	1	False	False	8	3	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
c_000000495048__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
c_000000495131__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000495370__full-cat_2	2	False	False	8	4	1	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000497266__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	1.0	1.0	5.0	0.0	0.0	0.0
c_000000497817__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000497981__full-cat_2	2	False	False	8	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000498036__full-cat_1	1	False	False	9	1	1	False	0.0	7.0	0.0	2.0	0.0	0.0	0.0
c_000000498784__full-cat_2	2	False	False	5	2	0	False	0.6	2.0	3.0	0.0	0.0	0.0	0.0
c_000000500751__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000501348__full-cat_2	2	False	False	10	0	1	False	0.0	4.0	0.0	6.0	0.0	0.0	0.0
c_000000502230__full-cat_2	2	False	False	12	6	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
c_000000502476__full-cat_2	2	False	False	13	6	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
c_000000503948__full-cat_2	2	False	False	5	0	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
c_000000504227__full-cat_2	2	False	False	11	7	0	False	0.0	10.0	1.0	0.0	0.0	0.0	0.0
c_000000506521__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000507251__full-cat_1	1	False	False	21	2	0	False	0.0	19.0	0.0	2.0	0.0	0.0	0.0
c_000000507355__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000509389__full-cat_2	2	False	False	7	2	0	True	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000510856__full-cat_2	2	False	False	18	0	0	False	0.0	14.0	0.0	4.0	0.0	0.0	0.0
c_000000513668__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
c_000000514538__full-cat_2	2	False	False	18	0	0	False	0.0	17.0	0.0	1.0	0.0	0.0	0.0
c_000000514717__full-cat_1	1	False	False	10	5	0	False	0.1	7.0	1.0	1.0	1.0	0.0	0.0
c_000000515796__full-cat_2	2	False	False	4	1	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
c_000000515846__full-cat_2	2	False	False	9	2	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000517863__full-cat_1	1	False	False	7	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	1.0
c_000000518665__full-cat_2	2	False	False	6	5	0	False	0.0	5.0	0.0	0.0	1.0	0.0	0.0
c_000000520085__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000521332__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
c_000000524178__full-cat_2	2	False	False	7	4	2	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000525581__full-cat_2	2	False	False	19	0	0	False	0.0	12.0	3.0	4.0	0.0	0.0	0.0
c_000000527325__full-cat_2	2	False	False	7	4	0	False	0.0	5.0	0.0	2.0	0.0	0.0	0.0
c_000000527816__full-cat_2	2	False	False	30	13	0	False	0.1	24.0	3.0	3.0	0.0	0.0	0.0
c_000000528165__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000532140__full-cat_1	1	False	False	17	0	0	False	0.058823529411764705	10.0	3.0	2.0	1.0	1.0	0.0
c_000000532943__full_1-cat_1	1	False	False	15	0	0	False	0.0	6.0	3.0	5.0	0.0	0.0	1.0
c_000000533736__full-cat_2	2	False	False	14	4	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
c_000000533911__full-cat_1	1	False	False	5	0	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
c_000000535500__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000536048__full-cat_2	2	False	False	30	8	1	True	0.0	29.0	0.0	1.0	0.0	0.0	0.0
c_000000536179__full-cat_2	2	False	False	9	6	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000539459__full-cat_2	2	False	False	6	4	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000540030__full-cat_2	2	False	False	12	1	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
c_000000540300__full-cat_2	2	False	False	10	5	2	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000542335__full-cat_1	1	False	False	30	7	4	True	0.23333333333333334	22.0	7.0	1.0	0.0	0.0	0.0
c_000000542366__full-cat_2	2	False	False	10	5	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000545927__full-cat_2	2	False	False	7	0	0	False	0.0	4.0	1.0	0.0	0.0	0.0	2.0
c_000000546002__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000547252__full-cat_2	2	False	False	6	4	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000547723__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000548912__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000549398__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000554389__full-cat_2	2	False	False	11	1	0	False	0.0	8.0	0.0	3.0	0.0	0.0	0.0
c_000000555749__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000555862__full-cat_2	2	False	False	9	1	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
c_000000557721__full-cat_2	2	False	False	9	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	1.0
c_000000557925__full-cat_2	2	False	False	23	13	3	False	0.08695652173913043	21.0	2.0	0.0	0.0	0.0	0.0
c_000000558691__full-cat_2	2	False	False	12	2	0	False	0.08333333333333333	11.0	1.0	0.0	0.0	0.0	0.0
c_000000558820__full-cat_1	1	False	False	7	0	1	False	0.14285714285714285	4.0	1.0	1.0	0.0	0.0	1.0
c_000000559073__full-cat_2	2	False	False	19	6	0	False	0.0	19.0	0.0	0.0	0.0	0.0	0.0
c_000000559360__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000559372__full-cat_2	2	False	False	18	7	0	False	0.0	16.0	0.0	1.0	1.0	0.0	0.0
c_000000560818__full-cat_2	2	False	False	13	2	0	False	0.0	10.0	0.0	3.0	0.0	0.0	0.0
c_000000561665__full-cat_1	1	False	False	13	0	0	False	0.0	7.0	2.0	2.0	0.0	0.0	2.0
c_000000563404__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000564238__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000564346__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
c_000000566525__full-cat_2	2	False	False	7	3	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
c_000000567223__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
c_000000568477__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000000569358__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000570028__full-cat_2	2	False	False	7	0	2	False	0.14285714285714285	5.0	1.0	1.0	0.0	0.0	0.0
c_000000570309__full-cat_2	2	False	False	10	0	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000574521__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000576956__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000577345__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000580921__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000582111__full-cat_2	2	False	False	11	4	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000582937__full-cat_2	2	False	False	10	0	0	False	0.0	6.0	2.0	1.0	1.0	0.0	0.0
c_000000582973__full-cat_2	2	False	False	14	3	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
c_000000585101__full-cat_2	2	False	False	5	4	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000585580__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c_000000585595__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
c_000000585994__full-cat_2	2	False	False	5	2	0	False	0.2	3.0	2.0	0.0	0.0	0.0	0.0
c_000000588529__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000589741__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000590428__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000590865__full-cat_1	1	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000591572__full-cat_2	2	False	False	7	1	0	False	0.0	5.0	0.0	2.0	0.0	0.0	0.0
c_000000593499__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000594146__full-cat_1	1	False	False	9	0	0	False	0.1111111111111111	7.0	1.0	1.0	0.0	0.0	0.0
c_000000595911__full-cat_2	2	False	False	11	5	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000596706__full-cat_2	2	False	False	8	4	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000598614__full-cat_1	1	False	False	21	0	0	False	0.0	17.0	1.0	3.0	0.0	0.0	0.0
c_000000599095__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
c_000000601314__full-cat_1	1	False	False	7	4	0	False	0.14285714285714285	5.0	1.0	1.0	0.0	0.0	0.0
c_000000601492__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
c_000000602006__full-cat_2	2	False	False	7	0	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
c_000000604066__full-cat_1	1	False	False	53	2	1	False	0.03773584905660377	26.0	6.0	19.0	1.0	0.0	1.0
c_000000604316__full-cat_2	2	False	False	5	2	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
c_000000606042__full-cat_1	1	False	False	7	1	1	False	0.2857142857142857	5.0	2.0	0.0	0.0	0.0	0.0
c_000000609003__0_partial-cat_1	1	False	False	12	1	1	False	0.0	10.0	1.0	1.0	0.0	0.0	0.0
c_000000609844__full-cat_2	2	False	False	7	5	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000609959__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000611347__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000612559__full-cat_2	2	False	False	8	3	0	False	0.25	6.0	2.0	0.0	0.0	0.0	0.0
c_000000613300__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
c_000000613891__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
c_000000615121__full-cat_2	2	False	False	21	6	1	False	0.0	20.0	1.0	0.0	0.0	0.0	0.0
c_000000615441__full-cat_2	2	False	False	31	16	2	False	0.06451612903225806	29.0	2.0	0.0	0.0	0.0	0.0
c_000000616394__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000616444__full-cat_2	2	False	False	9	3	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
c_000000616724__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
c_000000616911__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000618784__full-cat_2	2	False	False	11	3	0	False	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
c_000000620473__full-cat_2	2	False	False	4	0	0	False	0.25	2.0	2.0	0.0	0.0	0.0	0.0
c_000000620981__full-cat_2	2	False	False	7	2	0	False	0.0	6.0	1.0	0.0	0.0	0.0	0.0
c_000000621658__full-cat_2	2	False	False	10	7	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000622386__full-cat_1	1	False	False	4	1	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
c_000000626298__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000627401__full-cat_2	2	False	False	8	3	1	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000627590__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000630647__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000632115__full-cat_2	2	False	False	8	4	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000632328__full-cat_1	1	False	False	8	3	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
c_000000633155__full-cat_1	1	False	False	13	0	0	False	0.0	9.0	0.0	3.0	0.0	0.0	1.0
c_000000633470__full-cat_2	2	False	False	3	2	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000634213__full-cat_2	2	False	False	4	1	0	False	0.25	2.0	1.0	1.0	0.0	0.0	0.0
c_000000635942__full-cat_2	2	False	False	4	3	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
c_000000635952__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000636208__full-cat_1	1	False	False	11	0	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000637151__full-cat_1	1	False	False	65	4	0	False	0.0	32.0	12.0	20.0	0.0	0.0	1.0
c_000000637382__full-cat_2	2	False	False	4	3	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
c_000000637564__full-cat_2	2	False	False	28	0	0	False	0.0	24.0	1.0	3.0	0.0	0.0	0.0
c_000000637629__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000638174__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000638517__full-cat_2	2	False	False	12	0	0	False	0.0	12.0	0.0	0.0	0.0	0.0	0.0
c_000000639478__full-cat_2	2	False	False	13	0	1	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
c_000000641814__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000641823__full-cat_2	2	False	False	8	3	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
c_000000641921__full-cat_2	2	False	False	11	2	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
c_000000642307__full-cat_2	2	False	False	18	6	0	False	0.1111111111111111	14.0	3.0	0.0	1.0	0.0	0.0
c_000000642461__full-cat_1	1	False	False	13	6	0	False	0.0	9.0	0.0	3.0	0.0	0.0	1.0
c_000000644140__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000644184__full-cat_1	1	False	False	9	0	0	False	0.0	7.0	2.0	0.0	0.0	0.0	0.0
c_000000645139__full-cat_1	1	False	False	12	0	0	False	0.0	8.0	1.0	2.0	0.0	0.0	1.0
c_000000648029__full-cat_1	1	False	False	4	0	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
c_000000648983__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000653898__full-cat_1	1	False	False	6	1	0	False	0.0	4.0	0.0	2.0	0.0	0.0	0.0
c_000000654469__full-cat_2	2	False	False	9	3	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000656956__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000657406__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	1.0	1.0	0.0	0.0	0.0
c_000000658601__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000660168__full-cat_2	2	False	False	13	6	0	False	0.0	13.0	0.0	0.0	0.0	0.0	0.0
c_000000660524__0_partial-cat_1	1	False	False	12	0	3	False	0.16666666666666666	10.0	2.0	0.0	0.0	0.0	0.0
c_000000660787__full-cat_1	1	False	False	12	3	1	False	0.16666666666666666	9.0	2.0	1.0	0.0	0.0	0.0
c_000000661078__full-cat_2	2	False	False	8	0	0	False	0.0	6.0	1.0	1.0	0.0	0.0	0.0
c_000000661355__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000663766__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
c_000000663822__full-cat_2	2	False	False	14	3	0	False	0.0	12.0	0.0	2.0	0.0	0.0	0.0
c_000000666093__full-cat_2	2	False	False	8	2	0	True	0.0	4.0	4.0	0.0	0.0	0.0	0.0
c_000000668199__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000669659__full-cat_2	2	False	False	8	3	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000671483__full-cat_2	2	False	False	8	3	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
c_000000672820__0_partial_1-cat_1	1	False	False	15	3	0	False	0.0	9.0	2.0	1.0	1.0	0.0	2.0
c_000000673873__full-cat_1	1	False	False	47	10	1	False	0.0425531914893617	29.0	6.0	10.0	0.0	0.0	2.0
c_000000678903__full-cat_2	2	False	False	13	3	0	False	0.15384615384615385	11.0	2.0	0.0	0.0	0.0	0.0
c_000000679021__full-cat_2	2	False	False	12	3	0	False	0.0	11.0	1.0	0.0	0.0	0.0	0.0
c_000000679905__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000680861__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000681359__full-cat_2	2	False	False	17	10	1	False	0.23529411764705882	13.0	4.0	0.0	0.0	0.0	0.0
c_000000681647__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	0.0	1.0	1.0	0.0	0.0
c_000000683946__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000684282__full-cat_1	1	False	False	28	4	0	False	0.0	23.0	2.0	2.0	0.0	0.0	1.0
c_000000684851__full-cat_2	2	False	False	8	3	1	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
c_000000686233__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
c_000000686897__full-cat_2	2	False	False	7	1	1	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000687053__full-cat_2	2	False	False	6	1	1	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000687705__full-cat_1	1	False	False	11	2	0	False	0.0	8.0	2.0	1.0	0.0	0.0	0.0
c_000000690786__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
c_000000691624__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000691908__full-cat_1	1	False	False	11	0	0	False	0.0	8.0	0.0	2.0	0.0	0.0	1.0
c_000000692831__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000694172__full-cat_2	2	False	False	8	1	0	False	0.125	6.0	1.0	1.0	0.0	0.0	0.0
c_000000694406__full-cat_2	2	False	False	9	4	0	False	0.0	7.0	0.0	1.0	1.0	0.0	0.0
c_000000694905__full-cat_2	2	False	False	9	1	0	False	0.1111111111111111	8.0	1.0	0.0	0.0	0.0	0.0
c_000000695008__full-cat_1	1	False	False	10	1	0	False	0.0	10.0	0.0	0.0	0.0	0.0	0.0
c_000000695859__full-cat_1	1	False	False	5	2	0	False	0.0	2.0	3.0	0.0	0.0	0.0	0.0
c_000000697334__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000697547__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
c_000000698480__full-cat_2	2	False	False	11	5	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
c_000000699539__full-cat_2	2	False	False	11	4	0	True	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
c_000000701877__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000702122__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000705296__full-cat_2	2	False	False	6	2	1	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
c_000000705567__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000708715__full-cat_1	1	False	False	9	2	1	True	0.0	8.0	0.0	1.0	0.0	0.0	0.0
c_000000711315__0_partial-cat_1	1	False	False	17	4	3	False	0.11764705882352941	11.0	3.0	3.0	0.0	0.0	0.0
c_000000711504__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000712784__full_1-cat_1	1	False	False	17	0	0	False	0.0	9.0	3.0	4.0	0.0	0.0	1.0
c_000000713921__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000714059__full-cat_1	1	False	False	28	4	0	False	0.07142857142857142	19.0	5.0	2.0	1.0	0.0	1.0
c_000000714254__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000716890__full-cat_1	1	False	False	14	4	1	False	0.0	10.0	0.0	4.0	0.0	0.0	0.0
c_000000717748__full-cat_2	2	False	False	7	0	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
c_000000719751__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	1.0	0.0	0.0	0.0	0.0
c_000000720254__full-cat_1	1	False	False	13	5	0	False	0.07692307692307693	10.0	1.0	1.0	1.0	0.0	0.0
c_000000720531__full-cat_2	2	False	False	21	14	0	False	0.09523809523809523	19.0	2.0	0.0	0.0	0.0	0.0
c_000000721787__full-cat_2	2	False	False	6	3	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
c_000000721796__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
c_000000721861__full-cat_2	2	False	False	3	1	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
c_000000722166__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c_000000722702__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000723174__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
c_000000723606__full-cat_2	2	False	False	21	6	0	False	0.0	20.0	1.0	0.0	0.0	0.0	0.0
c_000000726850__full-cat_1	1	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
c_000000727044__full-cat_1	1	False	False	53	2	3	False	0.018867924528301886	40.0	3.0	10.0	0.0	0.0	0.0
c_000000728638__full-cat_2	2	False	False	8	5	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
c_000000729059__full-cat_1	1	False	False	17	2	0	False	0.0	13.0	2.0	1.0	1.0	0.0	0.0
