contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_3244114||full	5014	No	NA	8	1	0	Low-quality	Genome-fragment	2.86	HMM-based (lower-bound)	0.0	1.0	
k141_5241937||full	9345	No	NA	8	0	5	Low-quality	Genome-fragment	8.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4386682||full	5394	No	NA	5	1	0	Low-quality	Genome-fragment	11.8	HMM-based (lower-bound)	0.0	1.0	
k141_667942||full	9088	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5531776||full	8456	No	NA	14	1	0	Low-quality	Genome-fragment	11.19	HMM-based (lower-bound)	0.0	1.0	
k141_2384508||full	12285	No	NA	11	2	0	Low-quality	Genome-fragment	1.31	HMM-based (lower-bound)	0.0	1.01	
k141_3528852||full	7609	Yes	4811	9	1	2	Low-quality	Genome-fragment	2.22	HMM-based (lower-bound)	36.77	1.0	
k141_4103147||full	12239	No	NA	13	3	0	Low-quality	Genome-fragment	15.47	HMM-based (lower-bound)	0.0	1.0	
k141_381801||full	6239	No	NA	17	4	0	Low-quality	Genome-fragment	7.57	HMM-based (lower-bound)	0.0	1.0	
k141_6674100||full	11295	Yes	7552	14	2	2	Low-quality	Genome-fragment	3.19	HMM-based (lower-bound)	33.14	1.0	
k141_5817480||full	5345	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_668550||full	18762	No	NA	14	7	0	Low-quality	Genome-fragment	36.26	AAI-based (medium-confidence)	0.0	1.0	
k141_668565||full	5733	No	NA	8	6	0	Low-quality	Genome-fragment	12.97	AAI-based (medium-confidence)	0.0	1.0	
k141_668619||full	6246	No	NA	9	1	0	Low-quality	Genome-fragment	15.55	AAI-based (medium-confidence)	0.0	1.0	
k141_2100338||full	5024	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6386516||full	10290	No	NA	19	5	0	Low-quality	Genome-fragment	15.14	HMM-based (lower-bound)	0.0	1.0	
k141_382464||full	9111	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1241200||full	5762	No	NA	6	1	0	Low-quality	Genome-fragment	0.46	HMM-based (lower-bound)	0.0	1.01	
k141_5243001||full	22791	No	NA	27	3	0	Low-quality	Genome-fragment	33.65	HMM-based (lower-bound)	0.0	1.0	
k141_6674718||full	6734	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4104238||full	6528	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4388188||full	6569	No	NA	10	1	0	Low-quality	Genome-fragment	0.99	HMM-based (lower-bound)	0.0	1.01	
k141_4104410||full	6534	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2672709||full	5825	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1242001||full	10588	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_669753||full	5032	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4964499||full	8591	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2386563||full	19242	No	NA	35	3	0	Low-quality	Genome-fragment	15.7	HMM-based (lower-bound)	0.0	1.0	
k141_6387796||full	5648	No	NA	5	1	1	Low-quality	Genome-fragment	3.02	HMM-based (lower-bound)	0.0	1.0	
k141_6387897||full	5930	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4964702||full	20608	No	NA	25	3	1	Low-quality	Genome-fragment	4.82	HMM-based (lower-bound)	0.0	1.0	
k141_2673345||full	63197	No	NA	101	12	1	Medium-quality	Genome-fragment	81.96	HMM-based (lower-bound)	0.0	1.0	
k141_3246627||full	36882	No	NA	47	13	0	Medium-quality	Genome-fragment	52.5	HMM-based (lower-bound)	0.0	1.0	
k141_4964878||full	5558	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_670467||full	18181	No	NA	24	2	0	Low-quality	Genome-fragment	24.07	HMM-based (lower-bound)	0.0	1.0	
k141_2955961||full	10301	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2102303||full	66847	No	NA	94	18	2	High-quality	High-quality	92.13	AAI-based (high-confidence)	0.0	1.0	
k141_2102347||full	8603	No	NA	6	0	3	Low-quality	Genome-fragment	4.28	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4673112||full	6568	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2387472||full	5888	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1243328||full	10162	No	NA	15	7	0	Low-quality	Genome-fragment	21.63	AAI-based (medium-confidence)	0.0	1.0	
k141_4390216||full	5143	No	NA	7	1	0	Low-quality	Genome-fragment	2.52	HMM-based (lower-bound)	0.0	1.0	
k141_1243610||full	21898	No	NA	28	3	0	Medium-quality	Genome-fragment	62.7	AAI-based (medium-confidence)	0.0	1.0	
k141_3247586||full	12577	No	NA	15	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4966085||full	5883	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2674536||full	16564	No	NA	14	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_97954||full	5652	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4390530||lt2gene	7713	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_671341||full	5012	No	NA	2	0	2	Low-quality	Genome-fragment	1.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5534748||full	5671	Yes	518	6	1	4	Low-quality	Genome-fragment	0.58	HMM-based (lower-bound)	90.87	1.0	
k141_2103492||full	11029	No	NA	15	6	0	Low-quality	Genome-fragment	10.67	AAI-based (medium-confidence)	0.0	1.0	
k141_5535126||full	8602	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_3248346||full	8283	No	NA	12	8	0	Low-quality	Genome-fragment	13.94	HMM-based (lower-bound)	0.0	1.0	
k141_1529164||full	5264	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5246257||full	7460	No	NA	6	1	2	Low-quality	Genome-fragment	3.32	HMM-based (lower-bound)	0.0	1.0	
k141_1529214||full	9609	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3821034||full	6922	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_959224||full	6714	No	NA	6	4	0	Low-quality	Genome-fragment	15.41	AAI-based (medium-confidence)	0.0	1.0	
k141_2675568||full	6089	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5535673||full	5029	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2104301||full	21573	No	NA	36	5	0	Medium-quality	Genome-fragment	58.76	AAI-based (medium-confidence)	0.0	1.0	
k141_99092||full	5578	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2389125||full	6366	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_672595||full	25160	No	NA	38	23	0	Medium-quality	Genome-fragment	53.1	AAI-based (medium-confidence)	0.0	1.01	
k141_6390706||full	9597	No	NA	7	4	0	Low-quality	Genome-fragment	19.66	AAI-based (medium-confidence)	0.0	1.0	
k141_386681||full	5387	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5536281||full	6036	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4967734||full	20630	No	NA	22	12	0	Low-quality	Genome-fragment	34.08	HMM-based (lower-bound)	0.0	1.0	
k141_1530118||full	15911	No	NA	11	1	5	Low-quality	Genome-fragment	7.17	HMM-based (lower-bound)	0.0	1.0	
k141_2676400||full	12452	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_672996||full	5362	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3534511||full	10294	No	NA	4	1	0	Low-quality	Genome-fragment	22.08	HMM-based (lower-bound)	0.0	1.0	
k141_6679813||full	5686	No	NA	5	0	3	Low-quality	Genome-fragment	3.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_4968501||full	10433	No	NA	13	8	0	Low-quality	Genome-fragment	25.28	AAI-based (medium-confidence)	0.0	1.0	
k141_5537184||full	6699	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3535209||full	5148	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4677083||full	5278	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_961272||full	11706	No	NA	15	3	0	Low-quality	Genome-fragment	9.43	AAI-based (medium-confidence)	0.0	1.01	
k141_5249012||full	5618	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6110451||full	5740	No	NA	4	2	0	Low-quality	Genome-fragment	6.2	HMM-based (lower-bound)	0.0	1.0	
k141_388339||full	5888	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3251183||full	6884	No	NA	9	1	0	Low-quality	Genome-fragment	0.55	HMM-based (lower-bound)	0.0	1.0	
k141_1247801||full	5749	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3536538||full	8411	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2391772||full	27330	No	NA	35	5	0	Medium-quality	Genome-fragment	71.52	AAI-based (medium-confidence)	0.0	1.0	
k141_1818640||full	6747	No	NA	8	2	0	Low-quality	Genome-fragment	6.72	HMM-based (lower-bound)	0.0	1.02	
k141_2391837||full	6146	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4394538||full	21014	Yes	12123	27	9	8	Low-quality	Genome-fragment	22.59	AAI-based (medium-confidence)	42.31	1.0	
k141_2391906||full	9796	No	NA	7	2	0	Low-quality	Genome-fragment	19.73	HMM-based (lower-bound)	0.0	1.0	
k141_4111201||full	5997	No	NA	8	5	0	Low-quality	Genome-fragment	8.35	HMM-based (lower-bound)	0.0	1.0	
k141_1248263||full	5844	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5250154||full	5603	No	NA	10	1	0	Low-quality	Genome-fragment	14.86	AAI-based (medium-confidence)	0.0	1.0	
k141_389213||full	5197	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_675589||full	5148	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5824193||full	10140	No	NA	10	4	0	Low-quality	Genome-fragment	24.73	AAI-based (medium-confidence)	0.0	1.0	
k141_962785||full	16503	No	NA	13	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_962790||full	8530	No	NA	10	1	0	Low-quality	Genome-fragment	9.9	HMM-based (lower-bound)	0.0	1.0	
k141_4970581||full	5009	No	NA	3	0	2	Low-quality	Genome-fragment	4.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2108328||full	7138	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4111804||full	5755	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4678891||full	7999	No	NA	18	1	1	Low-quality	Genome-fragment	12.65	HMM-based (lower-bound)	0.0	1.0	
k141_4678974||full	10923	No	NA	21	1	0	Low-quality	Genome-fragment	19.53	HMM-based (lower-bound)	0.0	1.0	
k141_6112058||full	5789	No	NA	4	3	0	Low-quality	Genome-fragment	7.46	HMM-based (lower-bound)	0.0	1.0	
k141_2680207||full	12479	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_963386||full	21726	No	NA	23	2	0	Low-quality	Genome-fragment	7.94	AAI-based (medium-confidence)	0.0	1.01	
k141_5540018||full	5227	No	NA	15	3	0	Low-quality	Genome-fragment	6.93	HMM-based (lower-bound)	0.0	1.0	
k141_1819780||full	5569	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2108895||full	5130	No	NA	8	2	0	Low-quality	Genome-fragment	7.17	HMM-based (lower-bound)	0.0	1.0	
k141_2108948||full	7751	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_390544||full	5154	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2962749||full	8646	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4972312||full	10295	No	NA	18	1	0	Low-quality	Genome-fragment	5.53	HMM-based (lower-bound)	0.0	1.0	
k141_2681358||full	7583	No	NA	9	1	0	Low-quality	Genome-fragment	17.21	AAI-based (medium-confidence)	0.0	1.0	
k141_6684038||full	8864	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_677441||full	8766	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3539435||full	5450	No	NA	7	3	0	Low-quality	Genome-fragment	11.71	AAI-based (medium-confidence)	0.0	1.0	
k141_104208||full	5469	No	NA	5	0	3	Low-quality	Genome-fragment	3.01	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2394324||full	5608	Yes	3621	6	1	1	Low-quality	Genome-fragment	2.34	HMM-based (lower-bound)	35.43	1.0	
k141_2394450||full	6219	No	NA	8	7	0	Low-quality	Genome-fragment	14.02	AAI-based (high-confidence)	0.0	1.0	
k141_6684420||full	9709	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_2963312||full	5155	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1821304||full	15519	No	NA	18	5	0	Low-quality	Genome-fragment	43.7	AAI-based (medium-confidence)	0.0	1.0	
k141_6684792||full	8354	No	NA	14	4	0	Low-quality	Genome-fragment	4.81	HMM-based (lower-bound)	0.0	1.0	
k141_104965||full	20232	No	NA	18	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2394877||full	6775	No	NA	6	5	0	Low-quality	Genome-fragment	15.09	AAI-based (high-confidence)	0.0	1.0	
k141_6114725||full	5266	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6685232||full	7877	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4681834||full	5239	No	NA	5	1	0	Low-quality	Genome-fragment	0.42	HMM-based (lower-bound)	0.0	1.0	
k141_6397683||full	7566	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6397763||full	5703	Yes	5231	6	3	1	Low-quality	Genome-fragment	11.93	AAI-based (medium-confidence)	8.28	1.0	
k141_3255584||full	5363	No	NA	13	3	0	Low-quality	Genome-fragment	5.39	HMM-based (lower-bound)	0.0	1.0	
k141_3828483||full	8260	No	NA	13	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2395399||full	26994	No	NA	30	2	2	Low-quality	Genome-fragment	33.85	HMM-based (lower-bound)	0.0	1.0	
k141_4682250||full	17477	No	NA	18	8	0	Low-quality	Genome-fragment	2.27	AAI-based (medium-confidence)	0.0	1.01	
k141_2395529||full	7562	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_3255844||full	5023	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5543406||full	10140	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2395761||full	9149	No	NA	15	0	0	Low-quality	Genome-fragment	5.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_679658||full	5385	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1822870||full	5257	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1537508||full	8676	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6398875||full	5368	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6398885||full	5798	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_4116023||full	16670	No	NA	30	1	0	Low-quality	Genome-fragment	6.73	HMM-based (lower-bound)	0.0	1.0	
k141_2683968||full	14891	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2965389||full	5924	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2684082||full	6220	No	NA	16	1	0	Low-quality	Genome-fragment	1.74	HMM-based (lower-bound)	0.0	1.0	
k141_1538081||full	7632	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_394536||full	13891	No	NA	15	1	0	Low-quality	Genome-fragment	4.48	HMM-based (lower-bound)	0.0	1.0	
k141_6399813||full	5808	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5829321||full	12745	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6117274||full	5972	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1824176||full	17162	No	NA	34	9	0	Low-quality	Genome-fragment	41.32	AAI-based (high-confidence)	0.0	1.0	
k141_5545149||full	6458	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_681352||full	8156	No	NA	11	7	0	Low-quality	Genome-fragment	19.78	AAI-based (medium-confidence)	0.0	1.0	
k141_5545278||full	12260	No	NA	13	4	0	Low-quality	Genome-fragment	17.26	HMM-based (lower-bound)	0.0	1.0	
k141_5545325||full	6014	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4976816||full	9117	No	NA	12	6	0	Low-quality	Genome-fragment	23.85	AAI-based (high-confidence)	0.0	1.0	
k141_4400926||full	9878	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4684694||full	7239	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2966968||full	5919	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1255110||full	10445	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3831249||full	7697	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1825014||full	16732	No	NA	23	18	0	Low-quality	Genome-fragment	36.66	AAI-based (medium-confidence)	0.0	1.0	
k141_6400641||full	16746	No	NA	27	0	2	Low-quality	Genome-fragment	30.04	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5545808||full	5126	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3258706||full	9429	No	NA	8	2	0	Low-quality	Genome-fragment	4.65	HMM-based (lower-bound)	0.0	1.0	
k141_2967540||full	6335	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_396095||full	5822	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_108626||full	9011	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2686179||full	10009	Yes	3927	6	1	1	Low-quality	Genome-fragment	5.59	HMM-based (lower-bound)	60.77	1.0	
k141_2115269||full	11936	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_109245||full	12128	No	NA	13	1	6	Low-quality	Genome-fragment	2.95	HMM-based (lower-bound)	0.0	1.0	
k141_6119464||full	6183	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1256380||full	5849	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4978606||full	6297	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_109514||full	9141	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2686990||full	7077	No	NA	4	2	0	Low-quality	Genome-fragment	15.05	HMM-based (lower-bound)	0.0	1.0	
k141_2687027||full	5282	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6690602||full	6037	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6119982||full	8732	No	NA	11	3	0	Low-quality	Genome-fragment	5.69	HMM-based (lower-bound)	0.0	1.0	
k141_4403382||full	6865	No	NA	11	5	0	Low-quality	Genome-fragment	9.29	HMM-based (lower-bound)	0.0	1.0	
k141_4686786||full	16945	No	NA	27	5	0	Low-quality	Genome-fragment	12.17	HMM-based (lower-bound)	0.0	1.0	
k141_4120168||full	6287	No	NA	13	1	0	Low-quality	Genome-fragment	5.15	HMM-based (lower-bound)	0.0	1.0	
k141_2687830||full	11411	No	NA	19	7	1	Low-quality	Genome-fragment	8.7	HMM-based (lower-bound)	0.0	1.0	
k141_2400129||full	5796	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4403874||full	7655	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_971077||full	7938	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
k141_398533||full	10463	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_110828||full	6557	No	NA	10	2	0	Low-quality	Genome-fragment	9.84	HMM-based (lower-bound)	0.0	1.0	
k141_6691813||full	12302	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6691917||full	7244	Yes	3679	7	2	1	Low-quality	Genome-fragment	3.7	HMM-based (lower-bound)	49.21	1.0	
k141_3547032||full	6146	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_3261626||full	6006	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2970417||full	11381	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2970515||full	6472	No	NA	12	4	0	Low-quality	Genome-fragment	14.7	HMM-based (lower-bound)	0.0	1.0	
k141_6121707||full	5294	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5260042||full	7376	No	NA	17	1	0	Low-quality	Genome-fragment	8.27	HMM-based (lower-bound)	0.0	1.0	
k141_1543099||full	11232	No	NA	13	8	0	Low-quality	Genome-fragment	4.76	HMM-based (lower-bound)	0.0	1.0	
k141_2970767||full	10532	No	NA	13	2	0	Low-quality	Genome-fragment	11.32	HMM-based (lower-bound)	0.0	1.0	
k141_2970847||full	8319	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5549506||full	28373	No	NA	31	3	0	Low-quality	Genome-fragment	42.14	HMM-based (lower-bound)	0.0	1.0	
k141_6692939||full	9146	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6693039||full	54325	No	NA	33	4	2	Low-quality	Genome-fragment	42.44	HMM-based (lower-bound)	0.0	1.0	
k141_6405201||full	6430	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1259406||full	5397	No	NA	6	1	0	Low-quality	Genome-fragment	0.43	HMM-based (lower-bound)	0.0	1.0	
k141_6693294||full	8581	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6122791||full	6843	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6693561||full	10124	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4122930||full	8757	No	NA	12	7	0	Low-quality	Genome-fragment	12.72	HMM-based (lower-bound)	0.0	1.0	
k141_2972087||full	10922	No	NA	23	2	0	Low-quality	Genome-fragment	8.25	HMM-based (lower-bound)	0.0	1.0	
k141_2402813||full	7264	Yes	3973	9	1	2	Low-quality	Genome-fragment	1.83	HMM-based (lower-bound)	45.31	1.0	
k141_6123376||full	5359	No	NA	9	1	0	Low-quality	Genome-fragment	7.06	HMM-based (lower-bound)	0.0	1.0	
k141_5261690||full	5145	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_686797||full	6089	No	NA	5	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
k141_2403024||full	5188	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_686981||full	5777	No	NA	11	2	0	Low-quality	Genome-fragment	6.02	HMM-based (lower-bound)	0.0	1.0	
k141_6406730||full	5740	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5262103||full	7715	No	NA	11	1	0	Low-quality	Genome-fragment	0.62	HMM-based (lower-bound)	0.0	1.01	
k141_3264235||full	5161	No	NA	8	1	0	Low-quality	Genome-fragment	6.14	HMM-based (lower-bound)	0.0	1.0	
k141_974346||full	11176	No	NA	12	2	2	Low-quality	Genome-fragment	5.02	HMM-based (lower-bound)	0.0	1.0	
k141_5262349||full	9360	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_974421||full	8788	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3550269||full	5106	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_687621||full	5774	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_401876||full	7358	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5262683||full	9147	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
