contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
c_000001987958||full	6574	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000001990180||full	5386	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000001990357||full	6397	Yes	2830	10	3	2	Low-quality	Genome-fragment	0.92	HMM-based (lower-bound)	55.76	1.0	
c_000001991653||full	8037	No	NA	12	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000001991918||full	11264	No	NA	12	6	0	Low-quality	Genome-fragment	27.33	AAI-based (medium-confidence)	0.0	1.0	
c_000001992684||full	6195	Yes	4842	7	4	1	Low-quality	Genome-fragment	10.87	AAI-based (medium-confidence)	21.84	1.0	
c_000001995905||full	6701	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000001997997||full	5599	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000001999413||full	14883	No	NA	18	7	1	Low-quality	Genome-fragment	5.09	HMM-based (lower-bound)	0.0	1.0	
c_000002000296||full	6665	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002001840||full	22366	No	NA	27	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002002489||full	5824	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002003343||full	6210	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002006582||full	17436	No	NA	30	1	7	Low-quality	Genome-fragment	5.02	HMM-based (lower-bound)	0.0	1.0	
c_000002009640||full	8512	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002010018||full	6433	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002011795||full	5787	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002011817||full	6143	No	NA	4	3	0	Low-quality	Genome-fragment	1.4	HMM-based (lower-bound)	0.0	1.0	
c_000002011902||full	5145	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002013013||full	9673	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002014163||full	17607	No	NA	21	12	1	Low-quality	Genome-fragment	27.86	AAI-based (medium-confidence)	0.0	1.0	
c_000002015317||full	5629	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002017169||full	5452	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002017337||full	5136	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002017599||full	6241	No	NA	6	0	2	Low-quality	Genome-fragment	3.14	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002019294||full	12052	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002019509||full	5030	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002019919||full	5226	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002022867||full	5075	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002024008||full	7077	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002027994||full	13530	No	NA	14	2	1	Low-quality	Genome-fragment	4.03	AAI-based (high-confidence)	0.0	1.0	
c_000002029987||full	5565	No	NA	8	2	0	Low-quality	Genome-fragment	8.6	HMM-based (lower-bound)	0.0	1.0	
c_000002036457||full	9851	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002037277||full	7485	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002039450||full	5711	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002039766||full	7079	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002041744||full	5216	No	NA	5	0	5	Low-quality	Genome-fragment	0.88	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
c_000002042633||full	5925	No	NA	7	4	0	Low-quality	Genome-fragment	8.03	AAI-based (medium-confidence)	0.0	1.0	
c_000002045366||full	5641	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002045749||full	7043	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002049458||full	7251	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002050529||full	8306	No	NA	6	1	0	Low-quality	Genome-fragment	4.97	HMM-based (lower-bound)	0.0	1.03	
c_000002051559||full	8710	No	NA	9	3	0	Low-quality	Genome-fragment	14.85	HMM-based (lower-bound)	0.0	1.0	
c_000002051851||full	22310	No	NA	23	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002052153||full	6801	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002052502||full	5553	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002052750||full	7427	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002055993||full	5946	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002056291||full	5645	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002056564||full	10060	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002057039||full	5205	No	NA	4	1	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
c_000002057171||full	5436	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002059446||full	5639	No	NA	6	2	0	Low-quality	Genome-fragment	0.45	HMM-based (lower-bound)	0.0	1.01	
c_000002059475||full	5145	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002060221||full	6443	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002060841||full	6638	No	NA	7	2	0	Low-quality	Genome-fragment	11.8	AAI-based (high-confidence)	0.0	1.0	
c_000002062866||full	19471	No	NA	13	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002063505||full	11830	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002065551||full	5114	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002066477||full	12671	No	NA	12	1	0	Low-quality	Genome-fragment	0.64	HMM-based (lower-bound)	0.0	1.0	
c_000002068171||full	7710	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002070494||full	5301	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002071093||full	6770	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
c_000002072962||full	7150	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002075404||full	6795	No	NA	5	0	4	Low-quality	Genome-fragment	3.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002077076||full	23372	No	NA	17	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002080369||full	17478	Yes	14561	24	9	3	Low-quality	Genome-fragment	20.98	HMM-based (lower-bound)	16.69	1.0	
c_000002081288||full	5152	No	NA	6	3	0	Low-quality	Genome-fragment	6.45	HMM-based (lower-bound)	0.0	1.0	
c_000002083567||full	5460	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002084474||full	5590	No	NA	4	1	0	Low-quality	Genome-fragment	0.84	HMM-based (lower-bound)	0.0	1.02	
c_000002085621||full	9581	No	NA	28	1	0	Low-quality	Genome-fragment	4.12	HMM-based (lower-bound)	0.0	1.0	
c_000002086258||full	5454	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002087974||full	5970	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002088755||full	7602	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002088957||full	6452	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002089240||full	5395	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002093119||full	12564	No	NA	27	7	1	Low-quality	Genome-fragment	15.26	HMM-based (lower-bound)	0.0	1.0	
c_000002095736||full	5084	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002096113||full	10761	No	NA	11	7	0	Low-quality	Genome-fragment	24.86	AAI-based (high-confidence)	0.0	1.0	
c_000002096158||full	12138	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002096599||full	10099	No	NA	14	1	2	Low-quality	Genome-fragment	18.11	HMM-based (lower-bound)	0.0	1.02	
c_000002097911||full	6382	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002098056||full	15451	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002098703||full	5290	No	NA	4	0	1	Low-quality	Genome-fragment	5.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002099745||full	8495	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002104760||full	10062	No	NA	8	1	5	Low-quality	Genome-fragment	9.29	HMM-based (lower-bound)	0.0	1.0	
c_000002104993||full	7966	Yes	4823	6	1	1	Low-quality	Genome-fragment	0.39	HMM-based (lower-bound)	39.46	1.0	
c_000002106101||full	17978	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002106314||full	10881	No	NA	9	0	4	Low-quality	Genome-fragment	9.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002107227||full	5166	No	NA	7	1	3	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.0	
c_000002107353||full	11411	No	NA	13	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002107941||full	6045	No	NA	9	1	0	Low-quality	Genome-fragment	8.04	HMM-based (lower-bound)	0.0	1.0	
c_000002108044||full	7919	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002108665||full	8898	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002109723||full	7619	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002110192||full	8304	No	NA	7	1	0	Low-quality	Genome-fragment	11.92	HMM-based (lower-bound)	0.0	1.02	low-confidence DTR
c_000002110555||full	7598	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002111002||full	7284	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002111518||full	5970	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002113588||full	6980	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002113992||full	10970	No	NA	10	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002114172||full	5232	Yes	4482	6	2	1	Low-quality	Genome-fragment	1.95	HMM-based (lower-bound)	14.33	1.0	
c_000002114219||full	11285	No	NA	14	0	6	Low-quality	Genome-fragment	20.21	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002115248||full	7157	No	NA	11	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002116464||full	5327	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002117137||full	6203	No	NA	12	1	0	Low-quality	Genome-fragment	3.93	HMM-based (lower-bound)	0.0	1.0	
c_000002117161||full	15094	No	NA	13	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002119211||full	11878	No	NA	13	1	1	Low-quality	Genome-fragment	7.18	HMM-based (lower-bound)	0.0	1.0	
c_000002119953||full	9465	Yes	3799	11	3	5	Low-quality	Genome-fragment	8.91	AAI-based (medium-confidence)	59.86	1.0	
c_000002119955||full	5519	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002120591||full	5905	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002120715||full	8252	No	NA	8	5	0	Low-quality	Genome-fragment	13.94	AAI-based (medium-confidence)	0.0	1.0	
c_000002120781||full	5372	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002120820||full	11781	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002121900||full	6757	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002125272||full	8437	Yes	3218	9	2	3	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	61.86	1.0	
c_000002125592||full	6604	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002126830||full	16769	No	NA	21	4	0	Low-quality	Genome-fragment	7.08	AAI-based (medium-confidence)	0.0	1.0	
c_000002129460||full	6390	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002131896||full	12463	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002133012||full	8701	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002133877||full	6227	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002133970||full	6249	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002134435||full	9453	No	NA	10	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002134467||full	7178	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002135296||full	7714	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002135500||full	5484	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected
c_000002137851||full	13488	No	NA	16	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002139697||full	6447	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002140092||full	59019	No	NA	77	9	0	Medium-quality	Genome-fragment	60.01	AAI-based (medium-confidence)	0.0	1.0	
c_000002140485||full	10306	No	NA	17	4	0	Low-quality	Genome-fragment	4.59	AAI-based (medium-confidence)	0.0	1.01	
c_000002141044||full	6547	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002143029||full	11576	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002145840||full	5286	No	NA	6	1	0	Low-quality	Genome-fragment	2.56	HMM-based (lower-bound)	0.0	1.0	
c_000002147113||full	5320	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002147745||full	6672	No	NA	8	1	0	Low-quality	Genome-fragment	3.28	HMM-based (lower-bound)	0.0	1.0	
c_000002148135||full	40178	No	NA	60	29	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
c_000002149558||full	10737	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002151700||full	5232	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002155586||full	7811	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002156716||full	8415	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002158928||full	5939	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002159217||full	5656	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002163092||full	6399	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002163962||full	5391	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002164071||full	8186	Yes	5694	8	3	1	Low-quality	Genome-fragment	13.68	AAI-based (medium-confidence)	30.44	1.0	
c_000002166599||full	5678	No	NA	6	4	0	Low-quality	Genome-fragment	11.68	AAI-based (high-confidence)	0.0	1.0	
c_000002167390||full	7186	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002170461||full	7241	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002170617||full	7356	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002170781||full	16304	No	NA	19	2	0	Low-quality	Genome-fragment	27.46	AAI-based (medium-confidence)	0.0	1.0	
c_000002173598||full	5415	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002174266||full	10712	No	NA	12	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002175302||full	5272	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002175317||full	12472	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002175831||lt2gene	12119	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002179428||full	6976	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002179638||full	5667	No	NA	7	1	0	Low-quality	Genome-fragment	3.13	HMM-based (lower-bound)	0.0	1.02	
c_000002179980||full	8719	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002180771||full	9077	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002181255||full	17422	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002181749||full	5589	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002182459||full	6046	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002183438||full	13602	No	NA	12	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002184204||full	10756	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002186345||full	5821	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002187680||full	15942	No	NA	17	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002188630||full	12775	No	NA	11	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002190242||full	6854	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002190608||full	12645	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002191853||full	10653	No	NA	8	5	0	Low-quality	Genome-fragment	16.94	HMM-based (lower-bound)	0.0	1.0	
c_000002193206||full	5212	No	NA	6	1	0	Low-quality	Genome-fragment	0.69	HMM-based (lower-bound)	0.0	1.07	
c_000002197387||full	9985	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002197494||full	6474	Yes	4400	7	1	1	Low-quality	Genome-fragment	1.96	HMM-based (lower-bound)	32.04	1.0	
c_000002198816||full	19614	No	NA	28	7	0	Low-quality	Genome-fragment	2.76	HMM-based (lower-bound)	0.0	1.0	
c_000002199531||full	5529	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002200238||full	5238	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002200356||full	6550	No	NA	5	0	4	Low-quality	Genome-fragment	3.54	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002202555||full	6640	No	NA	8	1	0	Low-quality	Genome-fragment	0.53	HMM-based (lower-bound)	0.0	1.0	
c_000002203310||full	5867	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002203764||full	7211	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002205155||full	19817	No	NA	14	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002205716||full	10194	No	NA	14	6	0	Low-quality	Genome-fragment	18.09	AAI-based (high-confidence)	0.0	1.0	
c_000002208992||full	5062	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002210627||full	5790	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002211124||full	6653	No	NA	8	5	0	Low-quality	Genome-fragment	8.69	AAI-based (medium-confidence)	0.0	1.0	
c_000002213622||full	8448	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002214325||full	5912	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002215289||full	5372	No	NA	6	1	0	Low-quality	Genome-fragment	3.31	HMM-based (lower-bound)	0.0	1.0	
c_000002215870||full	9224	No	NA	8	0	6	Low-quality	Genome-fragment	6.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002222226||full	14387	No	NA	13	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002224247||full	5849	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002226440||full	5001	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002233630||full	6888	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002236371||full	7452	No	NA	15	1	0	Low-quality	Genome-fragment	3.97	HMM-based (lower-bound)	0.0	1.0	
c_000002238244||full	6535	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002238973||full	8861	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002241029||full	14440	No	NA	12	0	9	Low-quality	Genome-fragment	12.94	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
c_000002242436||full	6968	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002242668||full	5062	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002243045||full	10588	Yes	2100	8	2	5	Low-quality	Genome-fragment	4.31	AAI-based (medium-confidence)	80.17	1.0	
c_000002243609||full	5895	Yes	3676	3	1	1	Low-quality	Genome-fragment	8.0	AAI-based (medium-confidence)	37.64	1.0	
c_000002245812||full	5616	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002249804||full	10092	Yes	6856	12	3	3	Low-quality	Genome-fragment	12.88	AAI-based (medium-confidence)	32.07	1.0	
c_000002251404||full	11737	No	NA	19	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002251408||full	5406	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002251707||full	6509	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002252740||full	19434	No	NA	16	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002259791||full	7580	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002259850||full	6228	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002260005||full	6098	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002261605||full	19498	No	NA	14	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002262054||full	5151	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002263086||full	7560	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002264101||full	6374	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002265275||full	5777	No	NA	9	1	0	Low-quality	Genome-fragment	6.07	HMM-based (lower-bound)	0.0	1.0	
c_000002265554||full	6862	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002267460||full	5914	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected; low-confidence DTR
c_000002268907||full	6653	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002270883||full	7212	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002271249||full	6468	No	NA	6	1	2	Low-quality	Genome-fragment	3.37	HMM-based (lower-bound)	0.0	1.0	
c_000002273781||full	11157	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002274456||full	29150	No	NA	26	1	4	Low-quality	Genome-fragment	14.74	HMM-based (lower-bound)	0.0	1.0	
c_000002275131||full	12926	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002279195||full	15596	Yes	2409	21	2	11	Low-quality	Genome-fragment	2.42	HMM-based (lower-bound)	84.55	1.0	
c_000002279969||full	8511	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
c_000002280356||full	7343	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
c_000002281347||full	6410	No	NA	13	2	1	Low-quality	Genome-fragment	3.84	AAI-based (high-confidence)	0.0	1.0	
c_000002281855||full	5148	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
