contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_30981351||full	5361	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_34015978||full	9205	No	NA	9	2	0	Low-quality	Genome-fragment	2.55	AAI-based (high-confidence)	0.0	1.0	
k141_27974452||full	12433	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21846238||full	11832	No	NA	16	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29469025||full	5560	No	NA	4	2	0	Low-quality	Genome-fragment	8.74	HMM-based (lower-bound)	0.0	1.0	
k141_17297169||full	17484	No	NA	31	4	0	Low-quality	Genome-fragment	7.3	AAI-based (medium-confidence)	0.0	1.0	
k141_20367387||full	7334	No	NA	12	2	1	Low-quality	Genome-fragment	11.37	HMM-based (lower-bound)	0.0	1.0	
k141_23389677||full	7826	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5150367||full	10921	No	NA	17	2	2	Low-quality	Genome-fragment	13.71	AAI-based (medium-confidence)	0.0	1.0	
k141_5150499||full	11164	No	NA	16	5	0	Low-quality	Genome-fragment	8.14	HMM-based (lower-bound)	0.0	1.0	
k141_3628590||full	21657	No	NA	20	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_592253||full	5141	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35557876||full	5026	No	NA	16	1	0	Low-quality	Genome-fragment	4.94	HMM-based (lower-bound)	0.0	1.0	
k141_35558128||full	11470	No	NA	11	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32508695||full	5266	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18843255||full	8529	No	NA	15	1	0	Low-quality	Genome-fragment	18.81	AAI-based (medium-confidence)	0.0	1.0	
k141_32510495||full	5170	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21851690||full	7557	Yes	5577	10	1	1	Low-quality	Genome-fragment	5.88	AAI-based (medium-confidence)	26.2	1.0	
k141_11218813||full	5987	No	NA	15	2	0	Low-quality	Genome-fragment	2.41	HMM-based (lower-bound)	0.0	1.0	
k141_20375280||full	6696	No	NA	17	1	0	Low-quality	Genome-fragment	6.19	HMM-based (lower-bound)	0.0	1.0	
k141_29477716||full	5501	No	NA	14	1	0	Low-quality	Genome-fragment	8.49	HMM-based (lower-bound)	0.0	1.0	
k141_18847762||full	5038	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_24940330||full	7315	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected
k141_6641603||full	6922	Yes	3386	10	2	3	Low-quality	Genome-fragment	1.94	HMM-based (lower-bound)	51.08	1.0	
k141_29479916||full	5004	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27986008||full	5217	No	NA	9	0	7	Low-quality	Genome-fragment	3.24	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_2092076||full	5312	No	NA	11	1	1	Low-quality	Genome-fragment	10.89	HMM-based (lower-bound)	0.0	1.0	
k141_2092189||full	5624	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26433129||full	6983	No	NA	8	2	0	Low-quality	Genome-fragment	8.34	HMM-based (lower-bound)	0.0	1.0	
k141_27988429||full	12400	No	NA	14	9	0	Low-quality	Genome-fragment	18.66	HMM-based (lower-bound)	0.0	1.0	
k141_15810169||full	5742	No	NA	6	2	0	Low-quality	Genome-fragment	4.33	AAI-based (high-confidence)	0.0	1.0	
k141_2093579||full	11255	No	NA	11	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_27990274||full	43152	No	NA	73	15	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
k141_18853978||full	7130	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35571347||full	12805	No	NA	19	2	0	Low-quality	Genome-fragment	20.7	HMM-based (lower-bound)	0.0	1.0	
k141_32521401||full	8066	No	NA	8	2	0	Low-quality	Genome-fragment	4.58	AAI-based (medium-confidence)	0.0	1.0	
k141_12778615||full	7172	No	NA	9	3	0	Low-quality	Genome-fragment	8.4	HMM-based (lower-bound)	0.0	1.0	
k141_17314658||full	5324	No	NA	12	1	0	Low-quality	Genome-fragment	8.6	HMM-based (lower-bound)	0.0	1.0	
k141_29489776||full	8207	No	NA	11	3	0	Low-quality	Genome-fragment	14.3	AAI-based (medium-confidence)	0.0	1.0	
k141_26440796||full	8351	No	NA	14	1	0	Low-quality	Genome-fragment	4.05	HMM-based (lower-bound)	0.0	1.0	
k141_18859354||full	5225	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_34037954||full	5869	No	NA	19	1	2	Low-quality	Genome-fragment	2.33	HMM-based (lower-bound)	0.0	1.0	
k141_6652713||full	6817	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26444443||full	6264	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15822814||full	6112	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6657281||full	7989	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35581617||full	5992	No	NA	7	1	0	Low-quality	Genome-fragment	3.03	HMM-based (lower-bound)	0.0	1.0	
k141_11238029||full	8992	No	NA	15	3	0	Low-quality	Genome-fragment	19.17	AAI-based (medium-confidence)	0.0	1.0	
k141_6657962||full	5441	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29497345||full	5206	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20396087||full	6228	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12790137||full	5302	No	NA	9	2	0	Low-quality	Genome-fragment	11.14	HMM-based (lower-bound)	0.0	1.0	
k141_18867755||full	5046	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14279897||full	5184	No	NA	12	1	0	Low-quality	Genome-fragment	7.44	HMM-based (lower-bound)	0.0	1.0	
k141_32535325||full	7725	No	NA	20	0	1	Low-quality	Genome-fragment	13.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_619752||full	5768	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18870158||full	7823	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2111549||full	11452	No	NA	17	3	0	Low-quality	Genome-fragment	17.03	HMM-based (lower-bound)	0.0	1.0	
k141_24963461||full	13359	No	NA	12	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20400532||full	16864	No	NA	26	8	0	Low-quality	Genome-fragment	45.63	AAI-based (medium-confidence)	0.0	1.0	
k141_34049388||full	7114	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_28008854||full	5222	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_23420895||full	7728	No	NA	10	2	0	Low-quality	Genome-fragment	17.97	AAI-based (medium-confidence)	0.0	1.0	
k141_28010350||full	5684	No	NA	10	1	0	Low-quality	Genome-fragment	0.46	HMM-based (lower-bound)	0.0	1.0	
k141_24965775||full	5567	No	NA	5	0	3	Low-quality	Genome-fragment	7.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_12796294||full	7585	No	NA	12	1	0	Low-quality	Genome-fragment	3.55	HMM-based (lower-bound)	0.0	1.0	
k141_26455648||full	9153	No	NA	15	2	0	Low-quality	Genome-fragment	7.4	HMM-based (lower-bound)	0.0	1.0	
k141_35590715||full	10304	No	NA	14	6	0	Low-quality	Genome-fragment	14.48	HMM-based (lower-bound)	0.0	1.0	
k141_32539607||full	8896	No	NA	9	4	0	Low-quality	Genome-fragment	20.58	AAI-based (medium-confidence)	0.0	1.0	
k141_35591347||full	6128	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2115455||full	6874	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6666897||full	5044	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12798643||full	7030	No	NA	10	3	0	Low-quality	Genome-fragment	10.04	HMM-based (lower-bound)	0.0	1.0	
k141_626432||full	12458	No	NA	13	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_626623||full	7787	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3665634||full	5386	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_34054547||full	5471	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15835921||full	5035	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5188490||full	7131	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6669799||full	5795	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3668332||full	5844	No	NA	13	1	0	Low-quality	Genome-fragment	2.63	HMM-based (lower-bound)	0.0	1.0	
k141_14289959||full	5132	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_629955||full	56616	No	NA	76	2	2	Low-quality	Genome-fragment	40.36	HMM-based (lower-bound)	0.0	1.0	
k141_3669671||full	9461	No	NA	12	3	0	Low-quality	Genome-fragment	12.84	HMM-based (lower-bound)	0.0	1.0	
k141_9749294||full	9555	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18882246||full	5710	Yes	4330	5	3	2	Low-quality	Genome-fragment	9.53	AAI-based (medium-confidence)	24.17	1.0	
k141_9752543||full	8547	No	NA	25	3	2	Low-quality	Genome-fragment	5.76	HMM-based (lower-bound)	0.0	1.0	
k141_24977113||full	5120	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20414720||full	9539	No	NA	26	1	1	Low-quality	Genome-fragment	5.98	HMM-based (lower-bound)	0.0	1.0	
k141_3674494||full	7885	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9753576||full	7206	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20415128||full	12440	No	NA	19	3	0	Low-quality	Genome-fragment	20.45	HMM-based (lower-bound)	0.0	1.0	
k141_14295944||full	14966	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_23435801||full	5612	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31034286||full	7755	No	NA	10	4	0	Low-quality	Genome-fragment	5.84	AAI-based (medium-confidence)	0.0	1.0	
k141_12812474||full	128534	No	NA	179	19	7	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
k141_20420678||full	6224	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18891855||full	5121	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2132151||full	5688	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5202824||full	7533	No	NA	10	1	0	Low-quality	Genome-fragment	7.96	AAI-based (medium-confidence)	0.0	1.0	
k141_26475169||full	5947	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2134091||full	6375	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_643108||full	5342	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_28031459||full	5940	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15853529||full	5047	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9763143||full	17558	No	NA	2	1	0	Low-quality	Genome-fragment	12.14	HMM-based (lower-bound)	0.0	1.0	
k141_17351860||full	9457	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20425346||full	6710	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18896683||full	6912	No	NA	9	2	0	Low-quality	Genome-fragment	11.84	AAI-based (medium-confidence)	0.0	1.0	
k141_2136630||full	5585	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29530180||full	5414	No	NA	6	3	0	Low-quality	Genome-fragment	14.04	AAI-based (medium-confidence)	0.0	1.0	
k141_14308097||full	5012	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5210944||full	16605	No	NA	29	1	0	Low-quality	Genome-fragment	26.4	AAI-based (medium-confidence)	0.0	1.0	
k141_9767928||full	6409	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_28038117||full	5515	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5212682||full	5147	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_34078189||full	5816	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2142357||full	5389	No	NA	5	0	2	Low-quality	Genome-fragment	3.12	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23451420||full	5116	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12829732||full	6065	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29538937||full	5688	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11281900||full	6013	No	NA	6	1	0	Low-quality	Genome-fragment	9.45	HMM-based (lower-bound)	0.0	1.0	
k141_2149859||full	6050	No	NA	8	2	0	Low-quality	Genome-fragment	6.3	AAI-based (medium-confidence)	0.0	1.0	
k141_25003838||full	9700	No	NA	7	0	0	Low-quality	Genome-fragment	22.62	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23460567||full	13338	No	NA	24	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_34090851||full	11429	No	NA	11	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20446365||full	6971	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_20446813||full	13093	No	NA	11	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20446870||full	6169	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9783212||full	12120	No	NA	21	2	0	Low-quality	Genome-fragment	16.91	HMM-based (lower-bound)	0.0	1.0	
k141_18918129||full	6026	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_666532||full	5071	No	NA	6	0	1	Low-quality	Genome-fragment	6.53	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_28055309||full	7496	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20449518||full	5109	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6709943||full	5931	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26504435||full	6430	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17377844||full	7241	Yes	6099	10	2	1	Low-quality	Genome-fragment	3.29	AAI-based (medium-confidence)	15.77	1.0	
k141_8239770||full	5182	No	NA	12	1	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0.0	1.01	
k141_31072634||full	5560	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2165621||full	5601	No	NA	7	1	0	Low-quality	Genome-fragment	3.86	HMM-based (lower-bound)	0.0	1.0	
k141_20456927||full	5142	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6715000||full	5397	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31073490||full	5856	No	NA	6	3	0	Low-quality	Genome-fragment	10.9	AAI-based (high-confidence)	0.0	1.0	
k141_18928944||full	5025	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3718894||full	11563	No	NA	29	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25021924||full	13321	No	NA	16	6	1	Low-quality	Genome-fragment	30.06	AAI-based (medium-confidence)	0.0	1.0	
k141_32592580||full	5317	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31076745||full	5105	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3720919||full	5322	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.03	no viral genes detected; low-confidence DTR
k141_9797690||full	5382	No	NA	7	0	5	Low-quality	Genome-fragment	1.07	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_31079038||full	6620	No	NA	5	0	0	Low-quality	Genome-fragment	13.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_681264||full	5862	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12856838||full	5576	No	NA	7	2	0	Low-quality	Genome-fragment	6.54	HMM-based (lower-bound)	0.0	1.0	
k141_5244664||full	7032	Yes	3184	10	1	2	Low-quality	Genome-fragment	5.83	AAI-based (medium-confidence)	54.72	1.0	
k141_21937293||full	7318	No	NA	10	1	0	Low-quality	Genome-fragment	9.74	HMM-based (lower-bound)	0.0	1.01	
k141_5246938||full	5535	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2175929||full	9501	No	NA	15	1	0	Low-quality	Genome-fragment	4.4	HMM-based (lower-bound)	0.0	1.0	
k141_8253766||full	10651	No	NA	11	5	0	Low-quality	Genome-fragment	5.09	HMM-based (lower-bound)	0.0	1.0	
k141_17392256||full	5473	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12862503||full	5227	No	NA	18	2	0	Low-quality	Genome-fragment	6.53	HMM-based (lower-bound)	0.0	1.01	
k141_12862798||full	7245	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14345786||full	5471	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_687489||full	16045	No	NA	13	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18940147||full	6417	No	NA	15	1	0	Low-quality	Genome-fragment	4.1	HMM-based (lower-bound)	0.0	1.0	
k141_32603880||full	5835	No	NA	8	2	0	Low-quality	Genome-fragment	9.17	AAI-based (medium-confidence)	0.0	1.0	
k141_21942776||full	13679	No	NA	18	6	0	Low-quality	Genome-fragment	26.14	AAI-based (medium-confidence)	0.0	1.0	
k141_17397172||full	7854	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20473051||full	6427	No	NA	15	2	0	Low-quality	Genome-fragment	10.72	HMM-based (lower-bound)	0.0	1.0	
k141_20473073||full	6272	No	NA	7	4	0	Low-quality	Genome-fragment	13.32	AAI-based (medium-confidence)	0.0	1.0	
k141_23488195||full	10370	No	NA	18	1	0	Low-quality	Genome-fragment	3.47	HMM-based (lower-bound)	0.0	1.0	
k141_21945035||full	5424	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18944545||full	5086	No	NA	6	0	5	Low-quality	Genome-fragment	6.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_17399322||full	6182	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20476103||full	7100	No	NA	6	2	0	Low-quality	Genome-fragment	5.54	HMM-based (lower-bound)	0.0	1.0	
k141_26528189||full	10314	No	NA	19	1	1	Low-quality	Genome-fragment	6.67	HMM-based (lower-bound)	0.0	1.0	
k141_5258764||full	6128	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3738020||full	10578	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20478433||full	6495	No	NA	11	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_18948269||full	7078	Yes	4790	12	3	2	Low-quality	Genome-fragment	11.22	AAI-based (high-confidence)	32.33	1.0	
k141_20478717||full	5545	No	NA	20	2	0	Low-quality	Genome-fragment	9.57	HMM-based (lower-bound)	0.0	1.0	
k141_17403096||full	7841	No	NA	9	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12872736||full	5218	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5260470||full	5506	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_9814703||full	9142	No	NA	19	3	0	Low-quality	Genome-fragment	4.49	HMM-based (lower-bound)	0.0	1.0	
k141_28087517||full	5224	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_34126193||full	5309	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12877207||full	7892	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5265030||full	21685	No	NA	32	6	2	Medium-quality	Genome-fragment	54.34	AAI-based (medium-confidence)	0.0	1.0	
k141_17408569||full	8131	No	NA	10	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35666556||full	16562	No	NA	28	7	0	Low-quality	Genome-fragment	36.51	AAI-based (medium-confidence)	0.0	1.0	
k141_20486052||full	5264	No	NA	5	0	4	Low-quality	Genome-fragment	2.49	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_23499824||full	5158	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2194347||full	6071	No	NA	11	2	0	Low-quality	Genome-fragment	9.83	AAI-based (medium-confidence)	0.0	1.0	
k141_8273324||full	10971	No	NA	20	5	0	Low-quality	Genome-fragment	15.93	HMM-based (lower-bound)	0.0	1.0	
k141_21958311||full	7145	No	NA	9	3	0	Low-quality	Genome-fragment	18.92	AAI-based (medium-confidence)	0.0	1.0	
k141_14363759||full	8148	No	NA	10	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_3749619||full	5163	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_12882802||full	13034	No	NA	24	2	0	Low-quality	Genome-fragment	21.91	HMM-based (lower-bound)	0.0	1.01	low-confidence DTR
k141_23503919||full	9267	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15918917||full	5212	No	NA	7	4	0	Low-quality	Genome-fragment	8.85	HMM-based (lower-bound)	0.0	1.0	
k141_25053698||full	5041	No	NA	5	3	0	Low-quality	Genome-fragment	7.27	AAI-based (high-confidence)	0.0	1.0	
k141_11333766||full	5301	No	NA	6	0	4	Low-quality	Genome-fragment	5.13	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_5272556||full	5102	No	NA	4	0	3	Low-quality	Genome-fragment	1.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_25055077||full	7104	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26545360||full	6261	No	NA	10	4	0	Low-quality	Genome-fragment	10.51	HMM-based (lower-bound)	0.0	1.0	
k141_31110365||full	7520	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20495459||full	6261	No	NA	8	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_20495574||full	6502	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_17418969||full	7427	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15924227||full	14196	No	NA	37	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_25060250||full	6465	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6753006||full	6924	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31113867||full	5780	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14374021||full	5596	No	NA	8	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6755633||full	6580	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_14374377||full	5920	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_35680473||full	5111	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_26552870||full	6553	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_5281778||full	6176	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_11345840||full	5096	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21972395||full	7660	No	NA	6	0	4	Low-quality	Genome-fragment	4.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_25066743||full	9626	No	NA	27	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_20505518||full	6844	No	NA	10	2	0	Low-quality	Genome-fragment	8.04	HMM-based (lower-bound)	0.0	1.0	
k141_29606539||full	7053	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	no viral genes detected
k141_12898834||full	9038	No	NA	16	2	0	Low-quality	Genome-fragment	7.33	HMM-based (lower-bound)	0.0	1.0	
k141_11348091||full	14798	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
